Note,Commentaire
4.0," ""Lion"" biopic tiré d'une histoire extraordinaire, est en fait bien plus que cela !En effet, ce film peut se voir sous différents angles, différentes facettes et au delà de l'aspect unique et émotionnel qu'on pourrait juste retenir, c'est aussi bien d'autres sujets qui en suscitent l'intérêt...L'idée de montrer ce que le travail de quête quasiment obsessionnelle, ici la recherche de ses origines, peut déstabiliser celui qui le mène et par conséquent tout son entourage. Ce qui à travers le destin de Saroo, est formidablement illustré. La vie de cette famille qui a tout voulu donner à ces deux enfants recueillis et aimés, va basculer avec tout ce que cela implique et comporte en terme de réflexion sur l'adoption, quant à ses joies mais aussi ses difficultés. À ce titre, un superbe moment se détache du film lors de l'échange entre Saroo et sa maman australienne où les mots sont choisis sur le fil, où toute la souffrance des deux parties remontent inexorablement...Ce besoin récurent chez beaucoup, de rechercher ses parents biologiques coûte que coûte, prend une dimension humaine très forte par la presque folie dans laquelle tombe ce jeune homme de 25 ans dont Dev Patel donne toute sa persuasion !De même, que l'on retiendra aussi toute la problématique pourtant connue de ces enfants indiens laissés dans la rue, qui finissent par disparaître par milliers et dont les raisons multiples font froid dans le dos !L'Inde à ce propos est d'ailleurs filmée sans concession aucune, misère humaine et beauté des paysages cohabitent paradoxalement sous l'œil révélateur de la caméra et de ce petit bonhomme étonnant... Alors si l'on peut reprocher ou s'enthousiasmer du côté mélo de ce portrait sensible, ainsi que de l'incroyable vie de Saroo, c'est aussi bien autre chose que cette réalisation de Garth Davis nous apporte !En rester sur une seule impression serait réducteur et bien dommage... "
4.5," La mésaventure qu’a connu le jeune Saroo Brierley est renversante. En 1987, alors âgé de seulement 5 ans, le jeune indien prend par mégarde un train qui le fait traverser une grande partie de cet Etat-continent qu’est l'Inde. Ne connaissant que son prénom et le nom approximatif de son village, il se retrouve perdu dans l’immensité de Calcutta. Après bien des péripéties il est finalement adopté par une famille aimante australienne, mais il gardera à jamais en mémoire quelques souvenirs et images de son enfance perdue. Garth Davis, réalisateur inconnu jusqu'alors, s’empare de cette incroyable histoire et nous livre un film d'une justesse de ton parfaite et d'une grande délicatesse. On peut difficilement rester insensible à une histoire aussi effarante, mais encore faut-il arriver à sublimer le récit. Ce que réussi à faire le réalisateur australien, parfaitement inspiré à tous les niveaux. Dans la première partie du long-métrage qui se déroule en Inde, ce pays des contradictions, la beauté des paysages s’oppose à une pauvreté omniprésente. Et on se sent perdu avec ce petit garçon courageux réclamant son frère et sa maman au milieu d’une foule oppressante. Le jeune Sunny Pawar est vraiment exceptionnel dans le rôle de cet enfant désorienté. La seconde partie du film qui nous conduit en Tasmanie vingt ans plus tard est très différente mais tout aussi passionnante. On y retrouve Dev Patel habité par la force de son personnage et une Nicole Kidman épatante. Le récit gagne encore en profondeur lorsque le jeune homme se lance dans une recherche de ses racines, via des images satellites, basée sur de menus souvenirs visuels d'enfance. C’est d'une poésie et d'une force géniale. Quand un jeu de piste à si grande échelle vise à retrouver sa famille et ses origines, les enjeux deviennent abyssaux. Le final, beau et amer à la fois, arrive à être émouvant sans être larmoyant. Et les cris d'appel du petit Saroo à son frère Guddu restent longtemps dans les têtes. "
4.5," Avant d’aller voir ""Lion"", je savais qu’il était en course pour 6 statuettes lors de la cérémonie aux Oscars à venir. Et bizarrement, après deux heures d’émotion intense, j’aurai cité exactement les mêmes catégories. J’en aurai même rajouté une, mais j’y reviendrai plus tard. En tout premier lieu, la musique signée par Dustin O’Halloran : dès le générique du début, elle est associée à de superbes images dignes des plus grands reportages sur les merveilles naturelles que sont les sites restés sauvages qui nous entourent, et déjà les premiers frissons se font ressentir. Des premiers frissons qui seront rapidement suivis par une scène post-générique anodine montrant un instant de vie superbe de simplicité, par le biais d’un plan se contentant de contempler avec beaucoup de poésie un petit garçon au beau milieu d’une nuée de papillons dorés que les rayons du soleil illuminent tels des lucioles virevoltantes. Suite à ces deux séquences, le spectateur sait qu’il va vibrer et qu’il va vivre un grand moment de cinéma. Et il ne va pas être déçu. Ni par les émotions, ni par le voyage (sur lequel je reviendrai là aussi plus tard). Parce que les premiers frissons ressentis ne sont rien comparés à ce qui va suivre. Aussi je ne saurai que trop vous conseiller de ne pas partir au cinéma sans mouchoirs ! Vous risquez fort d’être littéralement essorés, aussi prévoyez le stock ! Car la réalisation, l’interprétation des acteurs, et la photographie, en plus de la musique, rendent cette incroyable histoire vraie particulièrement émouvante. Et je commencerai par l’interprétation époustouflante de vérité de la part des acteurs. D’abord Nicole Kidman, pour qui le retour dans son pays natal a été source d’inspiration, au même titre que le sujet : elle est plus expressive que jamais, allant jusqu’à accepter une certaine ressemblance physique avec la personne de la vraie histoire (que nous pourrons constater lors du générique de fin par le biais de quelques clichés photographiques venus authentifier cette belle histoire). Je pense qu’elle mérite cette nomination. Quant à Dev Patel, il nous émeut des tourments de son personnage, torturé par de vagues souvenirs surgis brutalement de son enfance, secoué par la douleur des questions existentielles malheureusement sans réponse. Grâce à son jeu d’acteur, le spectateur va ressentir ce besoin de retrouver ses origines, un besoin qui ne s’annonce pas simple à assouvir. S’il est si convaincant, c’est parce que, de son propre aveu, il a été confronté au meilleur scénario qu’il lui a été permis de lire. Ayant eu vent du projet, il a fait des pieds et des mains pour obtenir le rôle, poussant le vice jusqu’à se rendre directement chez le scénariste alors que le scénario n’en était encore qu’au stade de l’écriture. Après, ça a été des mois de préparation, dont la touche finale a été d’intégrer l’accent australien dans son élocution. Son interprétation est à la hauteur de celle qu’il nous avait servie dans ""Slumdog millionnaire"", aussi lui non plus n’a pas volé sa nomination. Mais avant tout, et c’est là que j’aurai rajouté une nomination de plus pour ce film, je crois qu’on ne peut que saluer ce petit bonhomme, Sunny Pawar, lui qui ne savait pas parler un mot d’anglais avant le tournage, et qui n’avait même jamais tourné le moindre film. Il est tout bonnement incroyable, emportant l’adhésion totale affective et artistique de Dev Patel et Nicole Kidman, ce qui fut souligné par les deux stars lors de différentes interviews. Je trouve injuste que son nom ne figure pas en haut de l’affiche avec les autres, de la même façon qu’il ne se retrouve pas cité aux Oscars. Avec son esprit à la fois entêté et obéissant, méfiant et téméraire, il est si naturel, si gentil avec ses grands yeux noirs innocents qu’on ne peut lui résister. On se surprend même à vouloir lui crier de fuir quand il est en passe d’être pris en charge pour la première fois. Je dois dire que la qualité d’interprétation est portée par la formidable mise en scène. Logiquement nominé, Garth Davis signe son premier long métrage avec une maîtrise confondante, bien épaulé par les notes musicales de Dustin O’Halloran et l’œil du photographe Greig Fraser. De ce fait, sa réalisation se retrouve parfaitement imbriquée avec le jeu des acteurs, la musique et la photo pour devenir indissociables. Ainsi les phases de réflexion par lesquelles passe Saroo (Dev Patel) avec (par exemple) ses yeux perdus dans le lointain de l’horizon rougeoyant, se suffisent à elles-mêmes, se passant aisément de dialogues quelconques, y compris en voix off. Mais là où Garth Davis parvient à exprimer tout son art de réalisateur, c’est lorsque le gamin est emporté encore un peu plus loin de chez lui, vers une terre dont il n’avait jamais entendu parler auparavant : l’Australie. En effet, alors que l’avion prend de la vitesse pour son envol, ce qui est de nouveau un véritable choc pour le gamin, il a été superposé en bruit de fond l’entêtant ""tac tac ! tac tac ! tac tac !"", bruit caractéristique des roues d’un serpent d’acier sur les joints de rails, glissant irrésistiblement à travers l’interminable campagne. Cette superposition trahit le souvenir traumatisant encore tout frais de son voyage impromptu. Je ne sais si vous l’avez remarqué, car c’est discret, et pourtant… C’est peut-être le moment qui m’a le plus marqué. Le talent du réalisateur ne s’arrête pas là : il a un vrai regard de cinéaste, ce qui lui a permis de donner une immense ampleur esthétique aux images. La photographie n’est est que plus sublime. Ainsi, il parvient à faire ressortir beaucoup de charme de la pauvreté indienne : les illuminations de nuit données par les fébriles flammes de bougies, les lieux de recueillement improvisés, les fleurs à la couleur orange flottant dans le fleuve sacré, et des scènes de vie que nous ne voyons plus chez nous, comme ces femmes qui lavent leur linge dans le Gange. Et puis il y a ces formidables contrastes avec une exposition de lieux tour à tour grouillant de monde et déserts. Visuellement, le spectateur vit un vrai dépaysement. Si le spectateur est embarqué sans concession dans cette belle histoire, c’est aussi parce que le film a été tourné à hauteur d’enfant. Un film parfait, alors ? Dans le sens que le spectateur toujours plus exigeant veut du rêve, du voyage et des émotions, ""Lion"" remplit parfaitement bien son contrat. C’est déjà en soi une retentissante réussite. Cependant ""Lion"" comporte quelques petites faiblesses, comme le fait qu’on a prêté à la population indienne la langue occidentale ! Un non-sens lorsque les enfants entonnent une chanson dans leur langue maternelle, alors qu’ils parlent parfaitement le… français, puisque je l’ai vu en version doublée pour notre hexagone. J’ignore si la version originale a fait la même erreur en prêtant la langue de Shakespeare aux indiens... Si la langue maternelle avait été conservée du côté des indiens, cela aurait permis d’exploiter les difficultés de l’adoption apportées par les différences de culture et linguistique, mais après tout, là n’était pas le sujet principal du film, alors on pardonnera aisément cette ""lacune"", si toutefois ça en est une. Pour preuve, des ellipses ont été aménagées pour éviter un film fleuve, qui s’en serait retrouvé cependant plus complet. En revanche, prenez la peine de rester assis lorsque le générique de fin arrive. Car le spectateur ignore encore pourquoi ce long métrage s’appelle ""Lion"". Faites-donc preuve d’un peu de patience, cela va vous être expliqué par l’intermédiaire d’informations complémentaires sur l’histoire de Saroo lors de ce même générique, que je vous invite à suivre jusqu’à son ultime fin, d’abord pour réécouter les notes enchanteresses du compositeur, mais aussi pour vivre un joli petit hommage sobre mais dont la simplicité est d’une efficacité à toute épreuve. Comme quoi, la sortie du tunnel (vu en début de film) n’était pas si anecdotique que ça. ""Lion"" fera donc partie de ces œuvres incontestables que le spectateur n’est pas près d’oublier. "
5.0," Vous avez rêvé d'odyssée? L'anglais Garth Davis vous en offre une, les bras ouverts de générosité.Pour son premier film et dans un classicisme académique, Davis filme organiquement, le ""vrai"" parcours du combattant d'un enfant perdu et vaillant, puis celui d'un adulte déterminé et tourmenté, à l'incroyable mémoire.Il en profite pour nous faire pénétrer hors des sentiers battus de l'Inde, d'un Kanhdal sauvage et pauvre à l'ouest, au délabrement d'un Calcutta à 1600 km, surpeuplé et pollué. Tout cela, bien avant de nous convier à la beauté insulaire de la Tasmanie (île australienne). Le dépaysement est total et le biopic s'installe, à la lisière du film social ...Avec ses vues du ciel somptueuses, ce bijou photogénique, porté par une musique majestueuse, émerveille autant qu'il bouleverse.Après avoir suivi pendant près d'1 heure les détresses chronologiques d'un enfant à l'incroyable magnétisme, interprété par Sunny (5 ans), le réalisateur choisit l'ellipse et passe à l'âge adulte, en défragmentant son récit. C'est alors que moments passés et présents se répondent constamment et s'emboîtent. Des flash-backs anecdotiques certes, qui permettent pourtant au spectateur de se rapprocher chaque fois plus du personnage principal, de donner de l'envergure au présent et de porter ainsi, davantage la peine du personnage. C'est justement le montage audacieux, qui donne terriblement de relief et d'épaisseur à l'affect dramatique du film, dans sa seconde partie.L'autre intérêt du film est le regard plein d'attention que pose le réalisateur sur ses acteurs, désireux de suspendre le temps plusieurs fois, pour laisser les protagonistes s'exprimer à coeurs ouverts. En ressort quelques fulgurances scéniques, comme l'échange clé entre l'acteur Dev Patel et sa mère adoptive, interprétée par l'exceptionnelle Nicole Kidman, où on atteint des sommets d'interprétations. ""Lion"" est donc l'authentique odyssée d'un humain qui se bat, pour renouer avec son passé, mais pas seulement! Ce film est aussi le combat contre l'oubli de Dev Patel, acteur qu'on avait laissé ado-roi dans ""Slumdog Millionaire"" et qui revient ici, par surprise, vigoureux et fort, adulte et habité par le rôle. Pour avoir autant pris la lumière et l'avoir si bien fait rejaillir sur nous, l'acteur à l'incroyable capital sympathie, devrait repartir dimanche, avec l'Oscar du meilleur second rôle masculin. De quoi ""rugir"" de plaisir ... "
4.5," Un paquet de kleenex qui traîne dans votre manteau depuis le début de l'hiver ? Très bien. Gardez le et allez voir LION ! La bande annonce m'avait pourtant mis en garde mais comme j'aime confirmer une impression, j'ai foncé à la séance de 9h15, tellement plus discrète quand on prévoit de verser une larme! Une larme? Allons, pas de fausse modestie ni de fausse pudeur!!! Tu as pleuré comme une madeleine ! Madeleine...celle de Dev Patel prend ici la forme d'un Jelabi! Même effet que pour Proust. Elle renvoie en enfance et réveille les souvenirs. on ne peut qu'admirer l'abnégation du jeune homme et s'incliner devant les prouesses de la mémoire humaine. Imaginez la difficulté pour un réalisateur de filmer une scène que tout le public attend! Elle existe, elle va arriver et ca va être beau !!! Et bien oui c'est beau, sans mièvrerie, sans glucose qui donne la nausée! Les protagonistes sont filmés avec justesse, en plan serré quand il le faut. Patel à une telle intensité dans ses yeux noirs! Les scènes clés sont accompagnées d'une musique classique qui vient gentiment vous chatouiller le canal lacrimal. Du très beau travail! L'affiche du film prévient que votre cœur sera rempli de bonheur. Elle ne dit pas que vos joues seront emplies de larmes et surtout, surtout...elle ne met pas en garde contre le côté introspectif du film. Car après le premier acte on ne peut s'empêcher de se demander ce qu'on fait concrètement pour contrer la misère humaine. Et pour ma part, continuer de se poser cette question plusieurs heures après la fin du film, devant une pizza et un verre de Montepulcciano, voilà la grandeur de ce film!Aux futurs spectateurs qui liront ce poste, je ne peux pas vous dépanner en mouchoirs. J'ai tout épuisé ce matin! "
3.5," Le grand oublié des Oscars ! Lion, un film américano-britannico-australien raconte l'incroyable histoire vraie d'un enfant indien nommé Saroo dans la ville de Khandwa. Malheureusement, ce petit garçon s'égare et se retrouve à des milliers de kilomètres de chez lui. Il est d'abord recueilli par un orphelinat puis adopté par un couple d'Australiens. Vingt ans plus tard, le jeune homme désire retrouver les siens ! Alors, il décide de visionner les images satellites sur Google Earth de son pays en espérant y découvrir quelque chose qui lui rappellera sa vie d'avant... Lion possède beaucoup de similitudes au bouleversant et magnifique Slumdog Millionaire de Danny Boyle. D'abord parce qu'ils racontent tous deux l'histoire d'un jeune Indien provenant d'un pays pauvre, puis parce qu'ils mettent en vedette le même acteur principal - Dev Patel - et enfin Lion était nominé aux Oscars (d'ailleurs Slumdog Millionaire a remporté la statuette du meilleur film en 2009) ! On ne peut qu'être sensible à cette histoire que Saroo a parcouru concernant sa drôle de vie. En effet, le premier long-métrage de Garth Davis est composé de deux parties :  spoiler:  l'une où le cinéphile voit le jeune indien joué admirablement par Sunny Pawar dans lequel il rencontre plusieurs difficultés à trouver sa maison et l'une, une période plus adulte, et c'est là que Dev Patel entre en scène ! Il cherche ses réponses à propos de ses origines. Heureusement que Internet créer des miracles... !  Patel se révèle une fois de plus touchant, torturé et très attachant ! Un vrai plaisir de le revoir dans de telles productions. Nicole Kidman est importante dans Lion,  spoiler:  la mère adoptive de Saroo qui dégage de l'amour à son enfant.  Elle est très juste dans son rôle ! Et, Rooney Mara est juste charmante à souhait... L'émotion est là, il n'y a pas tellement de scènes dures comparé à Slumdog Milionnaire. Le réalisateur a des plans à la fois beaux et expressifs, accompagnés par une trame sonore excellente  spoiler:  - la chanson Never Give Up de Sia -  s'avère parfaite à la fin du récit. Un happy-end de toute beauté qui peut chavirer le cœur du public ! En conclusion, Lion est une oeuvre lumineuse, épatante et inspirante. Un Lion unique et un réalisateur à suivre ! "
5.0," Une leçon de cinema de très très haut niveau au service de l'émotion, de l'authenticité et de l'humanité !! Valeurs désespérément rares de nos jours...Chaque image, notamment en Inde est un perle d'émotion retenue, chaque plan de Saroo enfant est d'une densité et d'une humanité exceptionnelle... Je n'ai pas aimé, j'ai adoré ! Je n'en dis pas plus, histoire de ne pas spoiler : Allez le voir ! "
5.0," Film émouvant, magnifiquele petit qui joue est juste superbe, intelligent, mignon, adorable, ce qui es également le cas de Dav PattelPeu de dialogue mais on ressent l’émotion a travers le jeu des acteursCe film est un chef d'œuvre a voir ! "
3.0," Beaucoup de nomination mais aucun Oscar pour ce film très... à Oscars, ce qui n'est pas un compliment, mais pas vraiment un reproche non plus. D'ailleurs, ce « Lion », je l'ai regardé sans réel ennui et même avec un certain plaisir, Garth Davis évitant habilement l'académisme au profit d'un classicisme plutôt élégant. On n'évite pas un certain pathos ni les grands et nobles sentiments, mais cela est fait avec sincérité et un minimum de distance pour ne pas tomber dans le larmoyant (quoique, la musique, parfois...). La partie indienne comme australienne sont d'ailleurs intéressantes et se complètent joliment quant à l'identité du héros et au façonnement de sa personnalité, celui-ci s'avérant vraiment attachant, enfant comme adulte. C'est d'ailleurs un constat global, tous les personnages s'avérant touchants dans leurs aspirations et excellemment interprétés, notamment par Rooney Mara et Nicole Kidman : deux très beaux seconds rôles. Et la quête obsessionnelle du héros vis-à-vis de son passé, son histoire, est joliment retranscrite, avec toutes les conséquences que ce genre de situations peut avoir au quotidien pour ce dernier et ses proches. L'œuvre est moins émouvante qu'elle ne souhaiterait l'être, et en définitive rien de très surprenant dans le déroulement de cette « incroyable histoire vraie » (l'un des termes qui m'agace le plus au monde au cinéma : comme si cela était indispensable pour raconter une bonne histoire), mais cela reste un joli film et une touchante leçon de vie, au moins pour ceux qui sauront être sensibles à un traitement quand même assez hollywoodien du sujet : de quoi valoir le déplacement. "
5.0," C'est donc une histoire vraie. En Inde, Le jeune Saroo va travailler avec son grand frère puis se perds dans une immense gare. Il va donc tenter de retrouver son frère, mais du haut de ses 5 ans le monde ne va pas lui faire de cadeau. Puis il est finalement adopté par une famille en Australie, très loin de son Inde natale donc. Puis Saroo grandit et devient un jeune homme brillant, il veut vivre sa propre vie mais au fond de lui ses racines l'appellent et il décide de chercher activement sa vraie famille, ce qui lui causera bien des problèmes mais aussi un sacré voyage émotif.Je n'ai pas lu le livre et heureusement car une partie du film m'aurai été gâchée et je préfère tellement le grand écran que des pages à tourner. Cette histoire est donc bouleversante mais aussi tellement porteuse d'espoir. C'est simple de la première seconde à la toute dernière j'ai été transporté. Je pensais au début que la partie en Inde avec le petit enfant allait durer qu'une petite demi heure et qu'on allait voir Saroo grand les trois quart du film...et bien pas du tout en fait et c'est tant mieux comme ça.Dev Patel incarne Saroo à l'age adulte. J'ai toujours cru qu'il était Indien et donc je trouvais logique qu'il ai ce rôle mais en fait pas du tout, il est Britannique. Évidement mondialement connu dans son rôle de Jamal Malik dans le formidable Slumdog Millionnaire (un de mes films favoris de tous les temps, si vous ne l'avez pas vu alors foncez, c'est un ordre). Et Anwar dans les deux premières saisons de la série ado-trash Skins. On ne le voit que très peu à l'écran puisqu'à part un des rôles titres de Chappie il n'a pas beaucoup joué. Ici il est tout simplement parfait, à croire qu'il était né pour ce rôle. Il a subit un régime strict et s'est fait pousser sa barbe pour ressembler au plus prêt au vrai Saroo. Les émotions qu'il transmet sont formidables, avec lui on va passer du rire aux larmes en quelques instants. Je lui donne l'Oscar du meilleur second rôle sans réfléchir, et c'est même une honte qu'il ne soit pas nommé dans la catégorie supérieure.Pour lire la fin de ma critique voir le lien ci après : "
