Note,Commentaire
4.0," Un très bon film d'action. L'histoire est un peu stupide mais les scènes d'action sont musclées et les cascades spectaculaires. Les effets spéciaux sont très bien équilibrés, pas trop exagéré, ce qui rend le film plus réaliste, plus ""film d'action à l'ancienne"", ça fait du bien. Et puis, les acteurs sont tous très bons, pas comme dans la suite... "
4.0," xXx : Ce film ne dépasse pas le simple divertissement, car moi maintenant il m’en faut plus pour me scotché et tout. Mais c’est un divertissement redoutablement efficace et bien mené qui assure en grande pompe sont coté divertissement. C’est à dire action sur vitaminé qui assure le spectacle, action improbable bien sur mais qui envoie pas mal, on a le droit a de très bonne scène d’action, bien varié et tout. Et servie pas une bonne réalisation pour ce type de film, car après avoir vu beaucoup de film en terme d’action magnifiquement bien film (Skyfall…).Enfin la réalisation est très efficace et colle parfaitement au rythme du film. Ensuite, un scénario tout ce qui a de plus classique, du vu et revu mais efficace, bien rythmé, sans temps mort, c’est prenant : il y a une bonne dose d’action et d’humour qui fait d’ailleurs partie des bon ingrédients pour du pur divertissement. Ensuite des acteurs qui fond leur boulot : on a le droite a un Vin Diesel qui assure sont boulots d’acteur action mais bon son personnage est très cliché, c’est du vu mais c’est un bon rôle pour lui. Voila, film d’action qui assure le divertissement, moi sa me surprend plus mais je ne décroche pas et j’ai passé un bon moment quand même car il a tous d’un divertissement, mais il ne va pas plus haut. Je vous le conseil car c’est un bon divertissement. "
3.0," Ce film du début des années 2000 met davantage en lumière Vin Diesel après son rôle dans Fast and Furious. Mais on retrouve ici quand même un film avec un scénario plutôt basique. Vin Diesel y incarne un bad boys qui va être enrôlé par la NSA pour réaliser une mission périlleuse face à un terroriste qui projette de détruire la monde. Samuel L. Jackson présent dans ce film est sous exploité et incarne un personnage proche de Nick Fury qu'il aura 10 ans plus tard. Par contre, les effets spéciaux sont assez pauvre même pour la période. La scène de snowboard avec l'avalanche est assez risible pour un film au budget plutôt élevé (50M$). Ce n'est pas le plus grand film de l'histoire du cinéma mais cela reste un bon film d'action agréable à regarder. "
1.5," Retrouver le réalisateur de Fast and Furious avec Vin Diesel ça s'annonçait bien, enfin toutes proportions gardées, en fait ils ont été dans la surenchère.On ne peut nier que niveau action ça monte d'un ton, de plusieurs même, et ia que ça qui monte finalement. Alors bien sur pour l'action et l'aventure ce film se place dans le trio de tête, un Ronin ou un Bullit peuvent aller pointer chez les Bisounours, mais tout sacrifier à un seul style, non ça donne rarement du bon.En gros on peut trop rien dire sur le film, vous voulez de l'action ? c'est bon, pour le reste passez votre chemin, hormis l'action avec une fille, un peu, mais quelques minutes c'est parce que c'est obligatoire (parité oblige). Voilà pourquoi ma mauvaise note : 1.5, pour l'action. Niveau scénario c'est inexistant, on dirait qu'on a tenté d'assembler le mieux possible des scènes qui en foutent pleins les yeux, la musique : que du hard rock, je veux bien croire que ça va avec mais c'est fatigant passé 15 minutes, les images : des beaux paysages, en même temps avec le best jump ce serait dommage, sinon c'est tout, un jeu d'acteur : n'en parlons pas please, quelque chose d'autre ? Non, bon ben passons, sauf si on veut se défouler en matant une toile, là c'est ok. "
2.5," « xXx » est l'un des premiers films de Vin Diesel où il tient le rôle principal après ""Pitch Black"". Et non, ce n'est pas un porno. En ce qui concerne le divertissement, le film assure avec ses cascades et ses explosions bien mises en scène et assez spectaculaires même s'il ne faut pas s'attendre à grand chose non plus. De plus, l'utilisation un peu abusive des ralentis plombent un peu certaines scènes. Le tout est accompagné de quelques effets spéciaux pas trop mauvais et d'un Vin Diesel très bon. Mais ça ne suffit pas pour faire un bon film. Le scénario est très (trop ?) simple et peu développé, les personnages sont très (trop?) caricaturaux (surtout les méchants) et la bande son est agaçante voire carrément dérangeante par moment. Du début à la fin, et ce sur n'importe quelle scène mais plus particulièrement celles d'action, on nous sert un genre de rock ou de métal (bref de la musique qui fait beaucoup de bruit) qui, lorsque l'on est pas un adepte de ce type de musique, gâche le film. « xXx » est donc un film d'action moyen mais qui peut permettre de passer le temps si on a rien d'autre à se mettre sous la dent. "
3.5," Seconde collaboration du nouveau Monsieur Muscle de l'écran en 2002 avec le réalisateur Rob Cohen après ""Fast and Furious"", ce film d'espionnage new look où James Bond a trouvé plus branché que lui, délaisse le scénario très embrouillé et approximatif pour se concentrer sur l'action en allant très très vite , avec à la clé des scènes d'action vertigineuses et des cascades invraisemblables. On est toujours content de voir des mecs comme Samuel Jackson, Danny Trejo ou Marton Csokas épauler Vin, qui avec son physique bobybuildé et ses débardeurs moulant des muscles tatoués, se défoule dans un blockbuster clippant et dopé aux amphétamines. Un vrai défouloir à la puissance Diesel, et de loin le meilleur de la franchise Xxx. "
0.5," Arte fait des soirées Hitchcock, NT1 fait des soirées triple X, ils ont bien raison. Après tout il faut bien contenter tout le monde, même si certains se contentent de peu.Il est évident que xXx est une sacrée merde, un truc merdique comme rarement. Le machin est censé représenter le renouveau du film d'espionnage et offre juste un actionneur débile sans aucun intérêt. Je veux dire, il faut concevoir le niveau de débilité du truc, mais surtout le niveau de la beauferie du truc.On n'a pas un lord anglais classe et civilisé ayant le goût des bonnes choses. On a le gros beauf de merde qui aime les sports extrêmes, les voitures, les tatouages... Enfin, comment dire ? C'est tout aussi crypto gay qu'un Fast and Furious.Disons que si on passe le genre qui veut que ça soit complètement con, le film en tient quand même une couche vu à quel point il parvient à ne jamais à être convainquant. C'est juste pas possible. On enchaîne les Deus Ex Machina improbables, les révélations débiles... Genre à un moment le mec sa couverture saute, mais pourquoi ? pourquoi ? on n'en sait rien. Le méchant est juste omniscient. Génial.Je pourrai parler des scènes d'actions pendant des heures tant elles sont vides, gratuites et mal filmées. Il n'y a juste aucun fun. C'est juste pas possible. On a de la destruction de masse bien gratuite... Mais bon... C'est tellement plat et inintéressant que ça n'évoque que l'ennui le plus total.Vin Diesel n'a juste aucun charisme, il a l'air d'un kéké qui s'est perdu. C'est tellement ridicule de le voir faire des cascades improbables.On l'aura compris, le film accumule les clichés et est d'une médiocrité sans pareil. On est obligé de se taper le méchant qui veut détruire le monde, on ne sait pas pourquoi... Le méchant qui dit son plan au lieu de tuer tout de suite le héros. Le gentil qui finit par croire aux valeurs de l'Amérique... blablablablabla quelle chiasse. "
1.0, Oui il y bien quelques scènes d'action percutantes dans xXx mais ce film fait l'effet d'un sous-Bond avec comme héros un blaireau qui arrive à peine au dixième de la puissance de Sly et Arnie. Vite regardé vite oublié. 
3.0," C'est basique et fier de l'être, ciblé public pop-corn à 200% et vaguement inspiré de l'univers des « James Bond » avec beaucoup plus de testostérone... Mais lorsque c'est assumé avec autant de panache qu'ici, où est le problème ? On a beau y croire à peine plus de quelques minutes, Rob Cohen nous offre un grand spectacle à la fois très décontracté et extrêmement professionnel, pas franchement subtil voire carrément bruyant, ce qui ne nous empêche pas d'y prendre un certain plaisir, quelques scènes s'avérant assez dantesques tandis que cette volonté de ne pas se prendre trop au sérieux (enfin, un peu quand même) donne au film un certain capital sympathie. Au final, je n'en retiens pas grand-chose, mais ne serait-ce que pour m'être amusé comme un gamin avec son nouveau jouet, je ne regrette pas le visionnage de ce « XXX » bougrement efficace. "
2.0, Pour les inconditionnels du film d'action vide et sans scénario . 
