Note,Commentaire
2.5," Grand fan de la série et des formats longs du livre VI, j'étais quasi sûr de voir un bijoux de comédie française.. malheureusement je ne peux pas dire ça. Certes on rigole, on s'émerveille, on est nostalgique, on est même surpris, c'est loin d'être un naufrage mais je ne retrouve pas le niveau de la série que j'ai connu et que j'aime. Pour moi Kaamelott c'est une œuvre intemporelle qui ne vieillira jamais, qu'on peut revoir cent fois sans se lasser, et ce film n'est pas dans cette veine. Dialogues souvent creux (on est loin des monologues de César du livre VI), fan service trop présent à mon goût, réalisation qui frôle l'amateurisme, sans parler des effets spéciaux, musique trop forte et omniprésente malgré sa grande qualité, Lancelot déguisé en pigeon et un roi Loth qui n'est même plus drôle ! Sérieusement ? "
1.5," Quand Alexandre Astier annonça débuter l'écriture en vue du tournage de la trilogie Kaamelott, un défi de taille XXL l'attendait. Comme il le confessa, l'artiste touche-à-tout (théâtre, musique, télévision , cinéma) devait constamment garder à l'esprit qu'il s'adressait à un cœur de cible déjà acquis mais également un nombre considérable de curieux non affranchis à ce totem de la culture geek française (n'y voyez aucun dédain, bien au contraire). Le passage du petit au grand écran est plus qu'un simple transfert de format, c'est une autre machine ; plus lourde, plus ample donc plus difficile à appréhender. Toutes ces questions, Astier devait y trouver une réponse au niveau de la structure, de la taille ou de l'accessibilité. Force est de constater que ce volet introductif est un raté dans les grandes largeurs.Pour le public néophyte craignant de ne pas piper mot à ce que raconte le film, il faut reconnaitre un effort réel pour ne jamais le laisser de côté. Ainsi, un carton et les premières minutes posent les enjeux de manière limpide. La direction d'acteurs est de qualité, chacun ayant sa partition et son moment dans la lumière. De la distribution, Alexandre et Lionnel Astier dominent, les apparitions de Guillaume Gallienne, Alain Chabat ou Clovis Cornillac sont impeccables. Même le jeu outrancier de Christian Clavier trouve logiquement sa place dans le registre anachronique et barré de Kaamelott. Petite surprise, les effets visuels (très peu usités, vu le budget) sont globalement corrects. Et les compositions musicales - sous grosse influence de John Williams (et Star Wars) - sont de bonne tenue.Voilà.Au delà et à mon grand regret, Kaamelott : premier volet est un chaos indescriptible aussi bien sur le plan narratif que technique. Également à l'écriture, Alexandre Astier ne semble jamais en mesure de composer un corps à avec les parties morcelées. Si les 15 premières minutes sont plutôt fluides, les 100 minutes suivantes alternent frénétiquement de lieux, de personnages sans qu'un liant solide raccorde les scènes entre elles. Et quand les enchainements ne sont pas incompréhensibles ou brutaux, ce sont les flashbacks qui sont lancés par-ci, par-là sans aucune logique et jusqu'à casser le suspense lors du climax par exemple. On touche à l'autre problème de cette écriture, qui n'arrive presque jamais à faire coexister saynètes comiques et moments d'émotion.Contre toute attente, Astier reproduit littéralement la configuration scénique de la série, une grosse erreur puisqu'un long-métrage a ses propres codes, avec une atmosphère à saisir et des personnages à creuser au delà du texte. Énorme déception du côté de la mise en scène, qui convoque le pire de Mel Brooks avec le meilleur de Jean-Marie Poiré. Le découpage est proprement éreintant avec 100 plans à la minute, des champs-contrechamps éparpillés façon puzzle, et un manque criant d'ampleur et d'envergure. Si on ajoute la photographie bien souvent déplorable (notamment lors des séquences nocturnes) et les décors étriqués, ça fait quand même beaucoup de choses qui empêchent Kaamelott : Premier volet de fonctionner d'un strict point de vue formel. Les ennuis ne s'arrêtent pas là.La charte ici, c'est un plan large de 2 secondes, puis on passe directement à un cadre toujours resserré, avec des personnages à table qui parlent et qui parlent et qui ne s'arrêtent pas. Des dialogues au kilotonne et presque jamais de moments pour s'imprégner d'un décor, d'une ambiance, de l'univers et de la manière dont les acteurs et évènements se connectent entre eux. Rien n'a de poids ici, il faut se contenter de quelques minutes de calme sur Arthur pour obtenir du cœur. Et c'est tout. Pour l'humour, si l'anachronisme du langage n'est pas un problème, il le devient quand les gags sont aussi nombreux que majoritairement inopérants. La recherche du bon mot permanent lasse, peu de répliques ou moments comiques à retenir (la première réunion enneigée, la libération de Guenièvre et Alain Chabat, merci et bisou).Il est fort probable que les fans de la première heure s'y retrouvent puisque Alexandre Astier a littéralement transposé l'esthétique de la série dans son film. Ce qui ne fonctionne pas à mon sens, justement pour des soucis de clarté et d'immersion. Et si vous n'êtes pas forcément client de l'humour Kaamelott, le passage au grand écran ne va pas arranger vos affaires. Le succès de ce volet acquis, j'espère que la suite affichera de vraies ambitions visuelles et narratives sous peine de rater sa mission, autrement dit offrir une grande saga à un cinéma français qui en manque. "
1.0," Bien qu'étant plutôt fan d'Astier et ne peut renier son talent, j'ai beaucoup de mal à comprendre les critiques élogieuses...quelle déception, c'est long, ni drôle ni dramatique, plutôt mal joué dans l'ensemble (à part Chabat et Gallienne qui sortent un peu du lot)Je n'ai pas du tout retrouvé la magie de la série, il semberait qu'Alexandre Astier ait perdu la recette...dommage, je m'attendais vraiment à passer un bon moment, je me suis ennuyé ferme "
1.0, Vraiment faiblard et mou avec un scenario qui n'a d'autre but que de faire revenir a la surface les heros fatigués de la serie. Resultat : on s'ennui ferme en attendant la fin. 
1.0," Je crois que je suis dans le Truman Show et qu'on me trolle en tentant de me faire croire que quasiment tous les retours sur ce film sont positifs... Qu'est-ce-que c'est daubé...Je veux dire qu'il n'y a absolument rien qui va dans ce film. Si j'ai entendu Astier dire que la comédie il fallait faire les choses en grand, que ce n'était pas un genre inférieur et que donc c'est pour ça qu'il a pris la meilleure caméra pour faire les plus belles images, je me dis qu'il aurait fallut prendre le bon chef op' qui va avec, parce que là, c'est d'une laideur et d'une platitude absolue.En plus Astier n'a aucune idée de comment mettre en scène son film (sans parler des gros problèmes d'écriture sur lesquels je reviendrai). Le film s'ouvre sur un abordage de navire, tout va beaucoup trop vite, il n'y a rien à se mettre sous la dent. Ce n'est pas drôle et je ne pense pas que ça soit le but, c'est juste bâclé on jette un grappin on enchaîne les gros plans et c'est tout. Et c'est tout le temps comme ça, le film abuse des gros plans, en plus d'être monté vraiment bizarrement, sans aucun relief où tout est filmé platement... Difficile de faire plus mou que le combat final...Je vois juste un téléfilm M6 à 15 millions et j'ai envie de demander où est passé l'argent ?Pour se payer 150 caméos ? Tout le début du film c'est que ça, repérer quel acteur est caché sous tel ou tel costume ridicule. Et c'est là qu'on se rend compte que c'est très mal écrit, parce que ces personnages disparaissent aussi vites qu'ils sont apparus, sans trop que l'on sache pourquoi. Exemple, Alain Chabat accompagne Arthur prétendument vers l'est et puis à un moment donné il disparait et hop Arthur tombe sur ce qui reste des chevaliers la table ronde...C'est quoi cette manière de procéder ? J'ai raté un épisode ?C'était pas plus simple de rendre ça logique en faisant de la rencontre fortuite d'Arthur et de ses fidèles une manigance de Chabat ?Et tout est comme ça, l'acteur a fini de tourner, donc faut qu'il disparaisse, même si scénaristiquement ça n'a pas de sens.C'est sans oublier que vu qu'il faut caser plein de personnages de la série, qu'il faut faire de la place pour tous les caméos, ben aucun personnage n'est développé. Ah si, on tente de faire un truc avec Arthur, qui clairement n'a pas envie de redevenir roi et puis qui, on ne sait trop par quel miracle ben finalement ça lui dit bien... (sans parler de tout le délire autour de l'épée qui sans explication aucune n'en fait qu'à sa tête) C'est lourd et poussif, Astier n'a tellement aucune finesse qu'on se tape des analepses lourdingues sur le passé de légionnaire d'Arthur. Tout est lourd, il n'y a aucune fraicheur, tout est surligné tout le temps, c'est juste profondément pénible... Le film ne respire jamais, Astier ne sait pas rythmer ses blagues. Elles n'ont pas le temps de s'installer dans la durée, la répartie des personnages est forcée, et sont entrecoupées de scènes d'un pompier des plus sinistres.J'ai l'impression que Astier ne sait pas sur quel pied danser, et encore moins comment allier le sérieux avec l'humour.Je ne parle même pas de l'échec total pour relier les différentes séquences entre elles... C'est affligeant. On passe sans arrêt du coq à l'âne, il n'y a aucune fluidité.Des gens ont un peu ri dans la salle (des gens qui disaient attendre ce film depuis dix ans), mais un peu... Personnellement Astier étant incapable de faire une comédie visuelle puisqu'il est incapable de mettre en scène, ben c'était l'ennui profond dès qu'il tentait de faire un truc avec la caméra... et sinon le montage salopait de toutes façons l'enchainement des répliques déjà pas fameuses au départ.Qu'est-ce-qu'il y a de si excitant dans ce film ? voir Arthur faire la gueule tout du long ?C'est ni épique, ni bien fait, ni réellement drôle et dès que ça se veut sérieux ça sombre dans le ridicule le plus total tant on semble n'en avoir rien à foutre de la subtilité (notamment dans les analepses, les scènes entre Arthur et Guenièvre ou bien la fin...)En vrai, de vrai, Les nouvelles aventures d’Aladin c'était mieux. Et si c'était exactement le même film avec Kev Adams, tout le monde aurait trouvé ça à chier... J'ai du mal à ne serait-ce qu'imaginer les gens trouver le moindre plaisir à voir ce truc et je leur prierais de me certifier par écrit sous contrôle d'huissier qu'ils ont été ému par les scènes lourdingues filmées en gros plans, qu'ils ont trouvé la bataille finale intense, voire même qu'ils ont réellement ri (et je veux la liste des passages qui les ont fait rire).Après je ne dis pas, deux trois trucs m'ont fait sourire, mais encore une fois la plupart du temps c'est tellement mal filmé et monté que ça tombe à plat, même quand la blague aurait pu être pas mal.Bref réalisateur c'est un métier et ça ne devrait pas être celui d'Astier...Je me demande finalement si le succès de ce truc ne vient pas juste de la nostalgie, je vois bien les adultes d'aujourd'hui se remémorer avec envie l'époque où ils regardaient ça chez papa maman... ça et peut-être parce qu'ils s'identifier à Arthur, un mec méprisant entouré d'idiots, je suppose que ça flatte l'égo de s'imaginer comme ça...En tous cas, le cinéma est aux abonnés absents. "
1.0," Après la projection du film, la réplique culte de Perceval qui me vient à l'esprit: ""Si on avait bu un coup dans des trucs qui s'cassent, j'en aurais pété un par terre avant d'monter dans ma chambre, pour bien montrer comment j'suis colère.""Déception donc, comme l'illustre cette unique étoile que je lui octroie ici. Qui aime bien châtie bien. Car oui j'admire la personnalité et le travail d'Alexandre Astier. Je suis Fan de Kaamelott depuis le début de la série pour son originalité. Oser passer derrière Sacré Graal des Monty Pythons et se réapproprier une légende normande en gardant le créneau de l'humour était un défi fou. Mais Astier y est parvenu en ponctuant ses premières saisons de critiques sociétales brillantes. Malheureusement, presque rien de ce qui faisait cette originalité ne subsiste dans ce premier volet. Je garde espoir que la suite retrouve sa légèreté et qu'il arrête de se prendre au sérieux pour retrouver le ridicule qu'il manie si bien. "
1.0," 10 ans d'attente... Quelle déception à l'arrivéeQuelques vannes m'ont fait rire, mais ça sent le réchauffé, beaucoup de copié/collé. Au final pas grand chose ne sort du film. Très gros casting peu exploité à part Sting qui en impose vraiment. Les costumes burgondes sont si absurdes que l'effet obtenu n'est pas comique mais fait totalement hors sujet et tranche totalement de l'univers que nous aimons dans Kaamelott. À aucun moment je ne retrouve le talent d'Alexandre Astier pourtant plus grand artiste français à mes yeux.Perceval et Karradoc passent d'un binôme désopilant à une paire de gars sans saveur. Et bons sang pourquoi tout le monde gueule tout me temps ?! Ok Clavier ne sait faire que ça, mais comme dans ""les visiteurs 2"", ça rabaisse la qualité de l'humour habituellement proposé par AA. On est passé d'Audiard à du lourd. J'aime Kaamelott, vraiment, sincèrement. Mais l'œuvre aurait conservé son rang de meilleure série française de tous les temps si ce film n'avait pas eu lieu, à l'image de star wars et de ses épisodes 7 à 9 "
2.0," Je balaie dès maintenant les contre-arguments de méconnaissance de l’univers ou de commentaires partiaux d’abonné des Inrocks (que je ne suis pas), je suis fan de Kaamelott ; j’ai les BD en édition collector, l’intégrale de la série et j’ai beaucoup aimé Que ma joie demeure. Voilà, on peut avancer.Au crédit de ce film on pourra porter des effets spéciaux très réussis, des acteurs convaincants et des décors bien exploités. Mais que de longueurs ! Le spectateur erre parfois dans un vide intersidéral où il n’y a ni BO, ni action, ni narration… des scènes entières de vacuité incompréhensible. Et c’est choupinet tout plein de vouloir donner un rôle à ses mômes mais si maman et papa sont de vrais bons acteurs, il n’en va pas de même de la descendance. Une fille Astier et son fils Neil sonnent presque juste mais les autres… Mon Dieu… La cohésion familiale en bandoulière a un sens quand le talent ou la vocation sont partagés mais ce placement ridicule n’est pas digne d’une production à 15 millions d’euros. Pour un format court, un webisode mais un long métrage ? J’ai payé 13 balles pour assister à des morceaux de la kermesse d’école familiale ? Et pour ceux qui n’ont pas encore vu le film et qui pensent que cela pourrait être une anecdote : il y a 6 (sur 7) enfants à placer et ils ont chacun DES répliques voire des tirades. Ça n’a rien de personnel et sans doute sont-ils tous adorables mais je ne suis pas allé voir un super8 de vacances, non de non ! Oui Boorman avait placé dans Excalibur mais qui l’aurait dit sans éplucher le casting ?On voit bien où le scénario veut aller mais ces flashbacks qui s’inscrivent dans la trilogie sont amenés avec la subtilité d’une division de panzers. Outre la lourdeur de la mécanique, le lien entre le temps principal et le temps antérieur n’a souvent pas d’intérêt narratif pour le volet 1 ; ça servira dans un opus ultérieur, bien entendu, mais du coup voilà encore un ressort distendu qui s’agrippe au rythme avec la pesanteur d’un Barcelonais à la cheville de Messi.Les Burgondes disco ou les Saxons grenadiers napoléoniens ne m’auraient pas choqué si la furieuse impression que deux équipes distinctes sans le même cahier des charges avaient travaillé parallèlement ne s’imposait au spectateur. D’un côté du cartoon, de l’autre du vraisemblable voire de l’historique et quand les deux se télescopent : catastrophe visuelle. Et l’armure de Lancelot ? Il y a de quoi pleurer sur ce morceau de faux simili-skaï crocodile.Étrangement, si on comprend qu’Arthur y retourne à son corps défendant, Alexandre Astier est trop peu présent et le temps d’exposition des figures emblématiques de la série est phagocyté par du vide ou des dialogues de personnages secondaires. Ce n’est pas le MCU mais on sent bien qu’Astier prépare la suite avec une brochette de jeunes chevaliers et damoiselles qui vont reprendre le flambeau mais là encore si la cohérence future y gagnera que la narration présente y perd !Le Chevalier Seiche est la cerise sur ce gâteau épais, lourd, sans équilibre à la fois sucré et amer qui me fait dire avec certitude et tristesse que je n’irai pas voir le deuxième volet au cinéma. "
2.0," Je m'attendais à bien rire.Il n'y a que les 3 blagues de la bande annonce qui m'ont amusées. Le reste est lourd, sans queue ni tête, idiot... J'ai perdu 2h. Dommage, car j'aimais bien les séries. "
2.5," Tout d'abord j'aime la série mais j'en suis pas un fan inconditionnel non plus, donc je vais le voir en avant première sans trop en attendre grand chose... A la fin du film la salle (remplie de fans) applaudie et j'avoue que je reste médusé ... Certes c'est pas une bouse intersidérale mais on est loin d'un grand film, loin d'une grande comédie et encore plus loin d'un film d'aventures décent...Il y a quelques bon passages mais du classique si on a vu la série, a coté de ça bah... Les personnages sont sous exploités (Chabat est vite relégué à la disparition malgré une apparition sympa), Sting, bah c'est sympa mais il sert pas a grand chose... Et les autres doivent avoir quelques répliques et basta, on sent qu'Astier s'aime, aime se regarder, se filmer et que le film est construit par lui, pour lui.... Je passe sur les flashbacks ou les séquences émotions qui servent à rien...Bref au final c'est sympa mais pas de quoi casser 3 pattes à un canard "
