Note,Commentaire
2.0," Ce qui a fait le succès des premiers (et surtout DU premier Age de Glace), c'est avant tout le trio Manny/Sid/Diego, qui fonctionnait à merveille à l'écran. Des personnages sympathiques et marrants se sont ajoutés au groupe au fil des opus (Eli, les oppossums, Buck, Mémé), mais voilà que dans ""Les Lois de l'Univers"", c'est justement toute la famille Mammouth qui est à l'honneur et tous les autres sont mis à l'écart : je suis sûr qu'on peut compter le nombre de répliques de Diego sur les doigts de la main, il n'y a qu'une seule scène entre Diego et Manny (15 secondes ?) et une seule scène réunissant les 3 personnages principaux et eux seuls uniquement ! Par contre il y a des dizaines de scènes fleur bleue au possible entre Pêche et Julian, qui font lever les yeux au ciel tellement c'est niais (et tellement on en s'en fout, c'est pas ce qu'on est venus voir). Alors certes, l'animation est de plus en plus belle, certains gags sont vraiment drôles, les séquences de Scrat toujours aussi délirantes, mais on a perdu le seul truc qui avait un intérêt à mes yeux dans cette saga : la synergie du trio de départ.Ah, et mention spéciale, d'une part aux ""méchants"" qui n'en sont pas vraiment étant donné qu'ils servent juste à quelques gags avant de devenir gentils, et d'autre part, à Kira la copine de Diego, qui a 2 scènes seulement avec lui en tout dans le film, que les scénaristes ont complètement oublié (dommage, j'aurais bien aimé la voir plus), et qui est même absente lors de certains plans où on voit quasi tous les membres du groupe... sauf elle. "
2.0," Ce qui était un film d'animation innovant et fédérateur est devenu une machine à faire du chiffre. Le divertissement ne manque pas de savoir faire mais les gags réussis se font trop rares pour soutenir notre attention 1H30 durant. Si on trouve le temps long c'est peut-être aussi parce que les personnages ont cesser d'évoluer il y a déjà longtemps, que les scènes avec Scratch peinent à se renouveler et que l'évidence des leçons de vie prodiguées fatiguent les plus de 12 ans. "
2.0," L'âge de glace 5 est l'épisode de trop,clairement.L'histoire est basique au possible,il faut que les personnages sauvent le monde de l'apocalypse.La faute à de nouveaux personnages inintéressants et que dire des méchants,complètement plats et ennuyeux.Mais ce qui manque le plus dans ce nouvel opus,c'est l'humour !! Pourquoi on ne retrouve pas l'humour des 4 précédents films ? Où est il passé ? Bref,si vous avez moins de 10 ans,vous rigolerez devant le film,sinon vous allez vite vous ennuyer.Franchement,même en réfléchissant aux point positifs du film,rien à faire à part toutes les scènes avec Scrat et la qualité visuelle de l'animation,rien d'autre de positif à l'horizon.Pourquoi avoir fait revenir le personnage de Buck ? On a compris qu'il était complètement dingue dans le 3e film,alors pourquoi le faire revenir ?? Ce qui est dommage,c'est le développement de personnages : pas mal de personnages sont sous exploités durant tout le long métrage,surtout les méchants mais surtout les personnages principaux.Le personnages de Diego et sa compagne notamment,qui ne servent à rien et le scénario ne les arrangent pas vraiment.Sid est carrément lourdingue et lui aussi est délaissé au fur et à mesure du film.De plus,le plus gênant,c'est la redite.On a tous compris que Pêche,la fille de Manny,veut quitter ses parents et vivre de son côté avec son copain,on a compris que le père était très proche de sa fille et ne voulait pas voir sa fille partir,pourquoi le refaire dans ce film ?? L'âge de glace 5 est tout simplement une redite de toute la saga,rien de neuf,que soit dans les sketches ou l'histoire.En conclusion,ce 5ème opus est le Moins bon et le moins original,pourvu que ça s'arrête là !! Bonne séance à tous 🙂 "
2.5," ScratageddonRien ne va plus chez nos héros: Mani est sur le point de perdre sa Pêche de fille sur le point de convoler avec son Don Julian; Sid vient de subir une rupture amoureuse et Diego est sur le point de commencer une nouvelle aventure : l'adoption. C'était sans compter sur le plus glandeur des écureuils: Scrat se prend pour Gagarine et après avoir recréé le système solaire, a la mauvaise idée d'envoyer un astéroïde vers notre belle planète bleue.Annoncé comme le dernier opus de la saga, nous avons, tout comme Shrek, celui de trop: l'intro avec Scrat est comme toujours jubilatoire et particulièrement celle-ci, mais la suite a un goût de réchauffé évident. Les histoires de cœurs et grimaces lassent à la longue mais surtout ce cinquième opus contient quelques longueurs et l'ennui prédomine de même qu'un évident manque de suspense.Final en queue d'ichtyosaure donc. A vous de voir... "
5.0," Dans la lignée de ""La dérive des continents"", ce cinquième épisode est l'un des meilleurs de la saga, spectaculaire et drôle. On retrouve Manny, Diego, Sid, Ellie, Crash, Eddie, Kira et Mémé, accompagné de Buck (vu dans ""Le temps des dinosaures"") pour une aventure original et rythmé, causé par Scratch et sa cataclysmique intelligence. Très différent des précédant films, cette nouvelle aventure s'avère, tout de même, l'une des meilleurs qu'est vécu ses personnages hilarants, cette famille. 5/5 ***** "
4.0," J'adore l'Âge de glace, cette saga berce mon enfance depuis maintenant plus d'une dizaine d'années !J'ai aimé tous les opus sortis jusqu'à présent et même au bout de 4 je m'en lasse pas et j'en redemande encore ! L'Âge de glace 5: les lois de l'univers, sorti près de 15 ans après le tout premier film de la saga et symboliquement 10 ans après le 2; 10 ans que je suis cette formidable aventure sur grand écran aux côtés de ces animaux les plus givrés de la préhistoire devenu presque une famille pour tous ceux qui ont grandit en leur compagnie. C'est devenu une tradition, tous les 3/4 ans on a le droit à une nouvelle suite; 5ème film déjà et pourtant le charme marche toujours à merveille ! Et c'est chose rare, surtout pour une énième suite car il est capital de noter qu'avec ce film, l'Âge de glace devient officiellement la plus grande saga du cinéma d'animation, dépassant ainsi les grandes firmes telles que Shrek, Madagascar, Toy Story ect. Jamais un film d'animation n'avait eu 4 suites et malgré tout, la qualité a su rester relativement stable d'années en années contrairement à d'autres saga comme Shrek dont la qualité à chuté à partir du 3 ou Madagascar dont la qualité est très variable d'un film à l'autre. Après avoir sauvé un bébé humain, échappé au déluge causé par le réchauffement climatique, découvert un monde de dinosaures souterrain et affronter des pirates...""les lois de l'univers"" nous raconte la suite des aventures de Sid, Manny, Diego & tous les autres ou cette fois nos héros doivent échapper à une nouvelle catastrophe: une pluie de météorites (causée par les mésaventures de Scrat encore et toujours à la poursuite de sa noisette) tout en trouvant un moyen de dévier le plus gros des astéroïdes avant que celui ci ne heurte la terre. L'aide de Buck ne sera pas de trop. Voilà pour le pitch global. Et quel délice de tous les revoir, ils nous avaient manquer ! 4 ans après le dernier épisode nous retrouvons tous ce beau monde pour une aventure des plus folles ! Mike Thurmeier est de retour à la réalisation pour nous offrir ce nouveau cocktail on ne peu plus rafraîchissant parfumé au rire et à la bonne humeur.Mais alors qu'est ce qu'on peut en dire de ce 5ème opus ? Est il celui de trop comme le laisse penser un certain nombre de critique ? La saga culte serait elle en train de s'épuiser ? Au bout de 5 on commence c'est le moins qu'on puisse dire à bien connaître le refrain alors comment l'analyser le plus clairement possible ? Par étape, déjà, l'Âge de glace 5 était plus ou moins attendu au tournant par les fans, d'un côté ceux qui comme moi avaient adoré le 4 comme tous les autres et ne souhaitaient qu'en ravoir encore, et d'un autre côté ceux qui commençaient à être gagné par la lassitude d'une saga qui fait durer le plaisir en tirant sur la corde avec le 4. Quand bien même je me rangeais dans la première catégorie j'avoue que les craintes véhiculées n'étaient pas infondées. Il y avait la crainte de ne rien voir de neuf, le synopsis laissait entendre une nouvelle catastrophe naturelle, un schéma qui commence à être assez récurrent entre le 2 et le 4 (faut avouer que sans les pirates, le 4 était un peu un copié collé du 2 avec la dérive des continents). A chaque fois c'est plus ou moins la même chose dans l construction: "" un danger, il faut fuir vers un endroit plus sur, trouver un moyen de contourner le danger puis tout rentre dans l'ordre et on est heureux, fin de l'histoire"". En ce qui concerne le 5 ben...oui et non, les craintes se vérifient et c'est vrai que le fond reste similaire, mais dans la forme ça parvient à se renouveler un minimum. En plus de l'histoire de fin du monde en fond, c'est  spoiler:   le mariage de Pêche qui est au centre des préoccupation de ses parents; Manny ne voit pas d'un bon oeil son ""gendre"" et le départ de sa fille  . Après avoir été un papa surprotecteur dans le dernier épisode c'est cette fois en tant que beau père que Manny doit faire ses preuves. Là ou sa pêche x) (désolé pour le jeu de mot xd^^) c'est selon moi plus au niveau du rythme. Disons que le schéma narratif est bien présent mais que les péripéties sont trop ""survolées"" et trop vite expédiées pour arriver trop vite à la conclusion finale, dommage car a peine on retrouve tous nos amis qu'il faut leur dire au revoir (et adieux sans doute^^), c'est trop court. Mais tout n'est pas à jeter, l'humour est toujours omniprésent et fait mouche ! Les mésaventures de Scrat arrivent à se renouveler en prenant place dans l'espace, et Scrat aux commandes d'une soucoupe volante...attention les dégâts !^^ On a le droit à une série de gags enchaînés à vitesse rocambolesque, s'offrants le droit de parodier l'univers de la science fiction et des événements historiques comme les premiers pas de l'homme sur la lune. Mais le plus important, en plus de Scrat c'est à Buck que l'on doit l'autre source indétrônable d'humour. Intrépide, détendu et à l'ouste, la belette du 3ème épisode est fidèle à elle même et ça nous fait vraiment plaisir de le revoir sur le devant de la scène (son absence s'était bien fait ressentir dans le numéro 4). Au début, j'accusais un peu le réalisateur de juste vouloir faire plaisir aux fans en ramenant le personnage mais finalement, son retour et pertinent et se montre bien utile. Pour les autres personnages de la horde, fort et de constater qu'ils sont inchangés, une des autres craintes véhiculées était le ""trop"" de personnage et la peur que certains soient sous exploités, je partageait aussi cette inquiétude mais je n'ai pas ressenti ce défaut, ce délaissement de certains pendant mon visionnage. Tous réussissent à avoir quelques moments à eux, une participation. C'est même beaucoup mieux pour Elie, Crash et Eddie qui retrouvent une place plus centrale alors qu'ils avaient été complètement passés sous silence dans l'épisode précédent (limite exclus). Elie Semoun, Gérad Lanvin, Vincent Cassel, Armelle Gallaud, Christophe Dechavanne, Alexis Tomassian, Emmanuel Curtil, Lisa Caruso, Laura Blanc et Evelyne Grandjean reprennent leur rôle respectif et font comme d'hab un super boulot au doublage Français, on sent leur investissement et leur plaisir d'interpréter leur personnage respectifs qui ont vraiment gagnés en charisme au file des opus.Là ou c'est discutable c'est au sujet des nouveaux personnages, Brooke et Shangri Lama, bien givrés comme il faut pour se joindre à la bande mais ils ne font que ""s'ajouter"" comme un cheveux sur la soupe sans apporté de vrai utilité dans le récit, dommage.Côté visuel c'est de qualité, vraiment la nature et les paysages préhistoriques sont d'une grande beauté riche en couleurs, on retiendra surtout  spoiler:   la cité de ""Géotopia"" à l'intérieur de l'astéroïde   pour son décor de cristaux scintillants, je crois que c'est là qu'est ma plus grande déception, ce nouvel endroit n'apporte rien de plus.Au final, malgré un fond qui tend à se répéter, une histoire trop courte qui manque pas mal de rythme et un peu beaucoup de personnages à retenir, difficile d'en tirer un bilan négatif de ce l'Âge de glace 5. Ca a ses défauts et c'est qualité, indéniablement ça s'épuise et ça commence à bien se sentir, d'ou la nécessité pour Blue Sky de passer à autre chose. Qui plus est je reste persuadé que cette fois c'est belle et bien fini tout simplement car les 3 membres du trio originel sont en couple...et qu'au final, après réflexion, j'en suis venu à conclure que c'est ça le véritable objectif du cycle l'Âge de glace, à savoir, la fondation d'une horde. Sid a été abandonné par sa famille, Diego a quitté sa meute, quand à Manny,sa précédente famille a été tuée par les hommes. Ces 3 là que tout semble opposés ont selon moi un seul et même but depuis le départ: trouver une vrai famille, celle là s'est crée au fur et à mesure.Voilà c'est tout ce que je voulais dire, merci Blue Sky pour cette saga et toutes ces années d'aventures et de rire, on n'oubliera jamais Sid, Manny, Diego, Scrat et les autres ! 4/5 "
2.0," Cinquième et sans doute dernier film pour la franchise L'Age de Glace. C'est catastrophique vraiment, j'y suis aller avec des pincettes pour faire plaisir à mon neveu, et ce film est vraiment en dessous tous les autres, la qualité est nettement plus inférieure! Les nouveaux personnages sont pas attachants et servent à rien, et Diego et sid sont complètement mis à l'écart pour se concentrer principalement sur Manny, Ellie et leur fille, ridicule. Une franchise avec autant de potentiel, c'est dommage, ils ont touché le fond, on sent le manque d'inspiration énorme ! Le côté science fiction gâche encore plus l'histoire déjà pas top et prévisible...Meme l'humour est moyen, même si certaines blagues fonctionnent assez bien. Décevant au plus au point, vraiment c'est pas terrible du tout, le moins bon de tous les L'Age de Glace et de loin. "
4.0," J'ai trouvé ce 5e opus vraiment fun et même si le pitch peut paraître un peu déjà vu(cela dit je le trouve mieux écrit que le précédent), je trouve que ça fonctionne très bien et visuellement c'est juste génial. "
2.0," Ce l'âge de glace : les lois de l'Univers est le cinquième opus de la saga ! Il est certainement le pire de la franchise... Il recycle tout ce que nous avons déjà vu dans les autres moutures, ce nouveau film est l'exemple parfait que cinq opus d'une même série, c'est beaucoup trop. Le nouveau film d'animation se divise en trois trames distinctes.  spoiler:  D'abord, les aventures de Manny et les autres qui tentent d'empêcher un astéroïde géant de frapper la Terre, ensuite il y a les trois dinosaures qui pourchassent le groupe de lurons pour se venger de la belette (dans le Temps des dinosaures) qui les dirige, puis il y a ce bon vieux Scratch qui, cette fois, se retrouve dans l'espace avec sa noix et engendre la création du système solaire.  Plutôt que de diviser l'action, on l'a diminue... ! Même chose pour les personnages secondaires qui était précédemment des personnages principaux :  spoiler:  Sid et Diego sont transparents aux yeux de tous ! Il n'y a plus de complicité avec Many...  Beaucoup trop d'animaux préhistoriques ! La grand-mère de Sid vient peut-être un peu sauver l'aspect humoristique mais s'avère surexploitée. Les voix vocales de Gérard Lanvin, Elie Semoun et Vincent Cassel sont toujours le bienvenue et fidèle. Pour terminer, L'âge de glace 5 est assez décevant et dégage une forme de tristesse ! Où est passé la magie et le charme des précédents épisodes ?? Une série tant aimée qui se dirige vers la catastrophe... "
2.0," Grosse déception ... Fan des 4 précédents je ne comprends pas ce délire scenaristique sans queue ni tete oú la ça va trop loin ... Jusque là nos héros devaient survivre aux forces de la nature leur laissant une innocente animale attachante ... Mais la un gros arrivage de technologie, de compétences intellectuelles folles et d'un moment complémentement abusé sur fond de bouddhisme sans oublié le final grotesque et vraiment pas crédible de détournement de la météorite ... Je ne comprend pas ce qu'il s'est passé ... D'habitude Scrat me fait mourir de rire mais la bof ... Trop vouloir en faire n'est pas la solution ... Déçu ! "
