Note,Commentaire
3.5," « Venom », un Marvel tourné vers la SF et ses créatures ramenées de l’espace, plutôt qu’une réalisation de plus centrée sur le super héros pur et dur...Toute l’originalité, ainsi que le plaisir qui en découle, résident dans la personnalité de ce journaliste d’investigation un peu borderline, à la limite ingérable, qui va donner à lui seul la véritable touche d’humour liée à la relation qu’il va mener avec son symbiote venu l’habiter malgré lui...Ici pas de mise en scène trop sérieuse de la part de Ruben Fleischer, mais un esprit bon enfant que véhicule à lui seul notre fameux Eddie, devenu super héros et dont il est le premier surpris de cette découverte incroyable. On suit alors le parcours et les aventures de cet homme, interprété par un Tom Hardy qui est finalement une assez bonne idée dans la mesure où celui-ci retranscrit bien l’état d’esprit de cette chose improbable, ce Venom qui prend possession de lui, jusqu’à le perturber et le transfigurer !Il reste néanmoins un scénario bien sûr très ciblé, un peu tiré par les cheveux qui s’arrange un peu trop librement d’incohérences ou de facilités bien trop évidentes qu’on aura prévu soi-même et ce, forcément avant leur arrivée à l’écran !De même, que le méchant et riche mégalomane contre le pauvre journaliste justicier est aussi un schéma couru d’avance mais tout de même il se passe des échanges fort intéressants qui créent des moments affectueux ou tout au moins bourrés d’espièglerie entre Eddie et cette créature, ce qui en définitive va donner tout un côté nouveau, singulier et pertinent, en justifiant ainsi par cet aspect toute cette histoire ! Et avec le recul, une petite touche presque philosophique sur l’influence des êtres entre eux et le changement de comportement occasionné !Pas mal finalement... "
3.0,"  Un film de super héros lambda, peu inspiré qui aurait pu être réalisé par un robot, tant il apparait insipide, rien ne sort du film pour nous transporter à l’intérieur. Venom se suit sans ennui, mais sans passion non plus, le monstre ou le super héros met prêt d'une heure de métrage à apparaitre et pour meubler on suit une intrigue qui ressemble beaucoup à celui d'un spider man ou d'iron man, le coté épique et fun de l'un et l'autre en moins. Après l'apparition du Venom, le film va plus vite et devient plus dynamique en action, c'est la meilleur partie du film, soutenu par des effets spéciaux correctement réalisés, même si les symbiotes ont l'air de ressembler à de la grosse morve. Les scènes d'actions sont bien réalisés et parfaitement lisibles sauf pour la confrontation avec le boss de fin qui se passe de nuit, et en gros plan, ce qui rend le tout difficilement comprehensible. Par contre, pas de scène gore, les rares décapitions du film, sont tellement vite survolé qu'on se demande si c'est bien ce qui est arrivé. Au niveau des interprétations, c'est aussi fade que le film, à la part pour la scène du restaurant qui était très drôle, les acteurs ont l'air de faire le travail, avec des gentils et des méchants tous très clichés. Le personnage du Venom m'apparut moins bon, au niveau du design que celui de Spider Man 3, mais assez intéressant dans sa caractérisation tant il y a une relation d’interdépendance qui se noue avec le héros, loin du rôle de brave toutou qu'on a voulu faire croire. En définitive c'est un assez bon film de super héros, mais qui souffre de la comparaison avec d'autres film de super héros, et qui a du mal à affirmer sa patte tant il apparait peu original et manquant d'ambition. "
2.5," Je vais malheureusement suivre la plupart des critiques et me joindre à leur avis : c'est pas très très bon tout ça... Je m'attendais à un film très sombre et violent, et même avec l'absence de classification Rated-R, j'avais une lueur d'espoir. Eh bien non, on reste dans une histoire plus que classique, sans réelle saveur. Toutes les scènes se montrant violentes ne le sont pas puisque tout a été coupé, c'est à peine si on voit une goutte de sang dans le film. Et Venom n'est pas impressionnant dans sa personnalité. Il passe du côté « obscur »  au côté gentillet en l'espace de peu de temps, sur un coup de tête, mais il fait aussi des petites blagues et même si elles font sourire sur le coup, elles ne le rendent pas crédible en tant que figure imposante. Concernant l'histoire en elle-même, très classique et donc très prévisible. Cela n'empêche toutefois pas de se divertir comme le veulent les producteurs, et d'apprécier le graphisme et les effets spéciaux, surtout en Imax 3D. Les acteurs font le job. Cela n'est cependant pas suffisant... cinephile-critique.over-blog.com "
1.5," Avec un Spider-Man parti virevolter avec ses petits copains du MCU, Sony se trouva fort dépourvu niveau films de super-héros. Mais c'était bien mal connaître les têtes pensantes du studio qui eurent une idée aussi miraculeuse que saugrenue pour continuer à remplir le tiroir-caisse : créer un Spider-verse sans l'homme-araignée en commençant avec un de ses ennemis les plus emblématiques : le parasite extraterrestre Venom...Dans le fond, pourquoi pas ? Développer une galaxie de super-vilains dans leurs propres films en perspective de les envoyer directement casser du Peter Parker en cas de raccordement in extremis avec le MCU (ou du retour de Spider-Man dans l'escarcelle de Sony) n'est pas si bête, surtout si ces longs-métrages en solo épousent les ambitions noires et torturées de ces ennemis. D'ailleurs, la campagne promo en misant sur côté anti-héros nous vendait une belle plongée dans les ambitions malfaisantes de la créature de l'espace, fer de lance de cet univers...Pas de bol, dans la même veine de decéption de ""Suicide Squad"" avec sa cohorte de vilains, ""Venom"" n'est justement traité que comme un super-héros de plus, dénaturant le personnage du symbiote maléfique pour n'en faire au mieux qu'un petit caniche hargneux et blagueur aux prises avec son hôte humain, Eddie Brock, bien loin du super-vilain cruel de sa version papier. Évidemment, on pourra toujours supputer que le choix d'une version visant un large public en est la cause (le charcuta... hum pardon... le montage est souvent un chaos sans nom), seulement, même avec cet argument et en imaginant quelques giclures de sang en plus, on ne voit pas comment passer outre cette espèce de vision anachronique choisie qui semble éluder environ plus de dix ans de films super-héroïques. ""Venom"", c'est un peu une relecture simpliste de comics à la ""4 Fantastiques"" premier du nom, tout y est polissé à l'extrême pour être totalement naïf, épais de sentiments et tout rigolo. À l'époque des films de Tim Story, une telle approche pouvait être considérée comme divertissante et ""Les 4 Fantastiques"" 1 et 2 étaient encore les protypes d'une nouvelle génération d'adaptations du genre à venir mais, ici, comment expliquer ce retour en arrière incongru (qui, en plus, n'a aucun sens avec la personnalité d'un Venom) sinon l'objectif de faire un film purement commercial dénué d'une quelconque ambition artistique ?On est certes un peu dur, après tout, le long-métrage n'a pas la chance d'avoir un Peter Parker/Spider-Man rival pour marquer le passage d'Eddie Brock/Venom vers le côté obscur mais alors pourquoi aller chercher un antagoniste maléfique de pacotille en la personne de Carlton Drake, un milliardaire/tripatouilleur de symbiotes, si ce n'est pour donner le beau rôle à Eddie/Venom ? Bien sûr que les comics ont toujours plus valorisé Venom lorsque celui-ci était confronté à ses collègues symbiotes mais jamais au point d'en gommer tous ses traits de caractère pour en faire un buddy/sidekick/vanneur de Brock ! En cumulant ces deux points, ""Venom"" ne se résume plus qu'à un festival de répliques plus gênantes que comiques entre Venom et son hôte avec en toile de fond une sombre histoire de fusée faisant intervenir de manière bien pratique ses potes parasites pour le fan-service.Rien n'est mémorable dans ""Venom"" : les personnages sont lisses et connus à un point qu'on se fiche de leur sort au bout de quelques minutes, leurs interprètes en font des caisses (coucou Tom Hardy !) ou ne sont pas concernés (coucou... ben tout le reste !), l'intrigue n'est qu'une succession de péripéties que le film met toujours en place en les soulignant en amont de manière horripilante, les scènes d'action sont brouillonnes, au mieux banales quand elles ne sont pas noyées sous le poids de CGI affreux (le pauvre Ruben Fleischer essaie tant bien que mal de faire de jolis plans dans l'acte final, dommage qu'ils ressemblent à des cinématiques d'un mauvais jeu vidéo), le décor des rues de San Francisco est utilisé artificiellement pour faire plein de zolies cascades à moto, l'enchaînement d'une séquence à l'autre atteint parfois des pics de n'importe quoi aléatoire (mention spéciale à la gestion temporelle de la veille dame parasitée qui met six mois à trouver un aéroport !)...Bref, tout sonne creux dans ce ""Venom"" que personne ne semble avoir pris au sérieux afin de le rendre un tant soit peu mémorable. On se retrouve devant un divertissement super-héroïque lambda, désuet avant même d'atteindre son générique de fin par son approche et que l'on consomme sans trop se poser de questions comme un énième repas de fast-food.La cerise sur le gâteau sera cette première scène post-générique, probablement une des plus loupées de l'histoire du genre, qui introduit un personnage ô combien emblématique (et incarné par un acteur qui l'est tout autant) de la façon la plus gratuite qu'il soit juste pour contenter le fan à qui on avait promis cette apparition (et sa présence dans une suite désormais actée). On ne parlera même pas de la deuxième surprise, une sorte d'énorme coup de publicité pour un autre pan de l'univers ""Spider-Man"" qui parachève de renvoyer ""Venom"" à un simple produit commercial vidé de sa substance... et de son venin. "
3.5," «  Venom » sympathique film de super-héros de Ruben Fleisher . Lors d’une mission d’exploration dans l’espace un vaisseau spatial d’une mystérieuse fondation nommer la Life Fondation retourne sur Terre avec à son bord quatre échantillons de Symbiotes ( parasite ) extraterrestre . Le savant Carlton Drake ( Riz Ahmed ) qui est également le PDG de la Life Fondation récupère les symbiotes pour de mystérieuses expériences . Eddy Brock ( Tom Hardy ) un journaliste va tenter d’interviewer Carlton Drake après des rumeurs qui disent qu’il utilise des cobayes humains pour faire ses expériences . Pour tenter d’en savoir plus il va s’introduire dans le laboratoire de Carlton Drake . Il va alors être posséder par l’ un de ses mystérieux parasite extraterrestre nommer Venom qui va prendre le contrôle de son corps et de son esprit et qui va lui donner des super pouvoirs . Totalement transformer Eddie va alors devoir affronter Carlton Drake bien décidé à récupéré le parasite pour ses projets machiavéliques ...«  Venom » est un sympathique film de super-héros signé par la réalisateur Ruben Fleisher . Le personnage de Venom est un super-héros / super-méchant issu des comics (b.d) de super-héros de chez Marvel . C’est pas la première fois que le personnage de Venom est adapter au cinéma . Le réalisateur Sam Raimi l’avait déjà fait apparaître en 2007 dans le film « Spider-Man 3 » avec l’accueil mitigé que l’on connaît . Il faut dire que Sam Raimi avait déjà pas mal de personnages dans son film et qu’il n’avait pas le temps de tous les développer . Et le personnage de Venom en a donc fait les frais et a donc été bâcler . On le voyait apparaître comme un cheveu sur la soupe uniquement dans les 20 dernières minutes du film après une transformation expéditive , c’était assez décevant même si il faut reconnaître que visuellement il était réussi . Alors que vaut cette nouvelle adaptation de Venom sur les écrans une dizaine d’années après la version de Sam Raimi ? Ben qu’on a affaire à un film de super-héros des plus classique sans grande surprise mais qui est efficace et divertissant . Je ne connaît pas énormément le comics pour faire des comparaisons et dire si cette adaptation cinématographique est fidèle donc je vais m’en tenir uniquement à ma vision du film . L’histoire reste très classique dans son déroulement avec tout les clichés du genre ( un gars qui va acquérir des superpouvoirs malgré lui et devenir un super-héros , un méchant avec des projets machiavélique qu’il va devoir affronter avec nottament l’éternel affrontement finale ... ) . Avec le nombre de films de super-héros qui se multiplient comme des petits pains sur les écrans depuis plusieurs années on commence à vraiment connaître la recette qui est recycler toujours plus ou moins de la même façon . L’histoire est donc très classique mais c’est malgré tout efficace et divertissant avec ce journaliste qui va être infecter par un parasite extraterrestre qui va prendre le contrôle sur lui et qui va devoir affronter un savant bien décider à lui mettre la main dessus pour récupérer le parasite et sa va être explosif ce qui va donner lieu à son lot d’action et d’humour . L’humour fonctionne plutôt pas mal avec quelques répliques et scènes cocasses notamment quand Venom va commencer à prendre le contrôle sur Eddie qui va commencer à entendre des voix et à se transformer  spoiler:  ( la scène dans le restaurant où il Commence à manger n’importe quoi )   . Les interactions entre Eddy et Venom sont assez drôle  spoiler:  avec Venom qui veut dezinguer des humains à tout va et Eddy qui va tenter de le contrôler  . Les scènes d’actions sont spectaculaires et divertissante  spoiler:  ( la course poursuite en moto , le combat finale sur la fusée ... )  . Les super-pouvoirs de Venom et nottament son pouvoir d’élasticité permettent de donner lieu à des scènes d’actions vraiment intéressante , originale et spectaculaire comme  spoiler:  pendant la course poursuite à moto ou grâce à ses pouvoirs il fait valdinguer les voitures qui le poursuit   même si on aurait aimer en voir plus dans le même style tout au long du film . Bref c’est divertissant et on ne s’ennuie pas . Sa remplit parfaitement son job de gros blockbusters de divertissement qui n’a rien d’autre comme but que de nous divertir et nous en mettre plein la vue et de se point de vue la c’est reussi . Le personnage de Venom est intéressant car ce n’est pas un super-héros c’est plus un méchant à la base ( un parasite extraterrestre qui a envie de dezinguer les humains ) mais qui va être contraint de faire des choses héroïques nottament quand il va se retrouver traquer par le savant Carlton Drake et qu’il va tenter de mettre fin à ses projets machiavéliques . J’aime bien cette ambiguïté du personnage . Sa diffère un peu des autres super-héros en général . C’est l’élément qui apporte un peu d’ originalité à une intrigue très classique . J’avoue que la présentation des personnages et la mise en place de la situation est un peu longuette au début . C’est un peu long à se mettre en place mais une fois que Eddie Brock devient Venom sa décolle enfin et sa ne se relâche plus jusqu’a la fin du film . Le film est porter par l’acteur Tom Hardy ( Inception , The dark knight Rises , Mad Max Fury Road , The Revenant .., ) qui est pas mal en journaliste infecter par un parasite extraterestre qui a pris le contrôle sur lui . Il va affronter le savant Carlton Drake interpréter par l’acteur Riz Ahmed ( Night Call , Rogue One , Jason Bourne ...) bien décider à lui mettre la main dessus pour récupérer le parasite extraterrestre . Riz Ahmed n’est pas l’acteur le plus charismatique et le plus badass pour jouer les méchants on va pas se mentir mais il fait plutôt bien le job dans le rôle de ce savant machiavélique déterminé coûte que coude à récupèrer le symbiote Venom pour faire ses expériences . Les effets spéciaux qui donnent vie nottament à Venom sont plutôt bien réussit , je trouve que visuellement il est réussit et qu’il a de la gueule . En plus visuellement sa m’a l’air assez fidèle au comics . Ne louper pas la scène pendant le générique de fin qui nous montre  spoiler:  Eddie et Venom rendre visite à un type en prison qui semble être un nouveau méchant issu des comics ( carnage apparament ) qu’ils vont sûrement affronter dans un prochain film   . Cette scène nous tease apparament ce qui va se passer dans la suite de « Venom  » qui semble déjà être en préparation . Pour résumer « Venom » est un film de super-héros classique mais efficace et divertissant qui nous fait passer un bon moment de détente et c’est bien la le principal . "
4.0," Le français n’aime pas l’idée d’être habité par un symbiote qui n’en fait qu’à sa tête. Pourtant, pourtant… Mais laissons ces critiques françaises ! Mettons la paire de lunettes qui convient pour voir ce film et ensuite parlons-en. C’est un Marvel ; ce n’est pas un Godard ou un Buñuel. Et c’est un bon thriller de science-fiction, voilà tout. C’est ce qu’on se dit la première heure. Ensuite ça déraille, c’est vrai, en devenant lourd et collant. Mais ça le fait quand même, en comparaison d’autres films de Marvel ou DC Comics. Tom Hardy est la meilleure carte de cette aventure : il joue très juste, drôle et attendrissant, selon la situation. Riz Ahmed est encore une fois hypnotisant, en une sorte d’Elon Musk amoral et moralisant, même si le scénario le force à être finalement bébête. Les effets spéciaux sont techniquement bons, mais conceptuellement médiocres (certaines transformations de Venom par exemple). Après la première heure, justement ils se multiplient ; c’est aussi à partir de ce moment que l’animal se met à parler à son hôte… La bande-son est entraînante, y compris et surtout Eminem à la fin. C’est d’ailleurs en l’écoutant qu’on arrive au post-générique et qu’on découvre [ce qu’on découvre...]. Quant au deuxième post-générique (qui arrive après avoir listé les deux millions d’informaticiens ayant travaillé sur ce film), on ne sait pas trop ce qu’un dessin animé fait là, même s’il s’agit de Spider-Man –l’ennemi de Venom selon la bible. –Compter un bon quart d’heure de générique de fin ! On ne sait pas comment on peut passer de la réalisation de Gangster Squad (2013) à celle de Venom. En tout cas, ça passe par la case succès commercial, c’est bien américain (80 millions dès le premier week-end). Donc film à voir pour la réflexion sociologique à mener ensuite sur ce succès aux États-Unis, mais aussi pour l'action, les blagues, et parce qu'on ne s'y ennuie pas. "
2.0," Je trouve les critiques pas très très justes.Tout d'abord, je tiens à dire que ce film (malgré son apparence) est très drôle car, Eddy, personnage principal, associé à un symbiote (espèce extraterrestre rapporté sur terre) nous donne plusieurs bons gags.Malheureusement, il y a quelques incohérences scénaristiques comme spoiler:   pourquoi tout les gens meurent lorsqu'ils portent un symbiote alors que celui qui s'est échappé arrive à s'adapter à n'importe qui tout comme Venom lui-même. En conclusion, ce film est plus un divertissement qu'un chef-d'oeuvre cinématographique.Je pense qu'il est accessible plus ou moins à 12 ans voir 14 ans car certaines scènes sont flippantes et violentes. "
3.5," Je trouve 2 mauvais points à ce film : Le scénario est plutôt bancale et les personnages mal écrits, Venom change trop rapidement d'avis par exemple, de même pour Eddie Brock. Et le Scénario semble faire des préparations à l'arrache pour le paiement bien trop prévisible et c'est dommage.J'ai tout de même apprécié ce film et j'ai passé un plutôt bon moment pour être franc. L'affront de Spiderman 3 est largement réparé et je dois bien avouer que les plan sont beaux et les FX très réussi. "
2.0," ""Venom"" est un nanard un peu divertissant.Le film s'annonçait plutôt mal. Le Venom traditionnel est un journaliste dont la vie a été gâchée par Spider-man, qui s'allie à un symbiote extraterrestre ayant été rejeté par Spider-man. Ce type, désespéré, devient un vilain qui ressemble à Spider-man, a pour seul but de tuer Spider-man et comme particularité de connaître les secrets de Spider-man. Sony se dit, sans trop d'inquiétude, qu'il est possible d'adapter le personnage en film... sans Spider-man. Le personnage de Venom perd donc également l'occasion d'être un vilain, puisqu'il n'a plus de héros à combattre (et est même présenté comme un brave type, en fait).Le problème, c'est que même en passant outre et en visionnant le long métrage comme une nouveauté, le film s'avère mauvais. ""Venom"" est une succession de clichés, de scènes déjà vues ou prévisibles, au scénario bourré de simplifications (on va être sympa et éviter de parler d'incohérences). Eddie Brock devient une espèce de reporter intrépide prêt à tout pour dénoncer le fondateur d'une entreprise qui n'est qu'une espèce d'empire du mal tout droit sorti d'un dessin animé. Le patron de la Life Fondation semble penser que la planète n'en a plus que pour 5 ans à vivre et décide en toute logique d'expérimenter des fusions humains-aliens un peu au pif, sur des clochards en mauvaise santé, en les enfermant dans la même pièce jusqu'à ce que l'expérience fonctionne. Cette difficulté de compatibilité sera par ailleurs oubliée dans la seconde partie du film, sans explication; comme souvent dans les films du genre, il faut mettre un peu l'histoire de côté au bout d'une heure pour laisser place à l'action. Le souci, c'est que même les scènes d'action, justement, sont plus bordéliques et poussives qu'autre chose... "
3.5," Plutôt un bon film, je lui octroie un 3,5 sur 5.Des extraterrestres récupérés sur une comète débarque sur terre pour survivre ils sont obligés d’avoir recours à un hôte comme dans les maîtres du monde de Stuart Orme à la différence que les humains dans Venom garde le contrôle de leur corps.Les acteurs ne sont pas mauvais, ils jouent même plutôt bien.Tom Hardy tiens plutôt bien le rôle d’Eddy Brock , un journaliste plutôt entreprenant qui n’as pas peur d’aller au contact des personnes qu’il interviewe.Venom lui, est un individu lambda sur sa planète, il découvre que sur terre il est bien supérieur aux humains, il décide donc d aider les humains à sauver leur planète. Voilà une des raison pour laquelle je n’ai pas mis 4 étoiles au film. Un scénario un peu trop facile pour expliquer comment Venom reste sur terre.Dans l’ensemble plutôt un bon film, avec de bons acteurs de superbe costume et de très bon effets speciaux.Un film à voir si vous aimer les super héros "
