Note,Commentaire
5.0," Premier volume de la trilogie Matrix. Claque monumentale. L'un de mes films favoris. Des personnages au top, un scénario époustouflant, une mise en scène impeccable, de très bons effets spéciaux vu l'époque. Que demander de plus? Par contre il faut rester concentré où vous raterez quelque chose.5/5 "
5.0," Personnellement, j'ai du mal à m'imaginer comment les jeunes générations perçoivent ce ""Matrix"". Pour l'avoir vu au cinéma étant adolescent, je me souviens d'abord l'avoir considéré comme un film épique très cool avant que le reste de la trilogie ne vienne légèrement ternir ce constat. Parce qu'au fond, à bien regarder toute la trilogie, tout cela n'est-il pas simplement que de la frime à base de cuir moulant, de cascades et d'effets visuels surfaits ? ...Eh bah avec le recul - et ne concernant que cet opus - moi je considère que non. Clairement non. Au-delà de son côté totalement visionnaire concernant l'avènement des sociétés connectées, ""Matrix"" est avant tout une incroyable fable au propos philosophique révolutionnaire, à la fois sur la question de l'identité, de la société, de la réalité. Les phrases cultes dans ce film sont légion. Le cheminement limpide. D'ailleurs, je trouve sidérant l'incroyable souplesse de l'intrigue. Zéro temps mort. Immersion malicieuse. Enrichissement de l'univers permanent. Et tout cela agrémenté d'une incroyable atmosphère à l'identité saisissante. Alors c'est vrai, certains houspilleront en affirmant que ce ""Matrix"" ne fait que nous resservir un ""Dark City"" à la sauce geek (ce qui est par ailleurs incontestable). D'autres contesteront cet étrange mélange de références entre kung-fu et gros robots à tentacules. Mais bon, moi je n'arrive pas à y voir un souci. Au contraire, c'est aussi cela qui fait de ""Matrix"" un film de son temps. Le film d'une génération. Et osons le dire, un film culte. "
4.0," Film culte parmi les films cultes, ""Matrix"" aura à jamais révolutionné le cinéma de SF et le cinéma d'action ! Doté d’un scénario intelligent et bien construit, ce film d’anticipation est d’un réalisme et d’une inventivité stupéfiants. Un programmateur informatique, Thomas A. Anderson est aussi hacker la nuit, sous le pseudonyme de Néo. Un jour, il est contacté par un certain Morpheus, qui est certain que Néo est ""l'Élu"" ! Ce même ""Élu"" est censé trouver la réponse à l'énigme ""qu'est-ce que la Matrice"". Il le comprendra, ainsi que le spectateur, plus ou moins bien au fur et à mesure du film. En réalité, la Matrice est une sorte d'intelligence artificielle ultra-perfectionnée, qui asservit l'humanité dans un monde parallèle. Ça vous en bouche un coin n'est-ce pas ?! Et bien, c'est l'effet principal que produit ce film : surprendre ! Le scénario est assez complexe, ce qui le rend d'autant plus passionnant et virtuose. La mise en scène est hyper-sophistiquée et magistrale. En 1999, les frères (et sœurs maintenant) Washowski révolutionnèrent à jamais les genres ""action"" et ""science-fiction"". Leurs scènes d'action et de combat sont encore impressionnantes de nos jours, et nuls doutes qu'elles le seront encore pour un petit moment ! En plus d'offrir une réflexion sur l'avenir de l'humanité, ce film est un très grand divertissement jouissif au possible ! Le casting est impeccable, et la photographie superbe, elle retranscrit parfaitement le climat futuriste voulu. Et la musique, entrainante. En bref, ""Matrix"" est un monument du film d'action, une référence en matière de SF, un divertissement super-efficace, et une réflexion pas si folle sur notre société et son possible futur. MA-GIS-TRAL !!! "
4.0," Les meilleures claques sont celles qu'on ne voit pas venir. Matrix, on connaissait à peine son existence qu'il nous intriguait déjà. Une bande-annonce en forme d'interrogation et un mystère jamais levé (c'est quoi, la matrice ?). Mais le secret le mieux gardé est encore son duo de réalisatrices, un seul film dans leur besace (Bound, polar bien troussé). On avait pas besoin de plus pour payer le billet d'entrée le 23 juin 1999. 135 minutes plus tard, on avait réponse. Et la joue qui piquait.C'est quoi Matrix ? La maturation d'une litanie de références qui ont été sainement digérées. Si on tente de le résumer à quelqu'un qui ne l'a jamais vu, il lèvera les sourcils. Du cyber-punk (William Gibson) du Descartes, du Lewis Carroll, du Cameron, du John Woo, du manga, du jeu vidéo, du Kung-Fu ? Sacré cocktail. Oui, et il se boit comme du petit lait. Vous avez compris l'idée, les Wachowski tente le geste de cinéma total.Il y a beaucoup de choses à expliquer, le film ne perd jamais une minute pour empiler, développer, complexifier et dénouer. Derrière le monde réglé comme une horloge dans lequel on se projette, c'est avant tout du notre que parle ce récit initiatique. Une allégorie qui fait froid dans le dos, renvoyant l'humain à une fonction et l'illusion à une drogue dont il sera difficile de se débarrasser. Quand le personnage principal traverse le miroir, c'est autant sa prise de conscience que son nouveau statut dont il est question. Il doit changer sa perception pour changer le monde (Néo = Nouveau). Cette renaissance sensorielle et émotionnelle, nous la vivons en direct avec lui. En tant que spectateur, le vertige est grand.Dissipons un malentendu. Matrix n'a rien inventé, ni sur le plan thématique ni sur la technique (le ""bullet-time"" avait déjà été pratiqué dans Blade ou Perdus dans l'Espace. Si le film culte a pu créer cette légende autour du procédé, c'est parce que le fond et la forme ont rarement été aussi bien imbriqués. Voilà la clef : tout un univers - des règles du jeu à ses jokers, en passant par ses accroches - condensé en deux heures et quelques. D'un seul coup, un monde prend vie avec sa propre photographie, son thème phare et sa bande originel (de dingue). Accessoirement, les Wachowski on ressuscité Keanu Reeves, envoyé Laurence Fishburne en orbite et imposé Carrie Ann-Moss parmi les plus belles icônes du cinéma d'action/SF. Allez en jouant un peu les rabat-joie, on pourra trouver certaines bascules un peu abruptes, quelques références très évidentes et deux-trois facilités. N'empêche qu'au sortir de la salle, on avait un nouveau bac à sable dans lequel tremper ses neurones et fantasmer à loisir. "
5.0," Qui ne connait pas le cultissime Matrix, joyau d'action et de science-fiction ? Révolutionnaire à l""époque de sa sortie, Matrix reste encore aujourd'hui impressionnant de maitrise et d'originalité !Servi par une très bonne réalisation et un scénario tout simplement fascinant( sérieusement, il fallait y penser, quand même ! ), le film ne s'essouffle jamais, jamais on ne s'ennuie ! Il faut dire que les scènes d'actions hallucinantes et pour la plupart cultes y sont pour quelque chose ! Le casting est génial, de Keanu Reeves, interprétant un personnage attachant, à Laurence Fishburne, très charismatique en leader en passant par Hugo Weaving( pour moi LA révélation du film ), on est bien gâté ! Les effets spéciaux n'ont pas vraiment vieillis, visuellement, ça reste super, tandis que les musiques, très variés, sont inoubliables et contribuent à l'ambiance si mémorable du film ! Matrix, c'est 2h10 de plaisir, début d'une trilogie qui aura marquée le début du 21ème siècle ! A ne pas manquer ! 5/5. "
4.5," Le film est excellent, le meilleur de la saga ! Des effets spéciaux hallucinant. "
5.0," Des idées philosophiques cachées sous de la science fiction et de l'action. Un film plus profond qu'il n'y parait au premier regard, avec un héros à la recherche de lui-même. Excellent choix pour Keanu Reeves qui est un acteur discret. Une bande-son parfaite, des acteurs impliqués. Et surtout, un scénario et des effets spéciaux innovateurs pour l'époque. La seule défaillance à Matrix, est peut-être son temps de mise en place qui peut être long pour les personnes qui ont déjà vu le film. Qu'importe, Matrix restera éternel. "
4.0," 1er volet de la trilogie culte "" matrix "" . C'est l'histoire de néo ( keanu Reeves ) un pirate informatique qui apprend un jour grâce a un mysterieux homme nommer morpheus ( Laurence fishburne ) que le monde dans lequel il vit n'est en fait pas réel . Ce monde est un monde virtuel appeler "" la matrice "" . La totalité des humains est en fait endormit et projeter dans ce monde virtuel ou elle croit vivre une vie normal . Ce sont des machines ayant pris le contrôle sur terre qui on réduit l'humanité en esclavage . Les machines se servent des humains comme des piles pour pouvoir alimenter leur batterie . Et pour garder l'humanité sous contrôle ils les ont endormit et projeter dans un monde virtuel . Mais quelques humains ont réussit a se réveiller et a se libérer . Ils livre une guerre aux machine depuis des décennies pour pouvoir libérer l'humanité . Néo pourrait bien être l'élue qui réussira a libérer l'humanité ... "" Matrix "" est un film culte qui a marquer la fin des années 90 . Un film qui renouvella la science fiction . Ce film est le point de départ de la trilogie culte "" Matrix "" qui comprend 3 films ( "" Matrix "" , "" Matrix reloaded "" et "" Matrix révolutions "" ) L'histoire est originale , prenante et assez novatrice même si elle est inspirer de plusieurs autres œuvres de science fiction comme terminator ou total recall . Mais même si le film s'inspire de certaines de ses œuvres c'est traiter totalement différemment ce qui donne lieu à quelque chose d'assez inédit . L'histoire est vraiment prenante même si elle est un peu complexe au début avec ses rebelles humains qui luttent contre des machines et qui tente de libèrer le reste de l'humanité prisonnier d'un monde virtuel ce qui va donner lieu à des affrontements mémorables avec son lot d'action , de suspense et rebondissements . J'ai bien aimer le fait qu'on rentre directement dans cette histoire en ne comprenant rien a ce qu'il se passe ce qui attise vraiment notre curiosité et que petit à petit on découvre en même temps que néo la vérité et le pourquoi du comment . Les frères washowski ( les réalisateurs du film ) ont imposer au cinema une histoire originale avec de nouveaux personnages totalement culte et un tout nouvelle univers culte qui a marqué l'histoire du cinema . L'idée de la réalité virtuelle est vraiment géniale et originale qui va dailleurs donner lieu à des scènes d'actions vraiment originale et spectaculaire  spoiler:  ( la scène d'ouverture avec trinity )  . Une histoire servit par des acteurs géniaux dont keanu Reeves , Laurence fishburne , hugo weaving et carrie Anne Moss qui incarnent tous à merveille des personnages devenus cultes ( néo , morpheus , l'agent Smith , trinity ) . Leurs look sont dément et mémorable nottament celui du personnage de néo un personnage devenu culte . Un film avec son lot de suspense , de rebondissements et d'action . Un film remplit de scènes d'actions spectaculaire  spoiler:  ( le sauvetage de morpheus dans le bâtiment ultra garder )  , de scènes cultes  spoiler:  ( néo qui évite les balles )  et de scénes de combats grandiose  spoiler:  ( l'entraînement entre néo et morpheus , le combat entre néo et Smith dans la rame de métro ... )  aider par des effets spéciaux révolutionnaire a l'époque ( 1999) et qui ont été mainte fois copier par la suite dans d'autre films . Ce premier opus est une très bonne première mise en bouche dans l'univers de matrix qui nous donne qu'une envie découvrir le reste de la trilogie . "" Matrix "" connu à sa sortie un énorme succès mondial ( plus de 4,7 millions d'entrées en France ) qui propulsa définitivement keanu Reeves star mondiale . Film culte à ne louper sous aucun pretexte . "
5.0," Matrix est sans aucun doute une référence de la science-fiction. L'univers est extrêmement captivant et riche. Au début du film, on ne cesse de se poser des questions sur le scénario car on ne comprends absolument rien de ce qui se passe! Mais contrairement à ce que je pensais, on répond à nos questions très rapidement et les réalisateurs y répondent très bien! Niveau acteurs, c'est impeccable. Keanu Reeves est un héros très attachant, Laurence Fishburne a la classe et Carrie-Ann Moss est très bonne. Les effets spéciaux sont vraiment épatants!!!! Surtout lors des ralentis!!!! Pareils pour les séquences d'action qui sont vraiment bluffantes!!!! La photo est très originale dans le monde de la Matrice, le teint vert est vraiment bien choisi. Le scénario est riche, avec des personnages attachants. La musique est pas mal du tout et les scènes d'actions sont brillamment filmées. Un excellent film de science-fiction!!!!!! "
4.0," Je ne suis pas trop Science Fiction mais j'ai adoré Matrix. Bravo aux Washowski pour ce film, au grand nombres de réfèrences pour la philosophie, d'une énorme originalité, des effets spéciaux impressionnants pour 1999, de supers acteurs, de très bons décors, de bonnes musiques bien adaptées à l'ambiance du film... L'histoire est complexe et accrocheuse. On se plonge dans ce monde où les combats sont géniaux. Ce film ne vieillira jamais. A voir absolument. "
