Note,Commentaire
2.5," « Qu’est ce qu’on a encore fait au Bon dieu » en tant que suite attendue, patine un peu, car en rebondissant sur les mêmes ressorts que l’opus 1, ça manque un peu de punch, il faut bien l’avouer...La première demi-heure est même un peu mollassonne à souhait et on se demande d’ailleurs si l’idée de remettre le couvert de la part de Philippe de Chauveron, était vraiment pertinente...Puis grâce au couple Chantal Lauby et Christian Clavier, dont les mimiques sont assorties de commentaires farfelus, on commence à esquisser quelques sourires, suite à des situations assez cocasses dans lesquelles ces deux compères ont des réactions plutôt gratinées !Bien sûr, on ne fait toujours pas dans la dentelle, mais quelques répliques et attitudes illustrent bien tout ce qu’on peut ressentir quand le nid familial, voit justement sa nichée s’envoler ! Et ici c’est aux quatre coins du monde !À ce jeu, Chantal Lauby excelle à sa façon, avec un jeu assez subtil finalement, en tous cas bien plus en comparaison de celui de Christian Clavier, qui se réserve pourtant à lui seul quelques scènes assez drôles dans son comportement très révélateur de sa personnalité de patriarche bourgeois et xénophobe aux idées plutôt étroites. L’ensemble se regarde donc, mais tout de même sans que l’on ressente ce rythme et ce dynamisme, évidents la première fois !Ici c’est tout le stratagème du couple vis à vis de leurs enfants ou plutôt des quatre gendres, qui vaut vraiment le coup !De petits coups bas en arrangements divers, ce duo ne va pas y aller de main morte, et on s’amuse donc un minimum a travers la relation qui se met en place entre tous ces personnages. Maintenant, comme l’était le premier opus, cet humour bon enfant et gentillet, vire un peu trop souvent dans la blague facile et un peu limite quelquefois, alors qu’il y avait matière à un décapage en bonne et due forme, bien plus corrosif, tout à fait en adéquation avec la problématique de cette famille bourgeoise. Il fallait franchir le pas et se renouveler, oser un peu plus, prendre des risques, même si cette suite (qui ferait bon de s’arrêter là !) n’est pas trop désagréable, sans pour autant nous faire franchement rire, ni nous emporter au paradis ! "
4.0," 5 ans après le succès de ""Qu'est-ce qu'on a fait au bon dieu ?"", revoilà le couple Verneuil face à un nouveau souci : leurs quatre filles et leurs quatre gendres veulent quitter la France pour des tas de diverses raisons.Tous les stratagèmes possibles vont alors être utilisés pour les faire changer d'avis...Ne boudons pas notre plaisir, même si elle est légèrement moins percutante et forcément moins originale que la comédie de 2014, cette suite reste délicieusement drôle et évidemment politiquement incorrecte, et c'est bien ça qui fait son charme !Beaucoup de scènes sont franchement réjouissantes, tous les travers grinçants liés à notre société multiculturelle y passent.Que c'est bon de pouvoir s'amuser un peu de (presque) tout !Un excellent moment !--> Site CINEMADOURG "
3.0," Suite limite gênante aucun message de tolérance à la fin sauf pour le mariage pour tous. Mais bon malgré tout très bon divertissement on rigole toujours autant. Le film rame un peu, heureusement les personnages de Christian Clavier, Pascal Nzonzi, Loïc Legendre (le curé) assurent le spectacle. "
3.5," Un bon divertissement, mais il faut adhérer à ce genre d'humour avec beaucoup d'exagérations et de situations improbables. Certaines répliques sont très lourdes, d'autres bien trouvées et vraiment drôles. Au total, un film que j'estime réussi mais que je ne conseille qu'aux amateurs du genre. "
0.5," Le premier film était une comédie gentillette avec un scénario original, de très bons acteurs. On prend les mêmes et on recommence, sauf que là, bien que les acteurs jouent parfaitement le rôle qui leur a été assigné, le scénario est absurde et la situation grotesque. J'ai eu du mal à rester jusqu'au bout...en espérant qu'il n'y aura pas de n°3.... "
2.0," C'est vraiment très très fade... Cette suite est une sorte de copié collé pour une bonne partie des scènes du premier, mais en moins bien et avec des blagues souvent ratées. On ne voit même où le film veut nous emmener dans la première partie, c'est fouilli. Autant cette grande famille était attachante dans le premier volet, autant elle devient ennuyeuse, niaise et pleine de clichés dans le second. Ça se regarde, sans plus. cinephile-critique.over-blog.com "
3.5," Compte tenu que je n’avais pas tellement apprécié le 1, je me suis surmotivé pour aller voir ce 2 avec malgré tout la ferme intention d’être très sévère. Finalement, avec en tête la certitude que ces histoires extravagantes n’étaient que de la science-fiction utopiste, j’ai trouvé cette suite plus agréable et moins indigeste que l'original. En outre, être un fan de Christian Clavier et Chantal Lauby demeure un atout majeur pour aimer ces films. "
3.5," On a le droit de ne pas aimer, ça ne vole pas très haut ni trop bas, juste comme il le faut pour avoir une bonne comédie dans l'esprit bien de chez nous. Encore heureux qu'on puisse encore rire avec ce genre d humour. Pas sûr que dans 15 ans ça fasse encore rrigoler les masses populaires si il en reste... "
3.0," Plaisant de retrouver tous ces personnages mais un ton en dessous du premier opus. Actrices tres bien , acteur un peu en dessous , assez caricatural , pas hilarant mais pas deplaisant non plus. Film delassant sans prise de tete. "
5.0, Une excellente suite !! Le casting est une nouvelle fois sensationnel avec à sa tête un Christian Clavier toujours aussi bon et juste dans son jeu !! Le film regorge de scènes et situations drôles avec des dialogues savoureux !! Une totale réussite !!!!! 
3.0," Une comédie franchouillarde sympathique, tantôt drôle, tantôt lourdingue, porté par une équipe de comédiens complices. Une critique plus détaillée et d'autres sur le-blog-d-elisabeth-g.blogspot.fr "
0.5," Encore plus mauvais que le premier. Dialogue navrantComedien en roue libre, plus mauvais les uns que les autres.Pas drôle. Mais alors vraiment pas. Même triste à pleurer.Mise en scène... euh... peut on appeler cela de la mise en scène. Lumière immonde. Visiblement produit et destiné pour la télévision.Navrant.Seul Christian Clavier sort son épingle du jeu. C’est le seul qui a le sens du rythme et qui a une vrai diction. A quand un grand film pour cet acteur sous estimé ? Le prochain Blier ? "
3.0," On sait qu’après un grand succès, imaginer une suite ou reprendre peu ou prou le même fil conducteur est toujours un exercice périlleux. C’est rarement mieux. Tout ce qu’on peut en général espérer c’est que ce soit aussi plaisant. Ce qui sauve ce film, et sa note, c’est le fort taux d’adhésion et de sympathie pour cette famille Verneuil. Rien que pour ça, cette suite était attendue et ne sera certainement pas boudée par les spectateurs. Cela dit, les réparties, la verve et la force caustique sont plusieurs degrés en-dessous du premier opus. On savait que ce serait difficile. Si ce numéro deux avait été le un, probablement il n’y aurait pas eu de deux. "
