Note,Commentaire
1.0," J'avais bon espoir que cette suite rattrape le ""carnage"" du premier...Et au vu des BA finalement, je n'étais pas rassuré.Et après visionnage complet, ça ne fait que confirmer ce ressenti...J'ai honte d'avoir injecté de l'argent dans cette purge.Encore une fois, le film n'a de Venom que le nom.Car le personnage n'est pas respecté, encore une fois. Ils ont saccagé une figure complexe et emblèmatique de Marvel, il y avait tellement mieux à faire...Et même, au delà du fait que le personnage n'ait rien a voir avec le produit de base, le film est un cliché ambulant... À part les effets spéciaux corrects, il n'y a pas grand chose à sauver ...On critique Disney par rapport à ses films Marvel, car c'est ""toujours pareil"", mais au moins ils font des films corrects et plus ou moins respectueux de l'œuvre d'origine... Sony lui, ne fait rien de correct. (À part Spiderman new generation), j'ai très peur si Sony récupére d'ailleurs les droits sur spiderman en tant que film... "
4.0," alors on est pas sur un grand chef d'œuvre certes, mais un excellent film d'action et un bon Marvel, le rythme est très bon, les acteurs nickels, les effets spéciaux sont très corrects je ne comprends pas les avis aussi négatifs. par contre ça bombarde tout le long pas de pause c'est peut être le point faible du film le scénario est réellement light. pourquoi ne pas aller plus loin entre Eddy et ane ? c'est dommage mais ça reste vraiment un bon film.Idem pour ravencroft à part un panneau en métal ça va pas plus loin grrrrr. en espérant que les lacunes de ce film seront rattrapées sur les prochains de la saga. je recommande pour passer un bon moment et faire le plein de punch ! "
1.5," On se désolera d'un tel film qui tombe dans des facilités humouristiques dénaturant Venom en une sorte de bouffon sans aucun charisme, du manque de profondeur des personnages qui en deviennent ridicules, et en général d'un cruel manque d'enjeux. Alors on se demande Pourquoi un tel film ? Et puis on attend la scène post-générique. Et alors on comprend. Mais que comprend-on ? Que ce film n'est tout simplement qu'une pub, un renseignement quant à un prochain Marvel à venir très attendu. Voilà comment Venom 2 justifie son existence, c'est-à-dire en désavouant complètement son authenticité. Ainsi, Venom 2 ne se présente que comme un faire-valoir. Quel dommage ! "
1.0," Tom Hardy est de retour sur grand écran sous les traits de Venom, l'un des personnages les plus complexes de l'univers Marvel.  C’est Andy Serkis qui prend la relève de Ruben Fleischer ayant fait le premier Venom en 2018. L’univers Marvel qui n’est pas inconnu pour le Britannique car il avait joué le vilain Ulysses Klaue dans Black Panther. Kelly Marcel, déjà dans l’équipe du premier, a écrit ce scénario qui adapte le personnage Marvel créé par Todd McFarlane et David Michelinie, apparu pour la première fois dans le comic book The Amazing Spider-Man #252 en mai 1984.  Quelle déception pour ce Venom: Let There Be Carnage que j’ai trouvé très mauvais.  À la fin de la séance, j’étais révolté par ce bâclage signé Sony. On est véritablement dans du grand n’importe quoi. Ce film n’est ni fait, ni à faire. J’essaie de trouver des arguments en sa faveur mais je n’y arrive pas. Ce ne sont pas les 110 millions USD jeté par les fenêtres qui vont me rendre plus gentil. C’est incroyable le tournant catastrophique que prend la franchise. Si c’est ça le fameux “Sony's Spider-Man Universe”, je dis non merci. Je pense que la symbolique de cette mollesse est le fait qu’on n’est aucune goutte de sang alors que le film parle du meurtrier Carnage. Pourtant, j’étais content de voir Carnage en vilain alors que dans le premier Venom, le manque de charisme de Riot était handicapant. D’autant plus que l’apparition de Woody Harrelson dans la scène post-générique de 2018 avait provoqué la hype. Seulement depuis du temps est passé. Malheureusement, l’origin story proposé n’est pas du tout captivante. On part dans des considérations romantiques en oubliant l’essence même du personnage, c’est un tueur sanguinaire. D’ailleurs, son passé de serial-killer n’est pas du tout exploré. Forcément, dès le début ça traine en longueur et c’est loin d’être agréable. Il met tellement de temps à se lancer qu’on ne le verra pas tant que cela.  Après c’est un mal pour un bien car Carnage est tellement mal fait. C'est vraiment moche visuellement parlant. Incompréhensible qu’avec ce budget, les effets spéciaux soient aussi faibles. Pas une seconde on ne va y croire. De plus, il part en peu en vrille avec ses capacités comme faire une espèce de tornade ou pouvoir s’allonger de plusieurs dizaines de mettre. Après Venom ne va pas être jaloux car il est tout aussi dégueulasse. Je n’avais pas eu cette impression en 2018, mais là on dirait une cinématique d’un jeux vidéo d’une console ancienne génération. Leur affrontement va être nul au possible. C’est brouillon et il n’y a aucune intensité. Pour vous dire le niveau, même Tom Hardy et Woody Harrelson, que pourtant j’adore, sont nuls dedans. Ces acteurs donnent l’impression de n’être aucunement impliqué et se demandent justes ce qu’ils viennent faire dans ce calvaire. Pour venir achever Venom: Let There Be Carnage qui était déjà bien bas, le ton choisi est ridicule. Oubliez la violence symbolique de Carnage et Venom, maintenant ça sera des blagues bon marché à la place. Après tout, Sony voulait être sûr que le maximum de gens possible aille voir ce “truc”. Ça n’arrête pas, toutes les 5 minutes il y a une tentative gênante pour nous faire rire. En plus d’être lourd, on ne comprend pas ce que ça vient faire là. Autant dans le premier c’était bien dosé, par contre là c’est épuisant. Sony a voulu se la jouer “cool” et le résultat est pathétique. "
3.0, Le film est un peu rushé et heureusement. L'humour ne vaut pas le premier. Les personnes qui ont appréciés l'opus précédent l'apprécieront également. Rien de mémorable mais on passe un bon moment. 
4.0," Suite du premier film ""Venom"" avec cette fois-ci un grand antagoniste Carnage.Alors pour commencer les acteurs sont excellents, Tom Hardy est fait pour ce rôle et je commence à l’adorer.Quant au film, euh… 1h30 ? Beaucoup trop court, le film est beaucoup trop rusher, c’était beaucoup trop rapide surtout sur la fin, le début est assez lent et D’UN coup ça accélère. Venom..comment dire… il est très différent de celui des comics, i spoiler:  il fait le petit déjeuner en dansant, ami avec des poules,va sur Internet  . Personnellement ça ne me dérange pas trop meme en étant fan de comics mais cela peut déranger beaucoup de spectateurs.Le combat final est très bien réussi, venom et Carnage en même temps ça claque ! J’aurais préféré que le film soit R-rated surtout pour la violence de carnage mais bon…Mise à part que le film soit rusher, honnêtement j’ai passé un très bon moment et beaucoup rigoler.Rester jusque la fin il y a une très belle scène post-credit qui va faire sauter des gens😉Un bon 3,5 en étant un minimum objectif( j’aurais mis 4,5, je suis un fanboy)Bref vous passerez un bon moment ne rater pas le film ! "
5.0," Non, Venom 2 n'est pas un chef d'oeuvre, mais je met quand même 5 étoiles car je trouve les critiques ridiculement sévères. Je suis allé voir ce film avec un pote pour me marrer et en prendre plein les yeux, et c'est exactement ce que j'ai eu ! Si vous avez aimé le premier, ne regardez pas les critiques et courez voir celui-ci, vous ne serez pas déçu. "
2.0," Mais qu'est ce que cette blague en forme de suite ?! Le scénario est nul, l'humour bien trop gras et omniprésent, les quelques maigres scènes d'actions sont mal foutues, aucune surprise tout le long .... c'est encore bien pire que le premier ... "
4.0," Vu en avant-première ce soir, le rôle de Carnage va parfaitement à l'acteur en question. Il y prend plaisir d'ailleurs. L'action y est au rendez-vous. Je le trouve réussi ce second opus. Pour une fois qu'un film donne des rôles aux acteurs qui leurs corresponds vraiment, je trouve que c'est assez rare. Pour les amateurs de Marvel, d'action et d'hôpitaux psychiatrique, foncez le voir. "
4.0," Nous avons eu la chance de voir ce second volet en avant première et c'est une réussite, dans la lignée du 1er. L'humour est toujours là, l'action un peu moins présente mais nous n'avons pas vu le temps passer. Je reste très évasif pour simplement donner mon impression sans spoiler "
1.0," Tout simplement a chier sur tout les points, histoire nul, dialogue nul, acteurs qui surjoue .Fuyez .. "
0.5," Un film court, mais on a quand même le temps de s'ennuyer. Il n'y avait aucune nécessité à faire une suite, sauf pour Sony de faire tourner la machine à cash et faire du placement de produit comme à son habitude.Les effets spéciaux sont plutôt joli, mais ça ne sauve pas le film. "
2.5," Le premier épisode de « Venom » n’avait pas emballé la critique et le public et semblait avoir été charcuté par la production. Il n’avait pourtant pas à avoir honte et on avait déjà vu bien pire en termes de films de super-héros (coucou « Suicide Squad » premier du nom ou, à moindre mesure, le récent et opportuniste « Shang-Shi »). Les producteurs ont donc voulu rectifier le tir et fait un choix entre la comédie et l’horreur pure, chose que le premier opus avait bien du mal à trancher. Et ils ont préféré la première option, faisant de « Venom 2 » une espèce de buddy-movie comique et schizophrène. Mais à quatre. En effet, d’un côté le gentil Eddie Brock avec le symbiote Venom ne lui et de l’autre le vilain Cletus Kasady avec le nouveau symbiote Carnage. Un blockbuster certes atypique à tous niveaux mêlant comédie et déluge d’effets spéciaux sur une durée jamais vue pour un film de super-héros : à peine une heure et trente minutes!Ce choix original et assumé semblait être une bonne chose, permettant au spectateur de voir quelque chose de différent en la matière mais le résultat est, disons-le, pour le moins déroutant. Et pas vraiment réussi ni digeste. Il est certain que le choix de l’horreur pure et des frissons associés à une violence nécessaire au vu du personnage aurait été bien plus méritoire et pertinente. Mais les aléas de la classification auraient empêché une partie du public de voir le film et donc retiré à celui-ci une partie de se rentabilité. Pourtant « Deadpool », « The Suicide Squad » ou « Joker », pour prendre des exemples variés, nous ont prouvé le contraire. Dommage donc, car si le film passe très vite, il n’y a pas grand-chose à se mettre sous la dent. Côté humour, c’est toujours aussi bas de plafond et on a plus la surprise des chamailleries du premier entre Venom et son hôte humain. Deadpool et les membres de la Suicide Squad, deuxième du nom, nous faisaient bien plus travailler les zygomatiques avec un humour sincère, tantôt génialement vulgaire, tantôt impertinent et surtout réellement drôle. Ici, si on sourit deux fois c’est bien.On se reporte donc sur des effets spéciaux toujours très impressionnants, notamment lors d’un final réussi dans la cathédrale, un lieu un peu plus singulier qu’à l’accoutumée. Pour le reste, et c’est le comble, quasiment aucune scène d’action pendant la moitié du film pour se concentrer sur les problèmes « psychologiques » et tout à fait futiles et dispensables que rencontrent nos symbiotes et leurs hôtes. Ensuite, les scènes d’action se résument à deux scènes d’évasion réussies mais brèves. Étonnant pour un tel blockbuster. Enfin, la dualité amoureuse en parallèle vécue par nos deux créatures n’est jamais approfondie. La palme de l’inutilité est à mettre au crédit de Naomie Harris en seconde méchante sacrifiée par les scénaristes. Quant à Michelle Williams, elle vient une fois de plus payer ses impôts pour le peu de temps – et d’utilité – qu’on la voit à l’écran. Andy Serkis (interprète de Gollum ou King Kong) est certes doué pour les effets spéciaux mais de lui confier un blockbuster de la sorte n’était pas la meilleure des idées sur le plan narratif. « Venom 2 » restera un cas d’école, non pas comme un ratage, mais comme une aberration ou une exception dans le monde cinématographique des super-héros/vilains. Pas déplaisant mais futile, bizarre et inadapté.Plus de critiques cinéma sur ma page Facebook Ciné Ma Passion. "
2.5," --------------------------------Pas de 2nd post-générique--------------------------------Je m'attendais à une catastrophe, encore moins bien reçu que le premier que je n'avais pas aimé, je suis allé le voir uniquement pour son lien avec le mcu (et parce que j'ai la carte).Et pourtant... bien que plus mal noté que son prédécesseur, je lui ai personnellement trouvé une forme qualité en gage de divertissement, et n’ai pas passé le même déplaisir que devant le premier; Le fait de savoir cette fois si à quoi m’attendre? non, le film admet ce qu’il est, et agit en conséquence: un projet déjanté cherchant à faire plaisir à ceux qui le réalisent et le public qui saura l’apprécier, sans chercher à plaire au plus grand nombre; Il a abandonné cette quête, et ce concentre sur ‘le carnage’, carnage face auquel on peut rester totalement fermé, ou alors apprécier.Cerveau éteint, je peux affirmer que j’ai passé un bon moment de détente devant ce nanar assumé, et ai su me prêter au jeu des réalisateurs à plusieurs reprises, bien que, objectivement, le produit soit le tableau de ses commentaires négatifs, les meilleurs moments étant ‘Columbia présente, en collaboration avec Marvel’, et l’unique post-générique. spoiler:  Eddie Rock et Venom présents dans ‘No Way Home’. Pas inintéressant pour tout le monde, mais mieux reste à voir en salle, surtout si on n’a pas d’abonnement, ou du temps à perdre. "
2.0," Deuxième opus sans grande saveur qui ne relèvera pas le premier. Le côté humoristique du premier film m'avait gêné, on a le droit dans celui-ci à une double ration, trop lourde et enfantine. L'histoire est trop courte, ce qui fait que rien n'est réellement approfondi, surtout en ce qui concerne Kasady/Carnage. Les effets spéciaux sont là, le scénario reste tout de même dynamique mais malheureusement pas assez travaillé. Bon point pour la scène post-générique cependant. http://cinephile-critique.over-blog.com "
1.0," J'avais bon espoir que cette suite rattrape le ""carnage"" du premier...Et au vu des BA finalement, je n'étais pas rassuré.Et après visionnage complet, ça ne fait que confirmer ce ressenti...J'ai honte d'avoir injecté de l'argent dans cette purge.Encore une fois, le film n'a de Venom que le nom.Car le personnage n'est pas respecté, encore une fois. Ils ont saccagé une figure complexe et emblèmatique de Marvel, il y avait tellement mieux à faire...Et même, au delà du fait que le personnage n'ait rien a voir avec le produit de base, le film est un cliché ambulant... À part les effets spéciaux corrects, il n'y a pas grand chose à sauver ...On critique Disney par rapport à ses films Marvel, car c'est ""toujours pareil"", mais au moins ils font des films corrects et plus ou moins respectueux de l'œuvre d'origine... Sony lui, ne fait rien de correct. (À part Spiderman new generation), j'ai très peur si Sony récupére d'ailleurs les droits sur spiderman en tant que film... "
4.0," alors on est pas sur un grand chef d'œuvre certes, mais un excellent film d'action et un bon Marvel, le rythme est très bon, les acteurs nickels, les effets spéciaux sont très corrects je ne comprends pas les avis aussi négatifs. par contre ça bombarde tout le long pas de pause c'est peut être le point faible du film le scénario est réellement light. pourquoi ne pas aller plus loin entre Eddy et ane ? c'est dommage mais ça reste vraiment un bon film.Idem pour ravencroft à part un panneau en métal ça va pas plus loin grrrrr. en espérant que les lacunes de ce film seront rattrapées sur les prochains de la saga. je recommande pour passer un bon moment et faire le plein de punch ! "
1.5," On se désolera d'un tel film qui tombe dans des facilités humouristiques dénaturant Venom en une sorte de bouffon sans aucun charisme, du manque de profondeur des personnages qui en deviennent ridicules, et en général d'un cruel manque d'enjeux. Alors on se demande Pourquoi un tel film ? Et puis on attend la scène post-générique. Et alors on comprend. Mais que comprend-on ? Que ce film n'est tout simplement qu'une pub, un renseignement quant à un prochain Marvel à venir très attendu. Voilà comment Venom 2 justifie son existence, c'est-à-dire en désavouant complètement son authenticité. Ainsi, Venom 2 ne se présente que comme un faire-valoir. Quel dommage ! "
