Note,Commentaire
2.5," Il y a deux ans, l'auteur de ces lignes qui n'est pas forcément un aficionado de l'univers ""Harry Potter"" avait été plus qu'agréablement surpris par le premier volet des ""Animaux Fantastiques"", il l'avait même adoré. En se servant de l'univers de la saga-mère comme tremplin à un nouveau autonome, le film se servait astucieusement de son statut consanguin de prequel/spin-off pour proposer quelque chose de neuf tout en ne reniant pas ses racines. En plus d'avoir une capacité d'émerveillement naïf assez incroyable avec son bestiaire toujours plus surprenant, ""Les Animaux Fantastiques"" se permettait aussi d'aborder des thématiques bien plus sombres et adultes en résonance avec notre époque (et un public qui a grandi) en utilisant le contexte grandissant d'une guerre ""intra-mages"". Généreux en péripéties et peuplé de personnages qu'on n'avait déjà plus envie de quitter (Norbert Dragonneau et ses acolytes en tête), ""Les Animaux Fantastiques"" était en plus un film qui se suffisait à lui-même, des jalons étaient certes posés pour l'avenir mais on avait majoritairement là un long-métrage qui se reposait avant tout sur la richesse de sa propre mythologie et de l'aventure qu'il proposait sur un seul épisode. Bref, David Yates et J.K. Rowling avaient parfaitement réussi leur tour d'équilibriste de décliner leur univers dans une proposition offrant des perspectives inédites et, à vrai dire, on ne demandait qu'à repartir explorer le contenu de la valise magique de Norbert avec la menace du mystérieux Grindelwald en toile de fond...Alors que s'est-il passé pour que l'on sorte aussi mitigé de ce deuxième volet ? Eh bien, la magie prometteuse du précédent qui nous avait tant ensorcelé a tout simplement disparu à cause de deux énormes mauvais choix imputables au scénario de J.K. Rowling.D'abord, alors que l'on espérait voir s'étoffer l'univers des ""Animaux Fantastiques"" vers encore plus d'indépendance vis-à-vis de la saga mère, c'est l'exact contraire qui se produit ! En dessinant deux camps opposés dirigés par les ennemis Grindelwald et le jeune Dumbledore, Norbert Dragonneau et sa bande n'apparaissent plus que comme des pions au service d'intérêts antagonistes découlant tout droit de la mythologie Harry Potter, même les fameux animaux fantastiques ne sont plus que de vulgaires instruments pour l'emporter sur divers adversaires. On se retrouve ainsi à suivre une nouvelle mise en place d'une énième grande bataille rappelant fortement ce qu'on a pu suivre dans la franchise précédente, d'autant plus que les divers twists sur des questions de liens de sang ou de personnages passant d'un camp à un autre semblent toujours être des ersatz d'événements que l'on a déjà croisé dans les années passées à Poudlard en compagnie du jeune sorcier à lunettes (d'ailleurs, en plus d'être inutile, le flashback dans la fameuse école est totalement opportuniste).Et, dans cette optique désormais affichée de construire une saga de cinq films (là où le premier évitait intelligemment de trop le revendiquer), la deuxième erreur impardonnable est d'avoir fait des ""Animaux Fantastiques 2"" un simple épisode de transition ne racontant rien ou pas grand chose si on le prend indépendamment et où les enjeux posés pour l'avenir ne convainquent guère par leur pertinence. En effet, même si les motivations plus contrastées (et plutôt bien vues) de Grindelwald diffèrent, impossible de ne pas y voir un décalque un peu facile de la préparation de la bataille contre Voldemort ne possédant plus le moindre effet de surprise ou la capacité de se révéler vraiment palpitant. Il devient donc difficile de se passionner un tant soit peu pour ce deuxième épisode tant il marque une régression totale par rapport aux promesses alléchantes que nous avait laissé entrevoir son prédécesseur...Heureusement, s'il y a un coeur qui bat à dénicher dans ce deuxième opus formaté pour une franchise, il est bien du côté des personnages du premier film. Même relégués et écrasés au second plan par des forces belliqueuses supérieures, ils parviennent à offrir quelques moments magiques à un long-métrage qui en manque cruellement en ressassant les recettes éculées d'un succès passé. Que cela soit les retrouvailles entre Norbert et Tina ou la relation touchante entre Jakob et Queenie, les interactions de la petite bande sont clairement les rouages les mieux huilés de la mécanique rouillée des ""Animaux Fantastiques"" et réussissent à y faire transparaître une véritable émotion, même la nouvelle venue Zoë Kravitz en Leta parvient à faire entendre sa voix dans son rapport ambigu à Norbert malgré un personnage au développement trop précipité pour nous attacher à son sort.Ainsi, ceux qui apparaissent déconnectés de la petite bande pour servir le plus grand plan qui se dessine s'avèrent bien plus fades par comparaison : Johnny Deep a beau être étonnant de sobriété en Grindelwald, il n'est au final qu'une figure maléfique de plus attendant d'être vraiment construite (la scène d'introduction très réussie a tout de même le mérite d'installer son aura), Jude Law ne fait que passer en figure paternelle bienveillante de Norbert pour préparer son élève, on se fiche autant du personnage d'Ezra Miller que de son obsession à retrouver ses parents (et c'est un brin embêtant vu que le film est bâti autour de cette intrigue)... Bref, tous ces nouveaux protagonistes censés motiver le futur de la saga n'ont pas un grand intérêt et peinent à exister au-delà de la caricature qui nous en est présentée. Un comble lorsqu'on voit tellement briller la qualité de ceux du premier film qui se retrouvent presque sacrifiés par des enjeux aussi plats que répétitifs !L'aspect commercial de franchise a donc rattrapé tout ce qu'on avait pu adorer dans le premier ""Les Animaux Fantastiques"" pour le dénaturer et en supprimer les velléités d'indépendance vis-à-vis de l'univers d'Harry Potter. ""Les Crimes de Grindelwald"" n'est qu'un film de transition sans âme vers quelque chose dont on se fiche déjà par avance tant on ne voit pas comment son manque d'originalité pourrait un minimum nous surprendre. On en vient même à douter de notre envie de découvrir un troisième épisode... À vrai dire, on en viendrait presque à espérer que Norbert Dragonneau et ses amis s'échappent de cette galère vers un nouveau spin-off où ils reprendraient vraiment leurs rôles de héros car, apparemment, la saga ""Les Animaux Fantastiques"" ne leur appartient plus. "
1.5," Le film qui ne savait pas ou il allait, ou qui s'est arrêtait dans ses ambitions, en opposant Grindewald à Dumbledore, sinon J K Rowlins n'est vraiment pas faite pour écrire un scénario. Nobert Dragonneau n'a pas de quête qui va avec son personnage et sert juste a faire le lien avec le précédent film. Les nouveaux personnages compliquent encore une intrigue tellement touffu qu'il est impossible de la résumer. La nouveau saga qui devait marcher grâce à l'héritage de Harry Potter a fini par se planter sur tout les tableaux, et à sa façon, elle se rapproche de la gestion de la trilogie Star War par Kathleen Kennedy. Attendons de voir le troisisème volet pour voir s'ils vont pouvoir redresser la barre. "
1.5," Fan inconditionnelle de la saga HP (livres surtout, mais les films n’étaient pas mauvais, loin de ça), je me devais donc d’aller voir cette suite. Le premier m’avait beaucoup plu, j’avais trouvé la magie bien dosée, une histoire assez intéressante avec des clins d’oeil fins à la saga mère, un très bon spin-off donc avec des personnages attachants sur qui on avait envie de s’attarder, je pense surtout à Norbert Dragonneau et Jacob Kowalski. C’est donc tout naturellement que je suis allée voir le deuxième opus. Et là… C’est le drame. J’ai un profond respect pour l’autrice qu’est JKR. C’est une femme au talent fou, un génie de l’imagination qui a su me faire rêver toute mon adolescence. Oui mais voilà, à mes yeux, elle est tombée dans le piège: avec ce deuxième volet, JKR nous a fait un pur produit de fan-service, hélas. Et là encore, je ne parle que du scénario, la réalisation n’est pas folle non plus à mes yeux. Commençons par le début, on commence avec une scène flou, la fuite de Grindelwald. Ca jette des sorts de partout, on ne comprend pas trop ce qu’il se passe, et hop, un bon de trois mois plus tard. Grindelwald avait promis de s’échapper de façon spectaculaire, apparemment pour eux,  spoiler:  reprendre le même piège que dans le un (prendre l’apparence d’un autre) l’est . Passons sur cette fuite qui est donc tout sauf spectaculaire, première déception. Le pire restait à venir évidemment. On enchaine ensuite sur des pseudos révélations qui vont crescendo, des twists maladroits et surtout des incohérences monstrueuses. JKR a pris grand soin de nous expliquer certaines règles dans la saga Harry Potter qui avaient leur importance, notamment: l’impossibilité de transplaner dans l’enceinte de Poudlard qui est un lieu protégé. A plusieurs reprises dans le film, cette règles est bafouée. Vous pouvez me dire qu’à cette époque, ce n’était peut-être pas le cas, allez pourquoi pas. Et ce n’est pas le seul moment du film où j’ai l’impression qu’on me hurle « tais-toi, c’est magique ! », parce qu’à ce moment précis, je pense alors à la scène où  spoiler:  Norbert retrouve Tina , et je me dis qu’on nous prend pour des jambons. Et je me fends la poire en me remémorant la scène où le mec du ministère survit à une attaque d’obscurial avec un simple sort de protection, mais oui voyez-vous, vu que Grindelwald veut utiliser Croyance pour anéantir Dumbledore, c’est somme toute assez logique qu’un simple sorcier s’en protège avec un sort de protection. Dumbledore n’a qu’à bien se tenir, hihihi. Passons.Mais là où je ne pardonne pas à JKR ce sont les erreurs d’incohérences d’ordre chronologique. Le personnage de McGonagall est l’exemple type, il est clairement dit par JKR qu’elle est née le 4 octobre 1935. Nous sommes en 1927, et pourtant, nous voyons une McGonagall  spoiler:  professeure à Poudlard . J’ai failli m’étouffer en voyant une faute pareille. Du côté des twist maladroits, j’appelle Queenie à la barre. Elle est complètement bâclée. Là où on avait un début d’idylle plutôt mignon dans le un avec Jacob, on a  spoiler:  un couple qui va mal dans le second puisqu’ils ne peuvent se marier étant donné le statut de Moldu de Jacob et les lois sorcières américaines . Ca aurait pu faire quelque chose, mais non, au lieu de ça, on a  spoiler:  une Queenie qui décide de rejoindre Grindelwald, de façon terriblement mal amenée . Sans rire, on a vraiment la sensation que ça lui prend comme une envie de pisser. Ensuite, on a des personnages présents uniquement pour les révélations sensations, mais qui n’ont aucune utilité dans le scénario, et ça se sent, j’appelle donc Nagini. Alors apparemment  spoiler:  il s’agit d’une malédictus (et non une animagus donc) qui tôt ou tard sera définitivement transformée en animal, et là en l’occurrence en serpent . La révélation est jolie, mais concrètement dans le deuxième film, elle ne sert pas à grand chose à part présenter le personnage, j’ose espérer qu’elle prendra de l’importance par la suite, car elle permettrait de faire le lien entre les deux pires mages noirs du XXième siècle, Grindelwald et Voldemort. Ca, ça promettrait. Même topo pour Leta Lestrange qui va avoir une utilité proche du néant,  spoiler:  puisqu’elle meurt, en prime  « coucou, je ne sers à rien ». Mais le pire est encore à venir, attention… Croyance Bellebosse. Nous passons donc la totalité du film à nous interroger sur son identité, c’est le sujet principal, puisqu’il est recherché par Grindelwald pour ses pouvoirs, par Tina qui est envoyée par le Ministère de la Magie américain, par Norbert / Dumbledore pour le protéger etc. Et ce qui aurait pu être une histoire de famille fantastique à raconter s’est transformée en twist cheap à souhait, en fan-service à gogo: oui d’après Grindelwald,  spoiler:  Croyance n’est autre qu’un frère caché de la fratrie Dumbledore, Aurelius Dumbledore . Et ça, non, je ne pardonne pas. Je ne vous cache pas que je caresse encore l’illusion que ce n’est qu’une ruse de Grindelwald qui veut le rallier à sa cause et le faire tuer Dumbledore. Oui, je suis naïve.  spoiler:  Pourquoi recycler l’histoire d’une famille que l’on connait déjà ? Une famille qui avait déjà une histoire complexe, bien ficelée et bien écrite, une famille déjà pourvue d’un obscurial, celui d’Ariana Dumbledore ?  Il y a tant à écrire sur ce monde, et pourtant, elle est venue pondre un truc invraisemblable, et j’ai l’impression que c’est pour satisfaire les fans, non le scénario, ce qui est regrettable. Je m’arrêterai là pour les critiques négatives. Au-delà de tout ça, le jeu d’acteur d’Eddie Redmayne est toujours fantastique. Il nous livre une belle prestation, Ezra Miller aussi, et Dan Fogler apporte une jolie touche de sourire (heureusement).En résumé, ce deuxième film laisse un goût amer. On a réellement l’impression qu’il est là pour poser les bases d’une suite, mais qu’il ne se suffit pas à lui-même. C’est très brouillon, comme si ils avaient posé tout ça là pour dire « bon voilà, ça servira pour après ». Oui, mais… Et mes 2h30 de séance, j’en fais quoi maintenant ? Parce que là, j'ai un arrière goût de trahison qui ne veut pas s'en aller. "
0.5," Attention, cet avis contient des spoilers tels que : Depp, yeux vairon, un gros chat...elle a beaucoup changé Alice. Autant le 1er film avait ébloui mon âme d'enfant, autant celui-ci a fait bailler mon esprit d'ado. C'est quoi ce machin ?! Scène d'actions confuses à bases de trucs qui tourbillonnent, scènes de dialogues plat et sans rythme, révélations fumeuses comme dans une mauvaise série ""Luke, je suis l'arrière cousin de la belle mère par alliance du petit neveu de feu ton grand oncle. Ca te la coupe hein ?' et de nombreuses références vous ne saisirez vous ne vivez pas dans le monde parallèle d'Harry Potter. Terne, tout est terne, histoire, enjeux, dialogues, personnages, couleurs. Reste un Paris vite fait magnifié (le ministère magique au grand palais) et un tout petit semblant d'idée dans la démonstration des mécanismes de la propagande. Ou comment un dictateur potentiel parvient à rallier à sa cause sous couvert d'arguments progressistes. "
5.0," Cette suite est une réussite. Le film commence très fort avec  spoiler:  l'évasion de Grindelwald . Tous les ingrédients du premier volet sont là. On retrouve donc évidemment les animaux fantastiques. On a le droit à  spoiler:  Poudlard et la musique d'Harry Potter, Albus Dumbledore, Nagini le serpent de Voldemor, ou encore une brève apparition de la pierre philosophale , ce qui fait un lien avec la saga d'Harry Potter. Les effets spéciaux sont top. Le film est bien rythmé et bien mis en scène, et on a toujours de l'humour bien dosé. Le film est plus sombre que le premier. "
0.5," Je suis de la génération des livres HP, je les lisais la nuit, le jour, en marchant, dans le bus, au lycée bref. J'ai aimé les films évidemment. Mais franchement Les animaux fantastiques ça me dépasse. Je n'ai déjà rien retenu du premier, donc je me suis demandé ce que j'allais pouvoir découvrir dans le deuxième. Je me dis ""bon, au cinéma ça doit être top, grand écran, effets spéciaux, Johnny Depp, la fille de Lenny Kravitz, Dumbledor jeune"". Catastrophe, au bout de 10 min j'ai envie de quitter la salle. Scénario inexistant, sorts ridicules, personnages féminins inutiles et incapables de se débrouiller seuls: Tina galère sans Norbet,  spoiler:  est emprisonnée et se fait sauver par Norbet (vous me direz qu'elle était là EXPRES, mais peu importe en fait ), sa soeur Queencie rêve d'amour  spoiler:  et tout à coup part entre les mains du méchant (pourquoi? parce qu'elle aime un moldus, donc incohérence totale) , Leta Lestrange est amoureuse elle aussi c'est l'amour qui guide le moindre de ses faits et gestes, spoiler:   c'est par amour qu'elle se sacrifie visiblement , elle hésite, ne prend jamais aucune décision, à part celle de mettre de jolies robes décolletées, même l'assistante (LOL) de Norbert est amoureuse de lui !!!Tout est prévisible, tout est couru d'avance, on s'ennuie abyssalement, les personnages n'ont aucune personnalité, il n'y a rien de drôle, rien de triste, on n'apprend rien sur personne.Il aurait mieux valu développer Une place à prendre, 3ième ouvrage de JKR, dont la série n'a pas du tout percé en France malgré un super casting et des personnages, une intrigue passionnants et émouvants. Mais on gagne tellement plus de fric en développant les histoires autour d'Harry Potter... "
1.0," Grosse déception: C'est mou, ennuyeux, la mise en scène est d'une grande laideur, l'histoire n'en vaut pas la peine, les effets spéciaux piquent les yeux, tout semble factice, Beaucoup de personnages inutiles peu attachants, des acteurs médiocres (Zoe Kravitz est difficilement supportable) et les scènes d'actions sont incompréhensibles, il y a un véritable problème de lisibilité. Pourquoi en est-on arrivé là alors que le potentiel est énorme ? "
2.0," Oui, cette suite ne manque pas d’audace dans ce qu’elle tente d’installer et oui, on a ce petit frisson nostalgique. Sauf qu’il faudra peut-être attendre le troisième volet pour en avoir vraiment quelque chose à faire. Désolé pour Rowling, mais son talent de romancière n’en fait pas une bonne scénariste pour autant. Si elle a incontestablement les idées, la mise en place est bien plus laborieuse et quand on dissèque un peu, on s’aperçoit vite qu’il y a comme un hic : le film n’a aucune consistance. "
2.5," "" Les animaux fantastiques : Les crimes de Grindelwald "" second volet de la saga "" Les animaux fantastiques "" . L’histoire se déroule 6 mois après l’arrestation du sorcier Grindelwald ( Johnny Depp ) . Ce dernier réussit à s’évader et à pour ambition de rassembler les sorciers de sang pur afin de régner sur la population non magique . Et pour mettre en place ses projets il tente de mettre la main sur Croyance ( Ezra Miller ) qui a finalement survécu . Pour déjouer ses plans le sorcier Albus Dumbledore ( Jude Law ) fait appelle à Norbert Dragonneau ( Eddie Redmayne ) qui avait déjà réussit à arrêter Grindelwald à la fin de l’opus précédent . Avec l’aide de ses animaux fantastiques et de ses amis Jacob ( Dan Fogler) , Queenie ( Alison Sudol ) et Tina ( Katherine Waterston) il va tenter de mettre fin au projet de Grindelwald nottament en tentant de retrouver Croyance avant lui qui se trouve à Paris ..."" Les animaux fantastiques : Les crimes de Grindelwald "" est la suite des "" animaux fantastiques "" sortit en 2016 . Aimant beaucoup la saga "" Harry Potter "" et ayant beaucoup apprécier "" les animaux fantastiques "" qui était un spin off de cette saga ( film dérivé situé dans le même univers mais à une autre époque et centrer sur d’autres personnages) j’avait hâte de découvrir la suite de ce spin off . Bon alors que vaut ce second volet des "" animaux fantastiques "" ? Et ben on va pas se mentir c’est globalement la déception . Le film nous promettait de mettre vraiment en avant le personnage de Grindelwald qu’on avait brièvement aperçu à la fin de l’épisode précédent . On pensait vraiment voir un vrai affrontement entre Grindelwald accompagné de ses disciples et ceux qui tentent de contrecarrer ses plans comme Dumbledore et Norbert Dragonneau . Et au finale j’ai l’impression qu’on m’a totalement tromper sur la marchandise . Le film passe une grande partie de son temps sur une multitudes d’intrigues secondaires pas super intéressantes  spoiler:  ( connaître les origines de Nagani le serpent de Voldemort n’est pas le truc le plus indispensable et interessant au monde )  . On passe nottament pas mal de temps à essayer de connaître les origines de Croyance un personnage censer être mort en plus de ça dans l’opus précédent . Donc on passe une grande partie du film sur ce personnage censer être mort . Et Grindelwald dans tout ça est totalement mis au second plan pendant une bonne partie du film alors qu’il est censer être au cœur du film ( il est carrément dans le titre du film ) . On le voit carrément que dans la dernière partie du film  spoiler:  ( uniquement pour nous sortir un discours qu’il nous avait déjà sortit dans le final du film précédent comme quoi il en avait marre de se cacher des modus et qu’il avait envie de les soumettre et de les dominer )  . Franchement entre la fin du premier opus et la fin du deuxième opus j’ai pas l’impression qu’on est beaucoup avancer dans l’histoire . La seule vrai avancé dans l’histoire c’est que Grindelwald s’évade . Après ça on a la sensation que l’intrigue n’avance plus . On est toujour plus ou moins au même point . Sa décolle pratiquement jamais ( l’action se fait d’ailleurs très rare par rapport au premier film ) et on passe quasi tout le film à essayer de connaître les origines de Croyance alors que franchement on s’en tape complètement ( on fait d’ailleurs apparaître une multitudes de nouveaux personnages qui servent à rien et qui ne sont pas vraiment développer et qui sont la uniquement dans le but de nous emmener vers la révélation de ses origines) . Et tout sa pour nous apprendre au final que c’est  spoiler:  un proche de Dumbledore apparemment  . Franchement ils auraient pas pu le dire tout de suite non ils ont eu besoin de faire tout un mystère la dessus pendant tout le film uniquement dans le but de faire un twist ( retournement de situation) à la fin du film . En plus sa sent l’incohérence à plein nez ça . Et puis le pire de tout c’est que ce n’est pas la seule incohérence , le film t’enchaîne les incohérences énorme aussi bien par rapport aux films qu’aux bouquins "" Harry Potter ""  spoiler:  ( Jacob qui retrouve la mémoire alors qu’il a subit un sortilège d’amnésie . il faut me dire depuis quand quand on fait un sortilège d’amnésie à quelqu’un celui ci retrouve la mémoire sous prétexte qu’il avait des bons souvenirs en lui ? Sa sort d’où ça ? . Dans ce cas la pourquoi il n’arrive pas la même chose à toute les personnes qui ont reçu un sortilège d’amnésie dans les épisodes précédents comme Gilderoy Lockhart dans "" Harry Potter et la chambre des secrets "" par exemple . Le fait que Jacob retrouve la mémoire par miracle c’est surtout une énorme facilité scenaristique pour faire revenir le personnage on va pas se mentir . Ensuite le professeur McGonagall qui apparaît à Poudlard en 1927 alors qu’elle est censer être né en 1935 si mes souvenirs son bon , what ? . Sans oublier les transplanages à l’intérieur de Poudlard dans le film alors que Dumbledore ne cesse de répéter dans la saga "" Harry Potter "" qu’on ne peut pas transplanner à l’intérieur de Poudlard . C’est pas pour rien d’ailleurs que Drago Malefoy se casse la tête à réparer une armoire à disparaître dans "" Harry Potter et le prince de sang mêler "" car on ne pas transplané à l’intérieur de poudlard et que c’est donc le seul moyen qu’il a trouver pour faire venir les mangemort dans l’enceinte de Poudlard . Et ben dans ce film la tout le monde transplane à sa guise tranquille . Poudlard tout le monde peut y rentrer comme dans un moulin )   . Je comprend vraiment pas comment le film peut aligner autant d’incohérences aussi grossières . Surtout que le film est scénarisé par J.K Rowling en personne la créatrice de lunivers de "" Harry Potter "" qui connaît son univers sur le bout des doigts . J’ai dailleurs toujour été fasciné par le fait qu’elle est réussit à créer un univers aussi riche et cohérent jusque dans les moindres petits détails et qu’elle connaissait cette univers sur le bout des doigts . Donc je comprend pas comment elle a pu laisser passer ses incohérences la sa me dépasse totalement . Et d’ailleurs le fait que le film soit scénarisé par J.K Rowling est un problème majeur dans ce film . Autant dans le premier film des "" animaux fantastiques "" J.K Rowling avait réussit à scénarisé une bonne intrigue mais la dans ce film c’est beaucoup plus brouillon .J.K Rowling est une excellente romancière mais ce n’est pas une scénariste c’est bien la le problème . Elle écrit un film comme si elle écrivait un roman en s’attardant pendant pas mal de temps sur pas mal de sous intrigues qu’on aurait pu clairement résumé ( je revient aux origines de Croyance dont on passe beaucoup trop de temps dans ce film ) . Alors sa fonctionne dans un roman où on a le temps et la place de développer toute ses intrigues mais pas dans un film ou le temps est beaucoup plus limité ( en général c’est 2 h de film ) et où il faut aller directement à l’essentiel en condensant son histoire au maximum , en se concentrant sur son intrigue principale et en ne faisant pas traîner les choses en longueur sinon le public décroche . Au niveau de l’univers sa ne s’enrichît pas énormément non plus ( on découvre un ou deux animaux fantastiques en plus . On découvre également le ministère de la magie français . voilà sinon rien de bien nouveau aux pays des sorciers ) . Et puis il y a aucune magie qui se dégage de ce film contrairement à pas mal autres films de la saga "" Harry Potter "" . On revoit Poudlard ( l’école des sorciers dans "" Harry Potter "" ) par exemple mais j’ai rien ressentit du tout . J’ai l’impresion d’avoir vu un banal château . Alors que dans tout les films "" Harry Potter "" on sentait vraiment que c’était un lieu magique , féerique avec ses escaliers qui bougeait tout seul , ses tableaux vivants , sa salle sur demande qui apparaissait n’importe où . Souvenez vous la scène du premier film "" Harry Potter "" quand on découvrait Poudlard y’avait une vrai féerie . On est vraiment loin de tout ça la . Niveau action on reste clairement sur notre faim . Il faut attendre vraiment la fin du film pour que sa bouge un peu et c’est pas ce qu’on a eu de plus épique dans l’univers de Harry Potter .  spoiler:  Grindelwald qui fait des flammes bleus avec sa baguettes c’est pas la scène d’action la plus épique qu’on est eu .   La séquence finale des "" animaux fantastiques 1 "" était tellement mieux . C’était plus prenant , spectaculaire et épique . Niveau musique rien de bien mémorable non plus . On est loin des thèmes culte de Jonh Williams pour la saga "" Harry Potter "" . Après tout n’est pas à jeter non plus dans le film . Les acteurs ( Eddie Redmayne , Johnny Deep etc ...) font tous bien leurs job chacun dans leurs rôles respectifs ( Norbert Dragonneau , Grindelwald , Jacob , Queenie , Tina , Croyance ... ) même si j’ai quand même un bémol concernant Jude Law en Dumbledore . J’ai rien contre Jude Law j’apprécie cette acteur mais je trouve qu’il ne correspond pas trop au personnage de Dumbledore . J’ai du mal à le voir en Dumbledore . Peut être aussi car j’ai vraiment été marqué par les très bonnes prestations des acteurs Richard Harris et Michael Gambon qui ont incarner successivement Dumbledore dans les 8 films de la saga “ Harry Potter "" et qui ont vraiment fait vivre ce personnage à l’écran . Donc c’est pas facile de voir un autre acteur dans le rôle maintenant . Et voir le personnage de Dumbledore jeune dans un costume tout propre sa casse un peu le côté mystérieux et mythique du personnage . Niveaux décors , costumes , effets spéciaux sa reste de bonne qualité évidemment et sa donne bien vie à l’univers du monde des sorciers même si il faut reconnaître que la ville de Paris où se déroule l’intrigue du film qui est reconstitué dans le film n’est pas super mis en avant et super exploité dans le film . Il y a quelques touches d’humour dans le film qui font mouche par moment et une ou deux séquences d’actions plutôt pas mal et divertissantes spoiler:  ( la séquence au ministère de la magie )  même si elles sont assez rare , c’est pas la folie quoi et puis certaines sont carrément illisibles  spoiler:  ( la séquence d’ouverture avec l’évasion de Grindelwald en carriole on ne sait pas ce qu’on regarde tellement que c’est mis en scène n’importe comment )  . Mais bon les quelques points positifs du film ne suffissent pas à rendre l’ensemble attrayant . A la fin du film c’était surtout une sentiment de déception qui dominait . On est devant un résultat très mitigé . J’ai la sensation d’avoir juste vu un épisode de transition qui mettait juste en place des éléments pour le troisième volet . Pour résumer cette suite des "" animaux fantastiques "" est globalement moyenne . J’attend quand même le 3e volet en espérant que se soit beaucoup mieux et qu’on retrouve la qualité du premier film . "
1.5," Si J.K. Rowling cherche à détruire sa saga en prenant des décisions et choix scénaristiques aussi hâtifs et confus de la sorte, on fonce droit dans le mur. « Les Animaux fantastiques : les Crimes de Grindelwald » (déjà le titre permet de constater qu’on touche à deux sujets sans savoir sur quoi se concentrer réellement) est une suite étouffante où les références à l’univers d’Harry Potter affluent et tentent d’alimenter les pulsions des passionnés du genre. Mais que dire de la logique et de la cohérence ? d’un scénario qui se tient ? Tout est raté à ce niveau-là. Le premier opus avait le mérite de nous raconter une histoire certes un peu mielleuse et enfantine (vous me direz comme Harry Potter), mais une histoire quand même. Ici, Norbert Dragonneau (ou Newt Scamander en VO) n’est même plus central, la magie n’opère plus comme avant et devient fade… même Grindelwald n’impressionne pas et reste peu en action mis à part pour la scène d’introduction. C’est sans doute un épisode de transition vers le troisième mais quand le titre donné au film est « Les Crimes de Grindelwald », il faut se poser des questions ; au final, Grindelwald doit apparaitre 25 min à l’écran pas plus. Et depuis quand Dumbledore  spoiler:  a un frère caché sous le nom d’Aurelius ?  Encore une technique à la Star Wars pour créer encore plus de personnages improbables et inutiles. Ce film devrait s’appeler « The Credence Identity » tellement on passe de temps à se creser la tête pour savoir d’où il vient. Sauf qu’on s’en moque un peu. Enfin bref, je ne sais pas s’il est nécessaire de voir la suite tant c’est confus et mal écrit. Une chose est sûre, je préfère cette saga lorsque J.K. Rowling ne subit pas de pressions de la part des studios pour respecter des deadlines. "
