Note,Commentaire
3.0," Cela fait longtemps qu'on n'avait pas attendu une adaptation cinématographique de jeu vidéo avec impatience. Cela fait même longtemps qu'on a arrêté de croire aux miracles concernant ce genre de projet et pourtant avec ""Assassin's Creed"", on y croyait. Il faut dire qu'il y avait de quoi faire saliver : Justin Kurzel, le réalisateur du furieux ""Macbeth"" aux commandes, Michael Fassbender impliqué à la fois en tant qu'acteur et que co-producteur et puis l'envie du film de nous offrir de nouveaux personnages plutôt que d'aller fouiller du côté d'Altaïr ou Ezio. Force est de reconnaître que le résultat, loin d'être une purge totale, n'est pas non plus une grande réussite. Saluons l'ambition de Kurzel qui rend hommage aux jeux développés par Ubisoft avec des scènes d'action au rythme parfois trop saccadé dans le montage mais aux chorégraphies impressionnantes et brutales. Saluons aussi sa volonté de tourner le plus possible dans des décors réels et de pousser les acteurs à faire le plus de cascades possibles. Mais si la forme ne manque pas d'allure, soignée aussi bien dans le passé (poussiéreux et jaunâtre) que dans le présent (froid, sombre et bleuté), le scénario vient donner du plomb dans l'aile à ce saut de la foi fait sans grande conviction. En effet, ""Assassin's Creed"" déroule ses personnages et sa mythologie  spoiler:  (capillotractée tout de même, genre il y a un code génétique du libre arbitre)  en tâchant d'embrigader son spectateur dans le délire mais il souffre d'une construction bâtarde, typique des blockbusters de ces dernières années : un début ultra-laborieux (nécessaire mais tout de même), un peu d'action et surtout une fin totalement ouverte, laissant aux suites le soin de poursuivre une histoire qui n'a jamais été pensée pour fonctionner en elle-même. Certes, il est normal de penser aux suites et de glisser des pistes dans ce sens-là mais est-ce une raison pour nous balancer une fin bâclée et ouverte en se disant que tout sera expliqué par la suite ? Plus aucun gros divertissement américain n'est pensé comme une seule histoire qui fonctionne, chaque nouveau blockbuster semble nous dire ""vous avez vu, c'était pas mal mais attendez la suite"". Depuis quand le cinéma n'est-il pas capable de nous conter une histoire avec un début, un milieu et une fin en deux heures ? Surtout que si le film se casse la gueule au box-office, on n'aura plus jamais aucune raison de le revoir... Cette façon de faire frustrante et assurément marketing nous place donc au cœur d'un récit qui développe des enjeux creux et des personnages auxquels on aura du mal à s'attacher. Certes, Michael Fassbender est charismatique mais on se fout que son personnage parvienne à ses fins ou non. Certes, Marion Cotillard est troublante mais on se fiche de savoir ce qui la ronge. Certes, Jeremy Irons a la classe mais il ne fait rien d'autre que d'observer des scènes avec les mains dans les poches. On a beau sentir une ambition de tous les instants avec une histoire originale mais ancrée dans un univers familiers pour les fans du jeu, à aucun moment on ne s'y attache. Pire, on s'ennuie pendant plusieurs scènes. Jusqu'au moment où Kurzel se réveille pour filmer des scènes d'action survitaminées et rythmées par une bande-originale ébouriffante. Ce qui suffit à nous tenir en haleine sur la dernière partie du film mais qui nous donne surtout envie de rejouer aux jeux vidéos... Reste à voir ce que tout ce récit un peu creux donnera par la suite... "
0.5," Je tient juste à préciser que je critique le film en tant que film uniquement, pas en tant qu'adaptation de A à Z, peut être que je ferais un peu de rapprochement avec le jeux vidéo , mais je vais juger ce film en tant que film !  Alors tout d'abord je parlerais du scénario et de son écriture ,qui est très très mauvaise du au fait que c'est brouillon à mort .C'est mal écrit ,rien n'est expliqué , je m'explique ^^. Qui diriges les assassins , que se soit dans le présent ou le passée ?qui prend les décisions,que se soit dans le présent ou le passée? Comment se sont ils retrouver gardien de la sphère de vie (qui ressemble au passage à une boule de pétanque) et surtout pourquoi (vu que pour l'époque elle ne représente aucun danger) ? Comment fonctionnent les assassins,car ils sont sensés être un vaste empire d'assassin mais qui en a pas du tout la proportion et qui ne semble absolument pas gérer .Et que fais Cal (Fassbender) , en taule qui le mène à être exécuter (c'est juste expliqué en 20 secondes chrono à Cotillard ). Et c'est la même pour les templiers (les adversaires des Assassins )!On ne sais rien d'eux car rien n'est expliquer , ou très mal expliquer . Par exemple Qui se bat contre qui(pendant la guerre) ? Et quels sont les contextes des flashs-back ? Ils servent à rien et n'explique rien sauf à la toute fin et c'est la que c'est illogique car ils auraient pu direct voir cette séquence dans l'Animus , mais ils ne mettent en avant que des combats et aucune explication et ressentie des personnages . Et puis la ou le film est complètement incohérent c'est dans l'utilité de la sphère de vie pour l'époque . Car je rappelle que la boule de pétanque ... pardon je voulais dire sphère de vie ,contient un ""CODE GENETIQUE"" capable de tuer les assassins, vous m'excuserez , mais en 1492 il va falloir m'expliquer à quoi sa aurait pu leurs servir et comment ils auraient pus l'utilisés .La fin est fortement baclé , c'est très vite expédié et une fois de plus mal mis en avant ,et mal expliqué, les gentils Assassins gagnent ,et les méchants Templiers perdent .La mise en scène est moche et chaotique . Déjà dans les scènes d'action la mise en scène est très mauvaise et puis franchement je me demande si le réalisateur nous prend pas pour des buses . Car il ne cesse de couper ces scènes d'action du passée avec ces scènes du présent ou on voit Fassbender reproduire dans le vide les séquences d'action que son ancêtre utilise dans le passée . Ok au début je trouve que c'est important de montrer cela pour comprendre comment cela fonctionne ,mais le film ne fais que sa pendant les scènes d'action ,sa casse tout le trip , même le duel final contre le templier et gâcher par ces trop nombreuses séquences . C'est bon on à compris qu'il répète les mêmes mouvements dans l'Animus , pas besoin de nous le rappeler constamment .Les paysages du passée auraient pu être magnifique si ils n'auraient pas été aussi mal exploité , on ne voit que le strict minimum ,c'est illogique . Car pour rappel le jeu Assassin's Creed se passe à 90 % dans le passée et à 10 % dans le présent , et bien la c'est quasiment l'inverse . Les séquences du passée sont pas nombreuse et surtout sont très courte et utilisée que pour mettre en avant des scènes d'action , du coup les décors n'apparaissent qu'en fond d'écran et ne sont pas explorer et pas bien exploiter .Les quelques scènes du passée ne suffisent pas à nous immerger dans l'univers du film .Pareil pour les personnages qui sont extrêmement dépourvu d'émotion et d'intérêt ,car on a pas le temps de montrer cela car les scènes du passée vont vite , c'est pas normal , rien que sa contre dit à fond ce qui fait la puissance des jeux Assassin's Creed .Et puis en plus la photographie est crade ce qui empire encore plus le tout . Le plus catastrophique vient de l'écriture des personnages ainsi que de leurs développement .Les Assassins sont dépourvu de substance psychologique , on ne sais rien sur les héros ,mais rien du tout , à part le fait qu'ils disent constamment qu'ils sont prêt à mourir pour leurs missions , une mission super mal exploité . De plus aucune attache au héros du passée vu qu'on le voit peu et qu'on ne sais rien de lui , mais vraiment rien , il dit rien et à l'expression d'une huître . Et pour combler à cela on nous mets une femme assassin qui aurait apparemment une vague étincelle d'amour pour le héros du passée et qui ne sert à rien du tout . C'est quand même surprenant que se soit les scènes du passée qui sont le plus mal exploité alors que c'est le plus important . Même les templiers n'ont aucune profondeur et sont mal exploiter ! Ils veulent la sphère de vie ""point finale"" et se sont eux les gros méchants .Dans les jeux vidéos les Templiers sont persuadés du bien fondée de leur cause qui pourra sauver et protéger le monde, alors que dans le film ils veulent simplement ""conquérir le monde"" ! Ce que j'appréciais dans les jeux c'est que le doute est installé à s'avoir si la cause des Assassins est juste ou bien celle des Templiers, alors que la c'est les gentils contre les méchants ,c'est tellement archétype . Les psychologies des personnages sont simplement ridicule et n'ont aucune logique , c'est comme cela qu'on se retrouve avec des retournements de situation de la part des personnages qui se font sans aucunes raisons valable ,sa en est vraiment grotesque ! Par exemple , Cal(Fassbender) qui hait les assassins de tout son être et qui veut leurs morts mais qui au final les rejoints et embrasse leurs causes en même pas une minute et cela grâce à des hologrammes qui ce mettent à prendre vie et à l'auto proclamé Assassin , MDR , des hologrammes quoi ^^.Mais le ponpon revient à Marion Cotillard qui laisse Cal tuer son père alors qu'elle sais ce qu'il va faire vu qu'il lui a dit avant , mais qui au final souhaite voir mort celui-ci car il a tuer son père .Pourquoi l'avoir laissé tuer ton père ?! MDR Sa na ni queue ni tête .Et le pire ,c'est que elle qui était à la base gentille se transforme en bon gros méchant à la fin en prenant le relais de son père et de manière tellement théâtrale :""Je suis celle qui reprend le pouvoir capable de gouverner , le monde , je suis celle qui est maintenant votre chef ..."" Grotesque à souhait et tout cela pour faire comprendre qu'il y a une possibilité d'une suite .De plus , je suis pourtant un protecteur des critiques contre Marion Cotillard , mais la c'est tellement surjouer à mort ! Mais il n'y a pas qu'elle , même Fassbender en prend un coup il c'est totalement planter car son personnage est méga creux et ne parlons même pas de Jérémy Irons qui est platonique à souhait .Le seul point que je ne critiquerais pas est la bande son , qui n'est pas désagréable mais pas transcendante non plus , c'est pourquoi je lui met un O,5 / 5 au lieu d'un 0 et je me trouve plutôt généreux . CONCLUSION :Assassin's Creed est une grosse coquille vide qui na ni queue ni tête et qui se contente de nous balancer une histoire vide de sens résumé par des actions ou on saute et ou on se bat , sa va pas plus loin que sa. Et le pire !!!,c'est que même sa il le loupe . Le film Assassin Creed avait un potentiel énorme , mais nous livre du bas de gamme , je comprend pas qu'ils aient pu se plantés autant .Pour moi on nous à vraiment pris pour des crétins,même un film de série B de bonne qualité est largement au dessus de ce film . Assassin's Creed c'est une atmosphère,des personnages, c'est historique et sa raconte avant tout une histoire et là on nous balance plein de scènes d'action et on oublie tout le reste . "
4.0," Que dire de ce film qui m'a tant surpris...On met du temps à rentrer dans ce remake tiré du jeu vidéo. Dès le premier quart d'heure, nous assistons à trois séquences ayant chacune un cadre spatio-temporel différent. Conséquemment nous restons perplexes et avons du mal à comprendre dans quel contexte se déroulera l'histoire.Mais dès que les bases sont posées (pas toutes pour garder le suspens mais assez pour saisir l'intrigue et les enjeux), le film est très accrocheur et nous avons sans cesse envie de savoir comment cela va se terminer.À noter un Michael Fassbender dans le rôle de Cal qui séduit. Malgré mon scepticisme de le voir dans le rôle d'assassin au début et mon interrogation sur sa crédibilité dans ce personnage, l'acteur se montre plus que convaincant. Et on se plaît à le voir indécis et quelquefois sombrer dans la folie. Si vous êtes comme moi habitué à le voir jouer le rôle de Magnéto, vous prendrez du plaisir à le découvrir sous un nouveau visage.Je relève aussi le talent du réalisateur canadien Justin Kurzel, qui signe là seulement sa cinquième réalisation contrairement à ce qu'on pourrait croire.Concernant la fidélité des éléments originaux du jeu vidéo, les fans se régaleront, et les autres apprécieront.Mon seul regret est que ce légendaire Saut de la Foi ne soit pas plus mise en valeur, et  spoiler:  cette fin tout simplement incompréhensible et inconcevable avec Sophia qui laisse Cal tuer son père et qui veut le traquer deux minutes plus tard... Somme toute, une très belle entrée en matière d'Ubisoft dans l'univers du cinéma. "
3.0," Malgrès les critiques de cinéma qui n'ont cesse de descendre le film, il ne faut pas oublier que ce jeu est aussi fait pour les fans d'une série que nous avons suivi pendant presque 10 ans et donc que la cible n'est pas le petit scribouillard de critique.Le film est fidèle au jeu et il y a pas mal de clins d'oeils pour les fans de la première heure, la réalisation est très stylisée et je trouve que pour un premier essaie il faut encourager ce genre d'initiative et non pas le descendre.Merci a fassbender d'avoir produit le film qui vaut le coup.Le bé mol du film est clairement le développement de l'histoire entre templier et assassin qui aurait mérité plus d'informations ( surtout pour les non connaisseurs ).Bon film à tous. "
3.0," « Nous s'agissons dans l'ombre pour servir la lumière. » L'adaptation cinématographique du célèbre jeu vidéo est arrivé sur nos écrans pour ce Noel 2016 ! Est ce que cette adaptation est regardable ? Warcraft s'est planté misérablement en début de période, et c'est au tour d'Assassin's Creed ? NON ! Assassin's Creed est une bonne adaptation ! On a confié la réalisation au virtuose Justin Kurzel qui l'a dirigé brillamment dans le récent et intéressant Macbeth. Le cinéaste australien a toujours eu l’œil pour le plan précis et coloré, et semble dans cette immense production à l'aise. Développant un bon mélange entre cinéma et jeu vidéo, sa création impressionne avec ses effets spéciaux imposants. Les scènes d'action dans l'Inquisition espagnole sont bien amenées avec un lot de cascades assez folle ! L'époque en 1492 est soigneusement respectée et retranscrit bien au jeu avec des décors et des costumes épatants. C'est le visuel qui compte, même si l'ensemble reste en dessous d'un Doctor Strange. Une musique rock qui donne un certain style à l'oeuvre. Le cinéphile comprend ce qui a pu séduire le cinéaste dans cette histoire : les disputes familiales, les trahisons multiples et les guerres de clans qui provoquent leurs règlements de comptes sanglants. C'est ce qui était au cœur même de Macbeth ! Le récit qui se passe  spoiler:  - dans deux genres et registres temporels différents -  emprunte des airs de la trilogie The Matrix. Le passé est le terrain de jeu de l'action ! Puis il y a le présent qui aimerait être évoqué, mais qui s'avère  spoiler:  légèrement pompeux dans sa façon de parler de l'humanité, de la science, du pouvoir...  Il est dommage qu'on se retrouve un peu perdu devant ce script brouillon  spoiler:  sur fond de pomme symbolique d'Assassins et de Templiers...  De plus, son rythme peine à démarrer et nous lance  spoiler:  trois scènes différentes dans des époques différentes !  Certains dialogues peuvent paraître risibles et assez mous mais l'action capte toute notre attention. Devant la caméra le charismatique Michael Fassbender auquel il retrouve sa partenaire la jolie Marion Cotillard depuis Macbeth. Jeremy Irons fait de son mieux depuis son rôle d'Alfred dans Batman vs Superman. Brendan Gleeson est assez inutile  spoiler:  (pour seulement un dialogue verbal avec son fils Cal)...  Et, Ariane Labed (The Lobster) possède un rôle nullement développé mais elle s'avère séduisante lors des retours vers le passé. Pour finir, Assassin's Creed est une adaptation plutôt sympathique dont les fans se précipiteront de voir dans les salles. Peut être la meilleure adaptation de l'année qui sait... "
2.5," Assassin's Creed....mon premier cinéma de l'année 2017, une année 2017 qui commence malheureusement sous le signe de la déception ! Ouais, Assassin's Creed est pour ma part une bonne grosse déception ! Une déception car successivement, les bandes annonces avaient réussies à bien me hyper et laissaient présager du lourd en perspective...pour au final un résultat final des plus mitigés à mon goût ^^. Je tiens à dire que je ne suis pas du genre à cracher sur les adaptations de jeux vidéo au cinéma, selon moi ce genre de film à tout autant de mérite qu'un autre; je pense que le grand écran permet de porter un autre regard sur le jeu vidéo et donc qu'Assassin's Creed, même s'il m'a déçu, ce pari que Justin Kurzel a prit méritait néanmoins d'être tenté. Je n'ai jamais trop joué au jeux vidéo en question (il m'est déjà arrivé d'essayer occasionnellement chez un pote sur PS3) donc je ne ferais aucune comparaison avec les produits d'Ubisoft en général. Assassin's Creed, adaptation du jeu éponyme sur grand écran nous emmène dans l'inquisition Espagnol au XVème siècle. C'est à cette époque que s'affrontaient férocement Templiers et Assassins dans le but de mettre la main sur l'inestimable trésor: la Pomme d'Eden, une pomme qui selon les légendes Bibliques, renfermerait les origines même du libre arbitre ! Plusieurs siècles après, Callum Lynch, un homme condamné à la peine capital (et sensé être reconnu décédé), est récupéré par une mystérieuse organisation scientifique dirigée par un certain Dr Rikkin. Sophia, la fille du directeur en question, apprend à Callum qu'il se trouve être le dernier descendant du clan des assassins. Callum Lynch est alors entraîné de force dans une machine baptisée ""Animus"", lui permettant d'entrer dans les souvenirs de son ancêtre et de ""revivre"" la lutte des assassins. Mais au fur et à mesure que Callum apprend à maîtriser ses compétence dans l'inquisition Espagnol, des doutes quand aux desseins de l'organisation scientifique commence à faire surface.Voilà pour le pitch global.Que faut il en penser de cette adaptation ?? Pffff....pomme d'Eden, pomme d'Eden...elle pas très très mure la pomme que tu nous a pondu Kurzel que j'ai envie de lui dire ^^. Ah là là...mais qu'est ce que c'est inégal ! A la fois du très bon d'un côté et pourtant, paradoxalement du très mauvais. Honnêtement, Assassin's Creed n'est pas nul, le film a quand même 2-3 qualités qui lui font éviter le naufrage total mais la somme de l'ensemble rend le résultat trop juste. - Ce qui est bien, ce qui m'a plut : Déjà, force est de constater que quand même...ça a de l'allure. Assassin's Creed possède plutôt un bon scénario qui même s'il est plus survolé qu'autre chose, à bel et bien un background scénaristique solide et bien présent. Un mixte entre Code Lyoko, Avatar (de J.Cameron) et Prince of Persia en même temps, le film m'a paru être plutôt fidèle à l'univers de son jeu vidéo et en a garder une esthétique proche qui devrait réussir à normalement satisfaire les gamers connaisseurs du jeu.Ensuite, le film propose un mélange des plus intéressant, mêler de la science fiction à des questionnements et légendes bibliques tels que le pêché originel, les fondements de la violence et autres croyances chrétiennes...fallait y penser ^^. Les séquences d'actions et autres cascades badasses sont présentes et bénéficient d'une bonne mise en scène dont notamment des plans généraux de la cité Espagnol ou  spoiler:   la fameuse séquence du grand saut   filmée en plongé. Comme beaucoup de monde, comme c'est souvent revenu dans les critiques que j'ai pu lire, je reproche à Assassin's Creed la même chose que beaucoup, son principal défaut est  spoiler:   le fait que les séquences dans l'Animus ne soient au final pas si nombreuses.  -Maintenant on va passer aux choses que j'ai beaucoup moins aimé: Déjà les personnages sont mais absolument pas convaincant, de véritables coquilles vides ! Creux, lisses, des dialogues d'une lourdeur qui sont là pour combler les blancs...c'est pas souvent, c'est même chose rare mais j'irais jusqu'à dire que l'identification ici est un échec, à aucun moment je ne me suis attaché aux personnages. Directement je pointe du doigt le jeu d'acteur de Michael Fassbender et Marion Cotillard (je n'ai personnellement rien contre cette actrice) qui juste plat, sans conviction (je parle même pas des autres ""pseudo"" assassins de l'organisation qui ne sont même pas des seconds couteaux^^) Le film tend à être mollasson, ça manque cruellement de rythme, les séquences d'action se font attendre bref, tout les moments dans le monde réel sont ennuyeuses.Quand à la fin du film, elle est prévisible et, bien qu'ouverte, je doute sincèrement de la mise en production d'une suite. Visiblement, Justin Kurzel semblait voir un potentiel de saga mais à mon avis, le film faisant un véritable flop en ce moment (100 millions de dollars rapportés en 3 semaines à l'international pour un budget de 125 000 000...), l'avenir est plus qu'incertain. Pour conclure, Assassin's Creed est une adaptation décevante, même si le film possède des qualités scénaristiques, même si ça part d'une bonne intention, le résultat peine à convaincre, biaiser par un jeu d'acteur et des protagonistes trop distants et mystérieux pour qu'on s'y attache. 2,5/5 ou 11/20 (un point bonus pour le travail de Kurzel à la caméra qui reste notable). "
4.5," Cet avis est donné par un cinéphile qui ne pratique pas (ou très peu) les jeux vidéo. C’est donc avec neutralité que j’apporte ma petite contribution à ce florilège de critiques données par les internautes cinéphiles. Après avoir longuement hésité à aller voir ce film, j’avoue avoir été très agréablement surpris par le spectacle qu'offre ""Assassin’s creed"". Il y a pourtant de quoi se perdre un peu au début car on nous promène dans trois contextes spatio-temporels différents, dont l’année de départ n’est pas choisie au hasard pour la suite de l’histoire. Cependant ces trois temporalités sont utiles pour dessiner l’intrigue et ses enjeux, ainsi que la présentation de celui qui deviendra le personnage principal. Mais ce qui scotche efficacement le spectateur dès les premières secondes, une fois passée la petite notice explicative pour clarifier le fond de l’histoire, ce sont tout simplement les consonances de la partition du compositeur Jed Kurzel d’une part, et d'autre part une esthétique visuelle de l’image qui s’en retrouve énormément stylisée. Question effets visuels, force est de reconnaître qu’ils sont très bien faits. L’arrivée dans les souvenirs est à chaque fois si impressionnante que la 2D passe presque pour de la 3D (tout comme les premiers plans sur le rapace en plein vol), notamment sur les plans aériens particulièrement virevoltants, et l’incrustation des spectres pour mettre le personnage principal face à ""lui-même"" est purement confondante. Le traitement de l’image à la fois poussiéreuse et jaunâtre rappelle indéniablement l’univers des jeux vidéo (surtout quand on a affaire à un combat plus ou moins en rapport avec le commencement et la survie de l'humanité telle est a été créée, un combat qui dure depuis la nuit des temps), et qui entre en contraste total avec le présent pour le coup froid et aseptisé. Le récit aurait pu être un peu plus travaillé sur ce qui oppose les Assassins à l’Ordre des Templiers afin d’amener un peu plus de suspense et pour améliorer la bonne compréhension des cinéphiles non initiés au jeu vidéo, mais je suppose que les scénaristes ont dû mettre de côté quelques petites choses pour nous offrir au moins un deuxième opus. Qu’importe, on en a pour notre argent, avec des scènes d’action impressionnantes de précision et des combats parfaitement bien chorégraphiés, d'ailleurs parsemés de folles courses-poursuites hallucinantes réalisées à une vitesse que jamais je ne pourrai soutenir sur même pas la moitié de la distance, à moins de mourir d'apoplexie. Michael Fassbender incarne le héros avec énormément de charisme, hyper convaincant dans la peau de cet assassin froid et implacable que rien n’arrête, et dans la peau de ce repris de justesse plus en proie à la peur et à l’indécision qui le poussent parfois aux portes de la folie, à tel point qu’on se demande si c’est bien lui qui occupe les deux rôles. Il est méconnaissable, et c’est tant mieux. Autant l’avouer : il porte le film sur les épaules, réussissant presque à éclipser le reste du casting, ce qui n’est pas une mince affaire face à Jeremy Irons. Quant à Marion Cotillard, elle est bien trop sage dans ce film, limite un peu trop taiseuse pour garder un souvenir impérissable de son interprétation quelque peu fermée, mais elle a fait le job certainement comme on le lui a demandé. Dommage qu’il faille attendre longtemps pour qu’elle nous montre enfin un petit quelque chose de vraiment intéressant. Cependant ""Assassin’s Creed"" ne serait pas ce qu’il est sans son support musical qui le rend incroyablement prenant (pour ne pas dire immersif) par le thème principal. Superbes, grandioses, les thèmes revenant le plus souvent joués par l’orchestre contemporain de Londres donnent une force incroyable au film, et manquent de peu à provoquer le frisson chez le spectateur (perso, j’en ai eu quelques uns) tant c'est entêtant, à l'extrême limite de la redondance. Si vous restez durant tout le générique de fin pour guetter une éventuelle scène post-générique (qu’il n’y a pas, soit dit en passant), vous aurez le plaisir d’écouter le thème principal dans son intégralité. Comme quoi, il y a parfois des longs métrages qui se distinguent autrement que par la qualité de réalisation et de montage, et/ou par le jeu des acteurs. En plus du spectacle visuel et de l’interprétation de Michael Fassbender, le vrai atout de ""Assassin’s creed"" se situe autour de la bande originale, aidée par la force de la bande son corpulente à souhait et par ailleurs très bien répartie. Particulièrement bien rythmé, alternant subtilement les moments de vraie intrigue avec les scènes d'action, ""Assassin's creed"" est donc un vrai spectacle jamais ennuyeux grâce à ses qualités visuelles, musicales et acoustiques, dopé par une interprétation incroyable de Michael Fassbender, qu'il serait dommage de ne pas voir au cinéma, ou en Blu-ray. "
1.5," La pomme d'Eden. Ce drôle de truc où un être supérieur a enfermé la formule du libre arbitre de toute l'humanité et dont la possession a engendré un conflit séculaire entre l'ordre des Templiers et un groupe d'assassins-acrobates. Le souci, c'est qu'à force de passer son temps à s'entretuer, tout ce petit monde a paumé cet objet mythique au fil des siècles.Heureusement, de nos jours, une multinationale bizarroïde du nom d'Abstergo a inventé l'Animus, une sorte de pince géante/rétroprojecteur qui permet à un hôte adéquat de revivre sa vie antérieure d'assassin et donc de donner de précieuses indications sur la localisation de la pomme magique.Voilà. Si à ce stade vous ne vous êtes pas mis un entonnoir sur la tête en piaillant comme un p'tit canari ahuri, c'est que vous êtes un minimum intéressé par cette sombre affaire ou que vous avez sans doute pianoté les touches d'une manette de console devant les jeux dont le film de Justin Kurzel est adapté.Parce que, oui, en tant que telle, ""Assassin's Creed"" est somme toute une adaptation à la fois libre et respectueuse du matériau d'origine dont elle s'inspire.Visuellement, tout est quasiment là : les assassins encapuchonnés dans de chouettes reconstitutions de l'Inquisition espagnole survolées par ce bon vieil aigle, les sauts dans le vide à faire pâlir n'importe quel suicidaire bien portant, les minarets et autres hauts monuments apparemment construits dans le seul but de faire du parkour, le laboratoire à l'ambiance glacial où ce pauvre Michael Fassbender sert de cobaye... En fait, il n'y a que l'Animus qui prend une toute autre forme pour des raisons de mise en scène - ben oui, regarder un type immobile dans un caisson, ce n'est pas bien captivant, autant le faire crapahuter partout dans une petite pièce de manière complètement illogique vu les longues distances qu'il parcourt en 1492.Sur la forme, Justin Kurzel a donc plutôt bien retranscrit l'univers du jeu, c'est un indéniable bon point mais a-t-il fait un bon film pour autant ?Au vu de l'état de léthargie dont on sort au bout des deux heures du long-métrage, on sera bien tenté de dire non. En fait, au-delà du concept intéressant de revivre une vie antérieure, ""Assassin's Creed"" ne semble pas avoir grand chose de plus à proposer et tombe déjà dans une certaine routine (un brin embêtant pour un film qui se veut être le premier d'une saga). Les allers-retours dans l'Animus deviennent rapidement répétitifs (on est bluffé par le premier long travelling aérien qui nous immerge dans l'Espagne du XVème siecle mais, au bout de la troisième utilisation du procédé, on a bien envie de voir l'aigle que suit la caméra se manger un mur) et surtout ces passages dans le passé se réduisent au simple but élémentaire d'injecter un minimum d'action dans un film laborieux qui se passe majoritairement dans le présent.Car, en 2016, hormis une quête annexe sur une vengeance paternelle inintéressante et des micro-rebondissements terriblement prévisibles, c'est aussi minimaliste que la décoration d'intérieur de chez Abstergo. Les personnages complètement figés et sous-développés passent leur temps à converser autour du libre-arbitre en disant plein de choses simplistes avec des phrases obscures (ça fait mystérieux, c'est bien) et tout se déroule de manière linéaire jusqu'à nous emmener à une fin horriblement attendue et forcément plus qu'ouverte sur l'avenir.On pardonnera assez facilement à Michael Fassbender et à Marion Cotillard de se retrouver au milieu de tout ça (ils sont amis pour la vie avec Justin Kurzel depuis sa version de ""MacBeth""), le premier ne démerite pas mais la deuxième risque de conforter ses détracteurs (le fait d'assurer son propre doublage en VF n'est parfois pas une qualité). Par contre, on sera bien plus intransigeant sur la présence de Jeremy Irons, il nous a habitué à des choix parfois bizarres mais là c'est le pompon, et celle totalement anecdotique de Charlotte Rampling, d'autant plus décevante que l'actrice se raréfie sur grand écran.Au final, malgré son concept et certaines qualités visuelles d'adaptation, ce prolongement de la licence ""Assassin's Creed"" sur grand écran nous rend assez dubitatif sur la raison de son existence et on voit mal comment une potentielle franchise pourrait se construire à l'avenir sur des enjeux aussi faibles. "
4.5," Amatrice de la saga des jeux vidéo, je n'ai pas été déçue de cette création sur grand écran. Je trouve la presse hautainement sévère pour le coup. J'ai retrouvé dans ce film la capacité d'immersion qui a fait le succès des jeux. "
4.0," Je précise tout d'abord que je connais très peu l'univers d'Assassin's Creed mis à part un petit jeu sympathique sur iPhone. Mais inutile d'avoir baigné dans cette saga pour pleinement comprendre et apprécier le film du même nom. L'histoire est limpide, les scènes d'action sont millimétrées et rythmées, et les acteurs sont dans l'ensemble tous convaincants alors que j'avais pourtant une petite appréhension au sujet de Michael Fassbender (je voyais plutôt Jake Gyllenhaal dans ce rôle) et Marion Cotillard, il s'en sortent très bien tous les deux. Deux petites ombres au tableau cependant : certains dialogues sont un peu longuets et inutiles car ils n'approfondissent pas la trame principale. Et le plus gros défaut à mon goût est la trop grande superposition des plans présent/passé - surtout vers la fin - qui empêchent une immersion totale dans les scènes d'action (on avait bien compris le rôle de l'Animus, inutile de nous montrer son fonctionnement sans arrêt). Et dernier point très subjectif : à mes yeux la 3D est sans intérêt car elle n'est pas adaptée à des scènes d'action aussi rapides. "
