Note,Commentaire
1.0," CONS-TER-NANT !Mais quelle comédie affligeante !!Rien ne sonne vrai dans cette histoire où quatre célébrités de divers horizons vont devoir partager l'affiche d'une émission de télé-réalité au fin fond de l'Afrique, dans une tribu du bout du monde : les Malawas.Tout est lourd, l'humour est pathétique, on se croirait presque dans une parodie tant les situations et les personnages sont proches du ridicule.Seul point positif : de somptueux paysages.Fuyez ce nanard puissance 10 !!!Site www.cinemadourg.free.fr "
2.0," je suis très client de Christian Clavier, je pense que Youn a eu un coup de génie avec « fatal bazooka », james Huth a fait un bon boulot avec « Brice de Nice », j’avais donc envie de voir ce « RDV chez les Malawas ». Et bien même avec beaucoup de complaisance, il est difficile de sortir du cinéma avec satisfaction. Ce film ne trouve pas son rythme et on n’accroche jamais à aucun des personnages, on a l’impression que chaque acteur joue sa partition sans jamais tenir copte de ses partenaires.j’ai trouvé clavier usé et très répétitif dans son jeu. L’idée de base est bonne mais si la réalisation et l'écriture ne fonctionne pas cela donne un film raté. Pascal Elbe qui a le rôle centrale du film n’a pas le talent comique pour en faire un personnage culte, grosse erreur de casting ! "
4.0," Très étonné, les critiques n'encourageaient pas ! Mais la caricature aux 3ème degré est bien exprimée. Une satyre comique de bonne facture. Les dialogues sont pas mal troussés. Les acteurs jouent sur leur valeur avec facilité. Certaines situations sont vraiment drôles.Bonne comédie n'atteignant pas les sommets du genre, mais excellent divertissement. "
1.0," Là on touche le fond, la pire comédie de l'année. Clavier est redevenu insupportable, caricature de lui même. Les situations sont invraisemblables et les acteurs pas crédibles, ils semblent ne pas croire eux même à leur personnages. "
4.0," un film très caricatural , très invraisemblable mais très drôle ! les acteurs chevronnés font le travail et je voudrais quand même mettre en exergue un acteur que l ' on voit de plus en plus et qui est formidable , François Levantal ! "
2.0," Une comédie française, encore affligeante. Le seul comédien qui sort son épingle est François Levantal, en rôle second. Le scénario est faible, la mise en scène ratée, elle réussit l'exploit de voir en Sylvie Testut une comédienne de MJC. Clavier fait du clavier, Ramzy n'est pas crédible un seul instant, youn en star du foot semble vouloir exhausser un rêve de gosse.Tout ça finit en pathos.Des stéréotypes sur les tribus du bout du monde, avec son lot de cannibalisme.Des gens ont ri dans la salle, il y aura un public pour voir quelques belles prises de vues, d'un milieu naturel sud-africain qui aide à la belle photographie.Oui les starlettes du spectacle sont égoïstes, névrosés, ne supportent pas les projecteurs qui s'éteignent, mais on peut traiter le sujet avec talent, non ? "
1.5, J ai pas apprécié le film très lourds dans tout personnages et histoire qui rappelle une émission de télé vraiment très décevant 
4.0," Pour qui connaît un peu les égos surdimensionnés de certains journalistes affectionnant de se prendre pour de vraies stars, ce film est vraiment à voir pour mieux en rire.Particulièrement bien interprété et avec un scénario montrant comme, au montage, on peut faire dire tout et son contraire à n'importe qui. Le film est vraiment drôle et beaucoup plus intéressant qu'il n'y parait ( bande annonce vraiment très médiocre)À voir, même si par ces temps de grèves scandaleuses paralysant tout type de déplacement, il n'est vraiment facile de sortir au théâtre ou au cinéma ... mais les syndicats font vraiment ce qu'ils veulent en France ... no comment ! "
0.5, Déçu par ce film j'ai pas accroché du tout à part les paysages c'est une comédie qui ne prend pas avec des gags burlesques m. Je recommande pas du tout. 
4.0, comédie que j'aurais loupé si j'avais suivi les très mauvaises critiques... je m'attendais à une bouse (il y en a pas mal dans le film) alors chapeau car cela faisait longtemps que je n'avais pas pleuré de rire tellement les gags servis sont enfantin au sens noble du terme. cela fait du bien et justement rien est sérieux et tout est bien réalisé dans un cadre dépaysant et magnifique. on sent l'influence de MICHAËL YOUN pour le trash et les second rôles comme FRANÇOIS LEVANTAL et d'autres sont vraiment excellents. si votre humour c'est le potache alors rendez-vous chez les Malawas et ne passer pas à côté d'une bonne séance. 
