Note,Commentaire
4.5," ""Get Out"" est tout simplement hallucinant dans son genre !Get Out !!!, c'est même ce que l'on aurait envie de faire illico-presto en claquant la porte de la salle obscure devant l'ambiance étrange et malsaine que dégage cette famille bobo et aisée, accueillant pourtant avec plaisir leur fille et son petit-ami, lui très inquiet de les découvrir... Daniel Kaluuya et Allison Williams sont d'une justesse épatante à ce propos !Et pourtant quelle angoisse, quelle anxiété ressentie devant chacun des membres visqueux du clan Ermitage, tous au regard inquisiteur, et même des domestiques, aussi inquiétants, mystérieux et terribles dans leur apparence. Cette impression est même ressentie très nettement dès l'arrivée de ce futur gendre, dont la couleur de peau ne semble pas être un problème pour ce nouvel entourage, tout en devenant même le sujet d'un intérêt malsain et dérangeant...Comme l'est Chris photographe à travers son regard et la focale de son appareil, le spectateur est tout simplement de plus en plus déstabilisé de ne pas saisir les codes qui s'offrent à lui !Le climat devient de plus en plus étouffant, oppressant car mal identifiable, de l'attitude ambiguë de chaque personnage, famille et amis réunis lors de cette réception, où toujours Chris sera la préoccupation ultime, mais chut !...Le réalisateur Jordan Peele sème en effet adroitement un tas de pistes dont on ne sait, si la vraie vie ou les rêves sont les bons repères !C'est bien la force de ce ""Get Out"" de nous perdre ainsi dans un tas de conjectures inquiétantes où la musique martèle chaque moment décisif avec énormément d'effet et d'impact !Le retournement et les explications qui en découleront, tout en étant incroyables, seront presque moins effrayantes que tout ce qui nous est montré auparavant...Rien bien sûr ne pourra à ce niveau être divulgué sous peine de rompre un secret étonnant !Ce thriller très original est tout simplement excellent par son approche si différente, par la façon dont les personnages tous fort bien décrits et interprétés, sont dessinés et traités...Ce qui contribue à générer un univers très particulier qu'on ne sera pas prêt d'oublier de si tôt, comme cette affiche si évocatrice !À ne pas manquer avec le cœur (et le cerveau) bien accroché ! "
4.5," Même si la première moitié peu paraître un peu longuette, elle parsème des petits indices ça et là qui inquiètent de plus en plus au fur et à mesure que l'intrigue se déroule. Le calme avant la tempête et quelle tempête ! Intelligemment amenée, en douceur, parfois même avec humour, cette tempête nous transporte dans un tourbillon cauchemardesque dans lequel le héros se retrouve pris au piège. Je n'en dirais pas plus ici car même si on sent venir quelque chose de tordu et malsain, on est encore loin de la vérité. L'intelligence avec laquelle le scénario a été travaillé ne laisse aucune place au hasard, tout a été savamment pensé, ce qui rend le twist parfaitement réussi - contrairement à de trop nombreux twists tirés par les cheveux et trop souvent vus ces dernières années. Chapeau bas donc aux acteurs et à Mr Peele dont c'est le premier film ici et dont on attend le suivant avec impatience ! "
4.0," "" Get out "" très bon thriller de Jordan Peele . C'est l'histoire de Chris ( Daniel Kaluuya ) et de sa petite amie Rose ( Alison Williams ) un couple mixte qui filent le parfait amour . Rose décide de présenter Chris à ses parents ( catherine keener et Bradley withford ) lors d'un week end en famille . Mais à peine arriver chez ses futurs beaux parents Chris ressent une atmosphère tendue . Il pense que c'est liée à la couleur noir de sa peau . Des évènements de plus en plus étrange et inquiétant vont le pousser à découvrir ce qu'il se passe au sein de cette famille . Il va alors découvrir l'inimaginable ... "" Get Out "" est un très bon thriller horrifique américain réaliser par le réalisateur Jordan peele . Ce film est l'un des meilleurs films de l'année 2017 qui connu d'ailleurs un très beau succès en salle assez innatendu avec plus de 255 millions de dollars de recettes mondiales ( dont 176 rien qu'au États Unis ) pour un budget d'à peine 4,5 millions . Le film a également bien fonctionner en France en accrochant le million de spectateurs ce qui est assez rare pour un thriller en France . Outre son succès public le film a été également un véritable succès critique qui se matérialisa par de nombreuses récompenses dont l'oscar du meilleur scénario originale . Parlons en d'ailleurs du scénario . L'histoire est vraiment originale et très prenante avec un jeune homme noir qui va faire la connaissance de ses beaux parents . Mais malheureusement pour lui tout ne va pas se passer comme prévu quand il va se rendre chez eux pour les rencontrer . Des événements inquiétant dans la maison de ses beaux parents vont le pousser à tenter de comprendre ce qui se passe et il ne va pas être au bout de ses surprises nottament quand il va découvrir l'inimaginable . Le film nous tient vraiment en haleine du début à la fin . Tout comme le personnage principal on essaie de comprendre ce qu'il se passe dans cette maison . Dès qu'on rentre dans la maison des beaux parents on sent d'entrée un malaise et que quelque chose ne tourne pas rond que se soit par l'hatitude des beaux parents ou par celle très étrange des domestiques . On va vraiment être tenu en haleine du début à la fin pour comprendre ce qu'il se passe dans cette maison grâce nottament à un suspense maîtrisée de main de maître et une tension constante qui va monter crescendo tout le long du film pour atteindre son paroxysme dans la dernière partie du film le tout saupoudrer d'une touche d'humour noir . Le film contient une ambiance inquiétante , pesante , malsaine et angoissante . Le film mélange habilement suspense , tension , humour noir , angoisse , épouvante et gore . La révélation ou l'on comprend le pourquoi du comment fait vraiment froid dans le dos et est vraiment innatendu et va donner lieu à une dernière partie vraiment angoissante , tendu , stressante et remplit de suspense  spoiler:  nottament pour voir comment Chris va réussir à s'échapper de cette maison de dingue   . La révélation est vraiment innatendu car  spoiler:  je pensait que c'était lié à une histoire de racisme avec des blancs qui kidnappait des noirs pour en faire leurs esclaves . Mais en fait pas du tout on est à mille lieues de ça . les scénaristes nous ont balader sur une fausse piste tout le long du film . Ils kidnappent ses gens pas pour en faire leurs esclaves mais pour transposer les cerveaux de leurs amis ou famille qui sont condamner à mourir à l'intérieur des crânes de ses jeunes noirs qu'ils ont kidnapper afin qu'ils continue de vivre et deviennent en quelque sorte immortel . Et si ils kidnappent des noirs c'est uniquement car ils sont "" à la mode "" et plus athlétique que les hommes blancs . On est donc dans une histoire plus complexe de fantastique et de science fiction  . Le film est porter par un très bon casting avec à sa tête l'acteur Daniel Kaluuya qui est vraiment excellent dans le rôle de ce jeune homme noir qui va tenter de comprendre ce qu'il se passe chez ses beaux parents et qui va être de plus en plus inquiet par la situation . On ressent vraiment son inquiétude , son angoisse et sa peur face à une situation de plus en plus inquiétante et tendu . Il joue vraiment bien son rôle et il est très crédible . À ses côtés l'actrice Alison Williams qui joue parfaitement sa petite amie . Sans oublier Catherine Keener et Bradley Whitford qui jouent à merveille les inquiétants parents de Rose qui semble cacher quelque chose . Pour résumer "" Get Out "" est un très bon thriller américain très bien réaliser par Jordan Peele . "
4.5," Une fiction écrite et parfaitement mise en scène par Jordan Peele. Le premier film de l'acteur, scénariste et réalisateur Américain se révèle vraiment peu commun. Son scénario fou nous propose une histoire ""hypnotique"" avec une intrigue bien menée, provoquant une intensité dramatique en constante progression. Ce film nous offre : une ambiance mystérieuse, un climat sulfureux ou tous les personnages sont pour le moins étrangesSi tous les rôles sont efficacement interprétés, Daniel Kaluuya est parfait dans le rôle principal de Chris.Le pitch : Rose emmène Chris en Week-end chez ses parents pour leur présenter son compagnon. Rose est une blanche américaine de bonne famille et Chris photographe afro-américain. La mère de rose est psychiatre et son père médecin et démocrate fan de Obama. Rose est persuadée que tout va bien se passer mais Chris, sceptique, craint les surprises ; il ne va pas être déçu ! "
4.0," Le film est bien mais ne mérite pas tout ce bruit. Comme tout film d'horreur et triller, le film prend bien son temps et place bien chaque pièce du puzzle, la tension monte au fur et à mesure et on adore.Jusqu'à ce qu'on découvre le bout de l'intrique tout va bien et rien n'est laissé au hasard. Mais la fin est précipité et est très vite balancé en 5 à 10 min c'est dommage. "
4.0," Première réalisation pour Jordan Peele , qui faut bien l'avoué s'en sort très bien dans le domaine de l'horreur .A la fois thriller horrifique et comédie noir son long métrage est une oeuvre avec lequel le cinéaste profite d'une manière engagé comme d'une dénonciation du racisme Américain et des gros clichés bien tenace mais encore existant de la grosse haute bourgeoisie blanche et de leurs statut par rapport aux Afro-Américains .La domination des familles bourgeoises qui se conforme elle même à l'élite représenté par une époque sensé être révolue n' à jamais été si actuelle et forte .En comparaison avec l'élection de Donald Trump qui est en soit un parfait écho de cette hiérarchie .La ou GET OUT s'éloigne des film du genre ""dénonciation du racisme par une argumentation phylosophique au travers d'une oeuvre poignante et émouvante"" , c'est qu'il préfère s’en amuser sans une once d'arrogance et de s'en servir comme d'un bon défouloir .Le clivage entre Blancs et Noirs est certes présent tout du long mais il n'est pas représenter par la parole ou les action mais par les regards et les fixations .De plus je ne pense pas au vue de sa révélation finale que l'on puisse quantifié ce film à un simple statut de ""guerre du racisme"", c'est au final totalement autre chose . C'est d'ailleurs intelligemment orchestré par Jordan Peele qui se moque bien de nous mais qui arrive tout de même à nous faire percevoir l'oppression ressentit par sa simple couleur de peau .Ce qui est assez horrifiant c'est de voir à quel point le réalisateur nous manipule et nous met constamment en alerte de par une atmosphère vraiment pesante .L'ambiance est sans aucun doute la pièce maîtresse car elle est particulière et joue un rôle prépondérant . Ce climat austère et brillamment mis en scène par ses décors ,ses musiques et sa photographie et ses lorgnade . La grande maison bourgeoise en est un parfait exemple on sent que quelque chose cloche , on se sent surveillé , épié .Le plus fort vient de cette foutu tasse de thé . Je n'ai par contre jamais été si flippé devant une tasse thé , avec cette satané cuillère tournoyant encore et encore .De plus je trouve que GET OUT à des airs de Hitchcock de par sa représentativité, ses notes musicale au son de corde et quelques plan .Les faux-semblants joue incontestablement sur cet environnement inquiétant .L'obsession du regard est braqué par Jordan Peele qui clairement passe par le silence et les yeux pour s'exulté allègrement et donner la parole à ces acteurs .C'est assez horrifiant car on à l'impression d'être dans un cauchemar ou tout le monde vous fixe constamment et vous jauge .Les dialogues passe par les yeux et comme pour s'avoir si ce qui est dit est vrai on se fixe du regard et on se dévisage .Et c'est alors comme par magie qu'apparaît clairement un jeu de dupe ou chacun étudie l'autre .L'histoire n'a rien d'extra ordinaire mais elle à le mérite d'être efficace et d'une troublante habileté surtout une fois plongé dans la circonvolution du récit .Une frappante ascension qui sais joué de notre attente en étant oppressant et qui finis par prendre tout d'un coup une tournure plus expéditive et explosive en un gros coup de défouloir ou les cadavres s'empilent , c'est d'ailleurs assez perturbant . La bande son quand à elle est vraiment explicite et d'une efficacité sans faille .Entre ses nombreuses images sourdes , et ces son de cordes qui viennent d'un coup nous surprendre d'une simple note raisonnant comme un écho dans ce vaste silence , comme pour indiqué qu'on est seul au monde perdu dans cet univers menaçant .Signé Michael Abels qui avec son prologue à coup de violon nous donne une réplique strident et désarçonnant . L'ensemble des piste sont inattendu , originale et surprenne .un sacrée bon boulot .Il y a toutefois une chose qui vient à m'agacé , c'est cette proportion à vouloir inclure quelques moments comiques qui viennent malheureusement allégés le ton irrespirable ce qui gâche un peu le travail de fond apposé .Certes on comprend vite que ce long métrage n'a finalement pas grand chose de contestataire et tient plus d'un exutoire envers cette ploutocratie (gouvernement où la richesse constitue la base principale du pouvoir politique), mais je trouve dommage d'inclure cet humour noir qui n'a rien à y faire . Daniel Kaluuya incarne Chris un photographe amoureux que je trouve un peu trop platonique , son personnage est pas mal et puis l'acteur joue bien mais je trouve qu'il manque de structure à son rôle . Allison Williams quand à elle est sacrément efficace , j'aime beaucoup cet actrice dans la série de ""Girls"" et la voir dans un autre rôle tel que celui-ci me conforte dans l'idée qu'elle est douée . Li Rel Howery alias Rod pour le film est un personnage secondaire et placé dans toute la splendeur du cliché de meilleur pote comique ultra lourd ayant toujours la réplique débile pour rétorquer l'atmosphère . Certes il est drôle mais sa vient un peu dénaturé l'oeuvre . En gros toute les détente passe par lui , heureusement il n'apparaît pas constamment ,mais vient donner la réplique finale qui en soit vient un peu tout dédramatisé tant c'est assez improbable et un peu débile .Quand au reste des acteurs , la famille Armitage ils sont tous convaincant et bien strange , surtout la maman qui me donne froid dans le dos . CONCLUSION:GET OUT est un film satire qui en dépit de quelques erreur de direction tire habilement son épingle du jeu . L'ambiance conçu et mise en scène est surprenant et démontre le talent de Jordan Peele .On est captivé de bout en bout , on n'arrive pas à mettre le doigt sur ce qui cloche , mais on se sent constamment épié jusqu'au moment ou le cinéaste décide de nous plongés dans l’horreur et le pourquoi de tout ceci . Vient alors un déferlement de scène toute plus jubilatoire les unes des autres qui viennent apporté un final excellent mais un peu trop court à mon goût . 4/5 Très bien !!! "
5.0," Un film complètement fou réalisé par Jordan Peele. Je me suis régalé devant cette oeuvre mélangeant les genres à la perfection, entre thriller, épouvante et parfois même des touches d'humour, sans tomber dans la parodie. Les acteurs sont fabuleux, Daniel Kaluuya et Allison Williams en tête. Un très très bon moment de cinéma avec une histoire originale, fraîche et qui révolutionne le genre. "
4.0," Personne ne s'attendait au triomphe de Get Out. Produit à seulement moins de cinq millions de dollars, le film en a déjà bénéficier plus de 140 ! C'est énorme pour un long métrage horrifique et sans vedette ! Mais à quoi est dû ce phénomène ? Grâce à son scénario ingénieux, d'une intelligence rare. Le récit s'amuse avec les préjugés - au bon moment après les élections de Donald Trump. Une jeune femme blanche présente son amoureux de couleur à sa famille qui l'accepte. Normal pour un clan libéral qui a voté pour Barack Obama ! Mais une série d'événements très inquiétants ne vont pas tarder à arriver...  spoiler:  Et il faut se méfier des apparences puisque cette belle famille ne sont qu'en réalité des êtres abominables : ils se servent des noirs comme des esclaves sexuels dû à de l'hypnose ! Voilà le rebondissement !  Get Out est dans l'ère du temps avec ses questions sociales qu'il soulève. Moonlight n'a pas remporté l'Oscar du meilleur film par hasard... A la réalisation, c'est un humoriste ! Il a réussi à changer de registre de façon remarquable. Sa mise en scène très maîtrisée impressionne dès le premier plan en mouvement. Ce qui est bien aussi avec ce film, c'est qu'il soit imprévisible  spoiler:  - le troisième acte s'avère tout simplement excellent, la finale ironique est loin d'être concluante... - et parle déjà d'une suite en chantier !  Le réalisateur Peele sait développer une tension de tous les instants et propose une satire qui fait régulièrement mouche, de l'humour noir ! On pourra apercevoir quelques détails en rendant hommage aux cinéastes Lynch, Cronenberg... La bande son reste tout de même déconcertante, très étrange. L'acteur Daniel Kaluuya (aperçu dans un rôle très secondaire dans le film de Denis Villeneuve - Sicario) s'avère très bon dans la peau du gars qui veut vite s'intégrer au sein de cette belle famille. Enfin, Get Out est une fable paranoïaque aussi brillante que divertissante, qui sait comment choquer et provoquer son public. La preuve : les américains ont craqué devant ! Get Out pourrait bien révolutionner le genre et c'est tant mieux ! "
4.0," Signé Jordan Peele (du duo comique américain Key & Peele), Get Out a crée la surprise au box-office US. Film indépendant doté d’un petit budget (4,5 millions de dollars), la première réalisation du jeune cinéaste mérite totalement son succès.Si certains parlent de film d’horreur, Get Out penche plutôt du côté du thriller fantastique. On peut par contre parler d’horreur si on se concentre uniquement sur son intrigue, véritable...Venez découvrir ma critique dans toute son intégralité et d'autres encore sur mon site ScreenReview ! "
4.5, La trame de Get Out n’a au fond rien de très originale mais le réalisateur et scénariste Jordan Peele arrive malgré tout à nous tenir en haleine tout le long du film par le suspense et le rythme du film qui nous laissera pas le temps de s’ennuyer. Le message militant anti racisme derrière cette intrigue est aussi une des véritables originalité de ce thriller horrifique qui ne se prend cependant jamais véritablement au sérieux avec des scènes trés amusantes jusque dans un final pas très loin du grand guignol. Cela donne envie en tout cas de suivre de prés les carrières du réalisateur Jordan Peele et son acteur principal Daniel Kalluya. 
