Note,Commentaire
1.0," Oh mon dieu! Quel film catastrophique que nous sert ici Guillaume Canet! Se réfugiant sur une île pour y trouver l'inspiration (il est pianiste), cette oeuvre va vite virer à une introspection titillant le ridicule. Et pourtant, le casting est riche avec des acteurs de qualité , mais cette analyse psychanalytique ne débouche sur rien de concret et c'en est presque pathétique. Une erreur de parcours dans la carrière de Monsieur Canet qui rebondira à coup sûr après ce film consternant et nombriliste. Sans doute le pire film vu depuis la réouverture des salles. "
2.0," S'offrir une auto-psychanalyse sur grand écran, c'est chic, non ? Comme le piano désaccordé de la maison de l'île bretonne de Lui, l'esprit de Guillaume Canet (son personnage) souffre d'une sévère désharmonie. Crise aiguë de la pré-cinquantaine ? Le cinéaste/acteur se livre à un déshabillage intime qui convoque les mânes de l'absurde et de la fantaisie, beaucoup façon Blier mais sans la science des dialogues de l'auteur de Buffet froid, tout en prenant l'exercice très au sérieux. Ce qui fait le plus défaut dans Lui, c'est l'absence d'humour ou tout du moins de piètres tentatives pour en insuffler, alors que l'auto-dérision était la seule manière de ne pas rendre la manœuvre prétentieuse. A la place, nous avons droit à une ribambelle de grossièretés, qui peuvent égayer 5 minutes, mais pas quand elles sont répétitives. Cependant, Canet n'est pas seul, dans Lui, et encore heureux. Les scènes avec Lætitia Casta et Virginie Efira permettent de ne pas s'assoupir totalement, les deux actrices ayant une vraie présence et quelques petites choses à dire. En revanche, Kassovitz, Baye, Cohen et Chesnais ne sont que de passage et leur apport est négligeable. Écrit durant le confinement, Lui a visiblement des visées cathartiques pour son auteur même s'il ne s'agit pas d'un essai intégralement autobiographique. Tant mieux pour lui, s'il se sent mieux désormais. Voici au moins un spectateur conquis d'avance. Quant aux autres ... "
0.5," GC remonte le long de la côte atlantique - étape précédente : Arcachon et ses ""Petits Mouchoirs"" (avec suite - hélas - 9 ans plus tard). C'était le temps du film de potes, qu'une critique bienveillante tentait de raccrocher à la tradition Sautet.Le voilà accostant sur une île bretonne (localisation non précisée - en tout cas hors saison). Il est venu ""faire le point"" (et accessoirement revivifier une inspiration au point mort - il compose des musiques de films). Comme le piano de la location n'est pas accordé, il passe son temps à repeindre les volets (phase 1), et à convoquer ses familiers, passés et présents (médecin de famille, épouse et maîtresse, meilleur ami, parents, progéniture...), en phase 2 - ce psychodrame chichiteux virant au délire façon ""Horla"" (au petit pied) et nettement du pauvre (""Lui"" vs ""Lui""). D'aucuns évoquent Blier (le fils) avec cet opus de Canet scénariste, filmant Canet interprète (et même en double !). Tentation auteuriste probable, en effet, mais exhiber ses affres et se contempler le nombril, cela n'a jamais fait un bon film. Ni même un film, tout court ! 1 h 22 d'une suffisance et d'un ennui insoutenables - à fuir.... Souquez, souquez ferme ! "
0.5," Malgré les belles prises de vue de la Bretagne, ce film est creux, ennuyeux et soporifique..Guillaume Canet tente le cinéma d'auteur mais n'arrive pas à communiquer d'émotions avec son film très égocentrique. "
3.5," J'ai failli ne pas aller voir ce film après avoir consulté sa note spectateur sur allociné; puis j'ai vu que sur les 21 notes en dessous de 1 étoiles il n'y avait qu'un seul commentaire .... bizarre... quand on n'est pas content on a besoin de s'exprimer en général ... doncje suis allé le voir en salle et grand bien m'en a pris.Ce n'est - peut-être - pas le meilleur film de Guillaume Canet (encore que, même les meilleurs se font étriller par la critique), mais celui ci est véritablement audacieux, inventif et relativement profond. Comme souvent avec ce réalisateur on est dans un registre de divertissement qui invite aussi à la reflexion. Il propose une intelligente métaphore (pour ne pas dire allégorie) du processus d'introspection; il y a de la subtilité dans le fond et une vraie audace dans la forme. Par ailleurs le jeu d'absolument tous les acteurs est au top. C'est certainement un de ces films qui trouvera son public plus tard tant le snobisme panugien dont il fait l'objet semble un rouleau compresseur inarrêtable. "
0.5," Moi qui aime tant le travail de guillaume Canet, quelle déception que ce Lui.On s'y ennuie tellement, qu'il faut lutter contre le sommeil durant ce long film.A fuir donc.Vivement le prochain ! "
0.5," A éviter si on veut passer un bon moment de cinéma. De bons acteurs, c est pour ça le 0,5 maic c'est tout ! Je ne comprends pas l'intérêt de ce film. Ca faisait longtemps que je n étais pas allée au cinéma alors pour voir ce navet, quelle déception ! "
0.5," On pensait cette année avoir touché le fond avec le film de Mouloud Achour, c'était sans compter avec le nouveau film de Guillaume Canet. C'est gênant de bout en bout, et cela n'a même pas le charme de certains navets tellement c'est mauvais. À fuir… "
0.5," Mais qu'est-ce que ce film ? Du mauvais Blier sans humour ? Du nombrilisme bobo ? En conclusion, prétention et vacuité : oui ! "
0.5, Aucun intérêt! Malgré la brochette de bons acteurs on s'ennuie dès le début! J'avoue ne pas être restée jusqu'à lafin tellement c'était ennuyeux... 
2.0, Autobiographique ???Égocentrique ???Psychiatrique ???XxxxxxxCe film me laisse sans voix et sans mots. 
2.0, Quelle frustration de voir tant de bons acteurs pour un film raté. Ce n'est pas un thriller comme annoncé. Et cette idée de faire apparaître les personnages de ses pensées est complètement raté. On décroche très vite en attendant la fin. 
4.0," ""Lui"", un compositeur quitte femme et enfant pour s'isoler sur une île pour espérer trouver l'inspiration et se retrouver lui aussi. Une analyse en bonne et du forme va ce mettre en place...Genre de film qui est soit détesté soit apprécier...car ici on voit le personnage être en thérapie avec lui même et sa conscience qui donne vie aux différents protagonistes (sa femme,son fils, sa maîtresse, son médecin et son meilleur ami) et qui fera de nombreuses et grandes discussions ou toute les vérités seront balancé et sans retenue. Entre ses peurs, appréhension, sa colère, sa haine, sa tristesse , sa joie etc toutes ses émotions vont donner lieu à des moments que je qualifierais de singulier. Parfois drôle, parfois triste, parfois navrant le film oscille entre tout cela et j'ai apprécier.Cela change des standards , moment ce demande si la maison qu'il loue est déjà occupé ou si quelqu'un pénètre à l'intérieur pour lui faire peur etc...jusqu'à ce qu'on comprenne que en faire ben...je dirais rien de plus. Après toujours un plaisir de voir Miss Elfira que j'apprécie vraiment donc quasi tout ses films, Canet nickel auto biographie? On dirait . Et puis il s'embête pas le Guillaume entre Virginie Elfira comme femme et Laëtitia Casta comme maîtresse...on a connu plus malheureux!^^ Enfin si ici il l'est malheureux...bref au final je suis plus dans le clan des positifs et vraiment apprécier le film bizarre certes mais très bien.NOTE : 8/10 "
2.5," Un compositeur en mal d’inspiration s’isole afin de tenter d'écrire au piano une œuvre pour laquelle ses commanditaires deviennent très pressants, les délais de remise de cette bande son destinée à un film étant écoulés. Mais, autour du piano désaccordé dans cette maison (un coin reculé de Belle Isle en Mer, dont on profitera un peu des paysages et de l’environnement, l'essentiel tenant toutefois en huis clos dans cette maison), il sera sans cesse dérangé par des personnages de sa vie : ses parents, sa fille, son épouse, son amante, son médecin, un ami. C’est ici dévoiler le fond mais ces visiteurs ne sont en fait que spoiler:   des pensées oniriques qui viennent tourmenter l’homme, anxiolytiques et alcool aidant sur fond de crise d’angoisse . Ce faisant, il s’agira d’une plongée dans l spoiler:  a psychanalyse, le psychisme, la névrose, la psychose, l’égocentrisme et toutes ces choses là…  Un conflit entre l’individu (« Lui ») et la réalité extérieure. D’une manière générale je n’apprécie pas tellement le jeu de Guillaume Canet. Tant pis si je suis le seul. Mais ce que j’apprécie encore moins (et c’est valable pour d’autres aussi) c’est quand il est à la fois réalisateur et acteur principal du scénario qu’il a lui-même écrit. Il fait tout ! Et pourtant il y a déjà tellement à faire pour chaque élément de l’écriture et de la réalisation d’un film. Le résultat final ne peut donc pas être très bon. "
2.5," Un musicien en manque d'inspiration part s'installer dans un refuge en Bretagne, mais les fantômes du présent viennent s'inviter chez lui.Entre film fantastique et huis clos psychanalytique, un point de départ pas inintéressant, quelques dialogues qui font mouche, mais un film qui rejoint assez vite un parcours balisé dans ses thématiques et ses personnages.Et l'impression d'avoir assisté à une œuvre pseudo-nombriliste plus qu'à autre chose. Dommage. "
1.0," Oh mon dieu! Quel film catastrophique que nous sert ici Guillaume Canet! Se réfugiant sur une île pour y trouver l'inspiration (il est pianiste), cette oeuvre va vite virer à une introspection titillant le ridicule. Et pourtant, le casting est riche avec des acteurs de qualité , mais cette analyse psychanalytique ne débouche sur rien de concret et c'en est presque pathétique. Une erreur de parcours dans la carrière de Monsieur Canet qui rebondira à coup sûr après ce film consternant et nombriliste. Sans doute le pire film vu depuis la réouverture des salles. "
2.0," S'offrir une auto-psychanalyse sur grand écran, c'est chic, non ? Comme le piano désaccordé de la maison de l'île bretonne de Lui, l'esprit de Guillaume Canet (son personnage) souffre d'une sévère désharmonie. Crise aiguë de la pré-cinquantaine ? Le cinéaste/acteur se livre à un déshabillage intime qui convoque les mânes de l'absurde et de la fantaisie, beaucoup façon Blier mais sans la science des dialogues de l'auteur de Buffet froid, tout en prenant l'exercice très au sérieux. Ce qui fait le plus défaut dans Lui, c'est l'absence d'humour ou tout du moins de piètres tentatives pour en insuffler, alors que l'auto-dérision était la seule manière de ne pas rendre la manœuvre prétentieuse. A la place, nous avons droit à une ribambelle de grossièretés, qui peuvent égayer 5 minutes, mais pas quand elles sont répétitives. Cependant, Canet n'est pas seul, dans Lui, et encore heureux. Les scènes avec Lætitia Casta et Virginie Efira permettent de ne pas s'assoupir totalement, les deux actrices ayant une vraie présence et quelques petites choses à dire. En revanche, Kassovitz, Baye, Cohen et Chesnais ne sont que de passage et leur apport est négligeable. Écrit durant le confinement, Lui a visiblement des visées cathartiques pour son auteur même s'il ne s'agit pas d'un essai intégralement autobiographique. Tant mieux pour lui, s'il se sent mieux désormais. Voici au moins un spectateur conquis d'avance. Quant aux autres ... "
0.5," GC remonte le long de la côte atlantique - étape précédente : Arcachon et ses ""Petits Mouchoirs"" (avec suite - hélas - 9 ans plus tard). C'était le temps du film de potes, qu'une critique bienveillante tentait de raccrocher à la tradition Sautet.Le voilà accostant sur une île bretonne (localisation non précisée - en tout cas hors saison). Il est venu ""faire le point"" (et accessoirement revivifier une inspiration au point mort - il compose des musiques de films). Comme le piano de la location n'est pas accordé, il passe son temps à repeindre les volets (phase 1), et à convoquer ses familiers, passés et présents (médecin de famille, épouse et maîtresse, meilleur ami, parents, progéniture...), en phase 2 - ce psychodrame chichiteux virant au délire façon ""Horla"" (au petit pied) et nettement du pauvre (""Lui"" vs ""Lui""). D'aucuns évoquent Blier (le fils) avec cet opus de Canet scénariste, filmant Canet interprète (et même en double !). Tentation auteuriste probable, en effet, mais exhiber ses affres et se contempler le nombril, cela n'a jamais fait un bon film. Ni même un film, tout court ! 1 h 22 d'une suffisance et d'un ennui insoutenables - à fuir.... Souquez, souquez ferme ! "
0.5," Malgré les belles prises de vue de la Bretagne, ce film est creux, ennuyeux et soporifique..Guillaume Canet tente le cinéma d'auteur mais n'arrive pas à communiquer d'émotions avec son film très égocentrique. "
3.5," J'ai failli ne pas aller voir ce film après avoir consulté sa note spectateur sur allociné; puis j'ai vu que sur les 21 notes en dessous de 1 étoiles il n'y avait qu'un seul commentaire .... bizarre... quand on n'est pas content on a besoin de s'exprimer en général ... doncje suis allé le voir en salle et grand bien m'en a pris.Ce n'est - peut-être - pas le meilleur film de Guillaume Canet (encore que, même les meilleurs se font étriller par la critique), mais celui ci est véritablement audacieux, inventif et relativement profond. Comme souvent avec ce réalisateur on est dans un registre de divertissement qui invite aussi à la reflexion. Il propose une intelligente métaphore (pour ne pas dire allégorie) du processus d'introspection; il y a de la subtilité dans le fond et une vraie audace dans la forme. Par ailleurs le jeu d'absolument tous les acteurs est au top. C'est certainement un de ces films qui trouvera son public plus tard tant le snobisme panugien dont il fait l'objet semble un rouleau compresseur inarrêtable. "
0.5," Moi qui aime tant le travail de guillaume Canet, quelle déception que ce Lui.On s'y ennuie tellement, qu'il faut lutter contre le sommeil durant ce long film.A fuir donc.Vivement le prochain ! "
0.5," A éviter si on veut passer un bon moment de cinéma. De bons acteurs, c est pour ça le 0,5 maic c'est tout ! Je ne comprends pas l'intérêt de ce film. Ca faisait longtemps que je n étais pas allée au cinéma alors pour voir ce navet, quelle déception ! "
0.5," On pensait cette année avoir touché le fond avec le film de Mouloud Achour, c'était sans compter avec le nouveau film de Guillaume Canet. C'est gênant de bout en bout, et cela n'a même pas le charme de certains navets tellement c'est mauvais. À fuir… "
0.5," Mais qu'est-ce que ce film ? Du mauvais Blier sans humour ? Du nombrilisme bobo ? En conclusion, prétention et vacuité : oui ! "
0.5, Aucun intérêt! Malgré la brochette de bons acteurs on s'ennuie dès le début! J'avoue ne pas être restée jusqu'à lafin tellement c'était ennuyeux... 
2.0, Autobiographique ???Égocentrique ???Psychiatrique ???XxxxxxxCe film me laisse sans voix et sans mots. 
2.0, Quelle frustration de voir tant de bons acteurs pour un film raté. Ce n'est pas un thriller comme annoncé. Et cette idée de faire apparaître les personnages de ses pensées est complètement raté. On décroche très vite en attendant la fin. 
