Note,Commentaire
4.0," Le scénario est très bien écrit et beaucoup plus subtil qu'il n'y paraît. La réalisation est au diapason. Les plans dans la maison sont très recherchés et permettent judicieusement de suivre les actions simultanées dans un même cadre. Le rythme s'accélère au fil du film qui multiplie les genres, passant très facilement de la comédie au thriller. Et c'est toujours un plaisir de retrouver SONG KANG-HO, un peu absent des écrans français ces dernières années. "
4.5," film d'auteur et grand public, c'est ce que réussi à combiner le réalisateur avec brio ! On ne s'ennuie jamais, le rythme est virtuose, tout comme les plans, les choix de lieux. C'est un film exigeant et ça se voit. En général, il est plus difficile de rentrer dans un fillm en langue étrangère méconnues, non seulement parce que les mots doivent être lus et les expressions pour une même émotion peuvent varier d'un pays à l'autre. Mais dans ce film, on réussi à sentir le talent de chaque acteur. Chaque personnages sont plus charismatiques les uns que les autres. Cette proposition est truffée de scènes haletantes, mémorables : les images sont fortes et on sait que tout peut exploser au moindre moment. Dernier point intéressant du film : il utilise beaucoup de symboles, qui sont très repérable et très compréhensibles pour le spectateur. C'est un film virtuose mais qui ne nous regarde pas de haut. Palme d'or amplement mérité ! "
4.5," Pour le plaisir de la découverte, il vaut mieux éviter de s’attarder sur le scénario de Parasite, mais pourtant on a terriblement envie d’en parler ! Cette fable-thriller-comédie aux allures de lutte des classes possède une progression fascinante et originale. "
5.0," Le festival de Cannes, c’est terminé ! Beaucoup de grands réalisateurs étaient dans la compétition (Pedro Almodóvar, Quentin Tarantino, Xavier Dolan, …) mais c’est Bong Joon-ho qui a remporté la Palme d’or. Grand réalisateur sud-coréen à qui l’on doit des grands films tels que : Memories of Murder, Mother ou encore Snowpiercer, le Transperceneige. Deux ans après Okja, il revient à Cannes avec Parasite. Le film raconte l’histoire d’une famille pauvre vivant dans un appartement insalubre. Un jour, le fils Ki-woo réussi à trouver du travail chez la très riche famille Park et va peu à peu aider toute sa famille à s’introduire dans la grande demeure des Park. Mais les choses risquent de ne pas se passer comme prévu. Parasite est un film assez particulier, difficile à classer dans un genre. Le début du film se présente comme une comédie mais peu à peu, le long-métrage prend des tournures inattendues. Quoiqu’il en soit, Parasite livre un scénario cruel et passionnant avec de nombreux retournements difficile à anticiper. On ne ressent aucune longueur pendant ces 2 heures 10.Le film nous offre également une critique sociale puissante. On retrouve un thème récurrent dans la filmographie Bong Joon-ho : les différences de classes sociales, un thème déjà au centre de Snowpiercer. Le réalisateur critique aussi un système poussant les individus à prendre des décisions parfois radicales, ce qu’on retrouvait plus dans Mother.Ce propos sur les classes sociales est d’ailleurs illustré dans le film avec les escaliers. On remarque que lorsque les personnages utilisent les escaliers, la manière dont ils sont filmés est très symétrique et chorégraphiée. Deux plans sur les escaliers marqueront la rétine, un avec la famille de Gi-taek les descendant sous la pluie et un où la famille Park les montant à l’abri, chez eux. Des plans très évocateurs. Au début du film, les situations sont évoquées de façon comique. L’humour fonctionne très bien et les passages d’arnaques sont délectables. Mais peu à peu, l’humour s’estompe pour laisse place à une ambiance plus noire malgré des légères touches d’absurdes qui persistent. Plus le film avance, plus tout est montré de façon très crue allant jusqu’à la violence. Le film se termine sur une fin particulièrement intense et émouvante ne laissant pas indifférent. Nous suivons tous ces personnages attachants malgré leurs défauts et leurs choix dépassant toute morale. Cette question de morale est d’ailleurs très bien interrogée dans le film par ces personnages avec certaines répliques percutantes. Les acteurs sont tous incroyables et maîtrisent autant le registre comique que dramatique. Song Kang-ho, acteur fétiche du réalisateur est à nouveau bluffant dans ce film. Parasite est un chef-d’œuvre de réalisation. Le film regorge de plans symétriques magnifiques et la photographie est impeccable. L’immensité de la maison où se passe la plupart des situations est très bien mise en valeur et les différents plans donnent une vraie âme à cette demeure. Certains passages utilisent des ralentis et cela sublime l’image. Nous retiendrons également la partie sous la pluie battante à la fin qui est un bijou de réalisation.  En conclusion, Parasite est un immense film. Une critique sociale poignante, un scénario puissant et une réalisation impeccable, tout est réuni pour avoir un chef-d’œuvre. Une très grande réussite pour Bong Joon-ho et une Palme d’or entièrement méritée.https://www.cinematiccritiques.com/critiques/parasite-2019  "
3.5," Je crois que j'en attendais un peu trop et que je suis un peu déçu. En fait Parasite est un bon film, voire même sans doute un très bon film, c'est parfaitement exécuté, l'histoire est terriblement efficace, c'est magnifiquement interprété... Bref il y a tout dans ce film et je comprends qu'il ait été récompensé à Cannes.Cependant j'y vois un léger retour en arrière par rapport à Snowpiercer sur le traitement de la lutte des classes. Je m'explique, dans les deux films la thématique principale est sociale et l'opposition entre une classe dominante et une classe dominée. La métaphore est poussée à son paroxysme dans Snowpiercer puisque progresser socialement c'est avancer vers l'avant du train. Dans Parasite il s'agit de monter, il y une sorte de ville du haut et de ville du bas comme dans Metropolis de Fritz Lang. La différence principale réside dans le fait que Snowpiercer propose d'aller de l'avant en dépassant le conflit initial en trouvant une troisième voie sortant de l'opposition riche pauvre et du rêve d'ascension sociale puisque la société toute entière semble foutue. Il fallait recommencer à zéro.Ici on reste dans quelque chose de plus classique avec les pauvres qui veulent occuper la place des riches.Après, c'est très bien raconté et le message est vraiment réussi, j'aime particulièrement cette descente aux enfers où les personnages, sous une pluie diluvienne, doivent regagner leur domicile. Clairement on voit toute la différence entre les riches avec leur beau jardin et la pluie qui ne leur cause aucun dégât et le bordel en bas... Surtout que la séquence est totalement hallucinante car ça va loin dans le délire apocalyptique, la boue, la merde sont omniprésentes.Mais disons que je trouve ça plus classique... plus classique, mais d'un côté plus tragique aussi, car il n'y a pour les pauvres que d'espoir de s'en sortir qu'en prenant la place des riches... ce que l'on sait impossible. Ils sont enfermés à vie dans leur classe sociale à sentir les gueux qui prennent le métro.Parce que ce qui est réussi dans le film, c'est l'humiliation du bourgeois. Humiliation qui va crescendo, puisque leur comportement est de plus en plus ridicule dans leur volonté de se distinguer des prolétaires et dans leurs manières. Ainsi ils se retrouvent à se boucher le nez à cause de l'odeur des pauvres...Au début on trouve ces bourgeois sympathiques, gentils et puis on voit toute la médiocrité liée à leur classe sociale, toute leur bêtise... Mais surtout on voit que les prolétaires, au lieu de s'unir préfèrent se taper dessus afin d'être dans les petits papiers du bourgeois. L'aliénation est parfaite. Le pauvre veut plaire au riche pour qu'il lui confie un peu de son argent.Là dessus c'est assez intéressant thématiquement, bien que ça ne soit jamais réellement inédit et comme dit j'ai largement préféré Snowpiercer de ce côté là.Globalement je dois dire que j'ai préféré la première partie du film, où le plan se met en place, parce qu'elle est plus jouissive. Voir les membres de la famille s'imposer les uns après les autres dans une famille de riche, ça a quelque chose de délicieux. J'aime beaucoup cependant le questionnement social, plus présent dans la seconde partie. Mais disons que je m'attendais à quelque chose de plus fou, quelque chose qui aille plus loin encore.C'est vraiment un film appréciable, accessible et pourtant exigeant, il arrive à faire parfaitement du cinéma populaire de qualité où la réflexion n'est pas en reste.Bref, j'ai passé un très bon moment, mais je reste un peu sur ma faim. "
3.0," Tout en reconnaissant les évidentes qualités de cette palme 2019, je ne serais toutefois pas aussi enthousiaste que la plupart des critiques qui sont postées ici.Prenons les choses dans l’ordre. La première moitié du film est vraiment bonne. Sans trop dévoiler l’intrigue disons qu’on est un peu dans une sorte de parodie ironique de ces vieux thrillers américains rances-du genre Obsession fatale et La main sur le berceau-ou un élément extérieur malsain menaçe la gentille famille bourgeoise. Sauf qu’ici les codes sont pervertis et les rôles inversés : ce sont les intrus -les fameux parasites du titre- qui sont les gentils (du moins au début) et les héros du film.Et on se laisse prendre au jeu, d’autant plus que le réalisateur, visiblement inspiré, mène son histoire tambour battant et n’hésite pas à distiller une certaine dose d’humour pour donner à ce thriller une saveur particulière. Quand aux comédiens -évidemment inconnus en France- ils sont plutôt dynamiques et convaincants.Les choses commencent à se gâter vers la moitié du film, quand soudain Bong Joon-Ho ne semble plus vraiment savoir quoi faire de la situation bizarre et intriguante qu'il met en place depuis une bonne heure. Le film commence alors à partir dans tous les sens, avant de virer carrément au grand guignol dans la dernière demi-heure. Pour le spectateur c’est une sorte de débandade, surtout quand tout avait été rythmé et tendu jusque-là.J’avais exactement les mêmes reproches à faire à son film Snowpiercer, qui avait installé un cadre et une atmosphère vraiment réussis avant de finir en banal film d’action et de courses poursuites à travers le train (malgré des décors magnifiques). Bong Joon-Ho ne manque pas de talent et a un vrai sens artistique, il lui faut maintenant trouver une sorte de maturité. On a encore trop l’impression d’un film de (sale) gamin qui se fait plaisir. Alors oui Parasite est supérieur au tout-venant, mais franchement dans le genre thriller violent et déjanté on est très loin d’un No Country for Old Men. "
5.0," Quel merveilleux film que le dernier Bong Joon-Ho, qui porte à leur plus haut point toutes les qualités déjà vues dans les films précédents du réalisateur coréen.Le plus remarquable pour commencer c'est la fluidité parfaite du scénario, qui glisse merveilleusement d'une situation à une autre avec un sens du rythme qui captive sans aucune interruption. Bong Joon-Ho possède une capacité hors du commun pour mélanger les genres au sein d'un même film : on passe ainsi progressivement (ou même alternativement) de la comédie burlesque à la satire sociale, du thriller hitchcokien au film d'épouvante, et de la chronique quotidienne au mélodrame sentimental, sans que jamais la narration ne semble ralentie ou affaiblie par ces changements de ton.Il serait réducteur de présenter le film comme une allégorie de la lutte des classes (bien des médias ne s'en priveront pas) : il est bien plus que ça. La prestation de ces acteurs, à commencer par le magnifique Song Kang-Ho, sorte d'alter ego du réalisateur à l'écran, magnifie les sentiments qui unissent les membres de cette famille pauvre.Les héros chez Bong Joon-Ho ne sont pas toujours très intelligents et ne sentent pas très bon (quelles formidables et dramatiques variations sur le sujet dans Parasite). On l'avait déjà bien réalisé en regardant The host ou Memories of murder. Mais ils agissent, tentent de progresser et de s'entraider avec une énergie positive qui force l'admiration.Ajoutez aux qualités du casting et du scénario une mise en scène vive, déliée et élégante, une utilisation absolument géniale des décors (la scène de l'inondation est une merveille de réalisme), et vous obtiendrez un plaisir de spectateur total.Le meilleur film de l'année à ce jour et une Palme d'or amplement méritée. "
4.5," Kore-eda et Bong Joon-ho sont des cinéastes très différents, mais tous les deux extrêmement talentueux et dont leurs films récemment palmés ont pas mal de points communs, à commencer par le portrait d'une famille amorale dans une société où la fracture entre pauvres et nantis est de plus en plus béante. Mais foin des comparaisons, Parasite est avant tout un film qui porte farouchement la signature de Bong qui y transcende de nombreuses thématiques développées dans ses oeuvres précédentes. Le plus admirable est sans aucun doute la maîtrise du mélange des genres et la splendeur d'une mise en scène, jamais outrageusement voyante, pourtant, et presque entièrement confinée entre les 4 murs d'une somptueuse maison qui pue littéralement la réussite financière. Et quoi de plus jubilatoire que de voir la Corée d'en bas envahir cet espace avec sa tribu incongrue mais ô combien rusée. La fluidité de Parasite est exceptionnelle, cachant dans ses recoins une complexité narrative ébouriffante qui ne l'étouffe jamais avec son tempo de thriller qui sait ménager des pauses avant de repartir de plus belle avec moult surprises à la clé et un mauvais esprit (quoique) permanent. Il y a un côté inhumain dans ce film ou plus exactement tellement humain qui est irréfragable et quasi insoutenable si ce n'était l'humour noir et l'aspect ludique qui sont permanents. Comédie sociale XXL, avec ses private jokes (les actualités de Corée du Nord), Parasite est d'une richesse insensée et confirme la puissance d'un cinéaste qui n'est pas loin d'être le meilleur au monde actuellement, si tant est qu'un qu'un classement puisse être établi en la matière. "
4.0," C'est toujours un peu le problème avec ces titres pour lesquels on a tellement crié au chef-d'œuvre que l'attente est inévitablement très grande. D'ailleurs, j'avoue que durant la première heure, mes attentes ont été comblées : que ce soit dans la mécanique brillante du scénario, son écriture, la façon de révéler le caractère des différents protagonistes, le tout en livrant une subtile lutte des classes où les nécessiteux n'ont rien de pauvres victimes désignées, sans pour autant idéaliser les nantis (ni les caricaturer), le résultat est magistral. Bong Joon-ho a dédié sa Palme d'or à Claude Chabrol et Henri-Georges Clouzot : cela se sent, le cinéaste coréen surpassant même à de nombreux égards le premier par son ton cinglant et sa science du récit. Les idées et les scènes jubilatoires s'enchaînent quasiment jusqu'au vertige, à l'image d'un humour aussi noir qu'omniprésent. Intervient alors la retour de l'ancienne gouvernante, amenant l'œuvre dans une direction totalement différente. Ce qui fait sa force et sa faiblesse : d'un côté, cela permet de renouveler totalement le scénario et de le rendre encore plus imprévisible, la violence et la folie s'emparant de l'œuvre, offrant de nouveaux moments mémorables. De l'autre, tout ce qui m'avait tant plu jusqu'alors, cette logique implacable filmée avec maestria, m'a semblé s'échapper vers une démarche plus répétitive, très exubérante au point d'en être parfois fatigante, voire légèrement soûlante. J'aurais même pu songer à revoir ma note à la baisse s'il n'y avait pas eu cette dernière ligne droite offrant un nouveau tournant cinglant et sauvage, non dénué d'une étrange poésie, amenant vers un dénouement d'abord d'une étonnante douceur poétique pour conclure de la plus cynique des manières. Ainsi, je ne vous cacherais pas que je suis sorti de la salle légèrement frustré, mais plus les jours passent, plus j'apprécie cette leçon de mise en scène, cette première heure implacable, cette opposition si singulière, ces personnages mémorables et donc ces derniers instants jubilatoires. Génial ? Je ne sais pas, peut-être. Virtuose et incontournable en cette année cinématographique désespérante? Assurément. "
4.0," A juste titre récompensé à Cannes, par un César, et de multiples Oscars, ce film mérite effectivement une attention toute particulière. Un thriller efficace et palpitant coécrit et mis en image par Bong Joon Ho. La mise en scène du cinéaste Sud-coréen est sans faille et les acteurs parfaitement crédibles. L'atout maitre de ce film est sans conteste son scénario. Bien construit, subtil, il nous propose des personnages parfaitement étudiés, une histoire rhytmée et diabolique, avec une superbe progression et bien des surprises. On peut juste regretter quelques ficelles un peu grosses et la scène gore aux détails dignes d'un film d'épouvante. "
