Note,Commentaire
5.0," Ce film est juste parfait . Spoiler( explication du film ) Lui, c'est Dieu (il est écrivain, il créé). Elle, Dame Nature. La maison, c'est la Terre. Dame Nature prend bien soin de la maison/Terre. Le mec qui arrive, c'est Adam. Dieu lui enlève une cote pour créer Eve (on le voit brièvement à sa blessure dans le dos). La nana qui débarque, c'est donc Eve. Elle représente la tentation, la luxure. On apprend que Dieu ne considère plus autant la Terre comme avant et qu'il envisage d'y introduire la vie, il veut que sa fourmille ! La pierre dans son bureau représente la pomme interdite à laquelle Adam et Eve ne résistent pas (ils la cassent). Dieu est en colère et les chasse du paradis (la maison est appelée paradis au début du film, le paradis c'est la partie haute de la maison et effectivement les invités se réfugient dans une chambre en bas). Adam et Eve procréent. On voit apparaître leurs 2 fils (Abel et Cain) qui, comme dans la Bible, se battent et l'un est tué par l'autre. Du monde arrive dans la maison : c'est la Terre qui se peuple de plus en plus. Il y a un manque de respect des humains envers la maison/la Terre. La Terre en colère pète son câble : le lavabo cassé représente le Déluge. La Terre est inondée et les humains disparaissent de la maison/Terre. Dieu donne la vie via Dame Nature : ce sera Jésus qui reste au chaud dans le ventre (la femme tombe enceinte). Dieu est inspiré : il rédige un texte sacré (l'Ancien Testament ou les 10 commandements mais j'opterais plus pour le Testament vu qu'on y apprend la création de la Terre lorsqu'elle lit le texte). Le texte est adoré par tous les humains. Dieu a maintenant des fidèles, il aime être adoré et il adore les humains car ceux-ci le vénèrent. Il en oublie la Terre/Dame Nature parfois. Le boucan dans la maison correspond à la surpopulation, aux guerres de religions (CRS, bagarres), à la destruction de la nature (la maison est ravagée). Dieu essaye de protéger et la nature/Terre et les humains en même temps (il dit que ce n'est pas grave, qu'il faut excuser es humains, il les aime trop et ne sait pas les arrêter, comme si c'était ses enfants). Jésus naît. Jésus reçoit des offrandes (les rois mages?). Dieu laisse les humains dans la maison/sur Terre (malgré leur comportement) et leur amène Jésus. Jésus est sacrifié, les humains boivent son sang et mangent son corps (le vin et Ostie). Encore une fois, Dieu veut tout pardonner aux humains, il ne leur dit rien, il n'intervient pas, silence radio. Mais c'en est trop pour la femme/la Terre, elle se consume peu à peu. C'est trop tard, la Terre explose (Apocalypse). Dieu recrée un nouveau cycle. Voilà le débat est ouvert !"" "
4.5," ""Mother!"" n'est pas un film à prendre à la légère. Il ne faut pas y aller en s'imaginant tout comprendre dès le premier visionnage dans l'état d'esprit de consommation habituelle qu'on a tous lorsqu'on va au cinéma ; à la recherche d'efficacité, de frissons, de jeu d'acteur poignants et d'un scénario recherché. En fin de compte, la dernière réalisation de Darren Aronofsky y correspond tout à fait mais il faut juste laisser le temps à notre esprit de digérer et d'assimiler ce monstre cinématographique. En ce sens, ""Mother!"" est un chef-d'oeuvre et ceux qui le considèrent comme le pire film de l'année ont tout simplement penser trouver la même efficacité qu'un Blockbuster américain classique avec des super-héros qui sauvent le monde ou des zombies qui envahissent la Terre. Ne les prenez pas en compte, ils n'ont tout simplement pas fait l'effort de comprendre. Ce film marque et laisse une trace indélébile et je suis tout à fait d'accord avec le fait que ce film provoque nos habitudes de cinéma et ne peut pas laisser indifférent. C'est un film qui divise. Il utilise une métaphore dans un cadre commun pour parler d'un sujet bien plus universel et puissant et en cela on ne peut que reconnaitre la patte torturée du réalisateur en repensant à ses précédents films comme ""Requiem for a Dream"" ou ""Black Swan"". La bande-annonce est trompeuse et ne laisse entrevoir que la première partie, qui, en soit, est ambiguë mais classique. Ce couple qui semble vivre une relation épanouissante dans leur nouvelle maison en pleine campagne est bousculée par l'arrivée de deux inconnus qui investissent les lieux comme s'ils étaient chez eux. L'ambiguïté et le mystère semblent être les maitres mots de cette partie. L'atmosphère est pesante, voire étouffante avec ces prises de vue très serrées sur les visages des acteurs, en particulier celui de Jennifer Lawrence, qui, comme nous, est dans l'incompréhension et la surprise face à un tel comportement. Si on regarde cette partie au premier degrés, on pourrait penser à des vieux films d'horreur comme ""Rosemary Baby"" ou encore ""Amityville : la maison de l'horreur"", et forcément on risque d'être déçu car cette partie laisse place à une seconde beaucoup plus étonnante mais très différente. Toujours sous le joug de la métaphore, elle se montre plus violente, hétérogène et incohérente. Je l'ai personnellement trouvé terrifiante. Le Temps n'a plus de valeur, les relations humaines non plus. Cette maison qui semblait être un paradis se transforme en Enfer où l'Homme prend possession des lieux. Derrière ce huis-clos magistral se cache un portrait cruel de notre société actuelle qui nous oblige à repenser notre place sur Terre ainsi que notre existence même et en cela, je trouve que le réalisateur signe un coup de maitre ! Tout est référencé et aucun élément n'est laissé au hasard : on réfléchit alors à la valeur et au sens de nos Ecritures Saintes, plus particulièrement la Genèse et l'Apocalypse, à l'extrémisme du culte, et tout simplement à la nature humaine qui est dépeinte comme égoïste et pourrie de l'intérieur. L'explication n'est pas spontanée, loin de là. Pour ma part, je suis sorti décontenancé et perplexe et j'ai laissé les images du film décanter dans ma mémoire et j'ai également lu la signification qu'a voulu donner le réalisateur derrière tout ça et tout d'un coup, tout s'est éclairé et j'ai alors constaté le génie qui se cachait derrière ""Mother!"". De plus, le film est interprété par des acteurs incroyables qui arrivent très vite à rendre les situations irritantes et insupportables. Jennifer Lawrence délivre une performance tout en retenue mais très sensible et on ne comprend qu'après toute la subtilité avec laquelle elle a du jongler. Son rôle est d'une complexité incroyable. Javier Bardem, lui, est très troublant : on ne sait s'il appartient à la même race humaine et son rôle reste pour moi un grand mystère. J'ai particulièrement apprécié Ed Harris et Michelle Pfeiffer qui sont glaçant tout en étant très avenants. La signification de leur rôle et la traduction dans un cadre domestique est une vraie réussite. En tout les cas, ce film est une expérience cinématographique qu'on a très rarement l'occasion de vivre au cinéma. Cette puissance et ce tourbillon final dans l'horreur humaine ne rendent ""Mother!"" que plus magnifique et intriguant et c'est sans doute le meilleur film de l'année. "
3.5," vu le film hier soir en AP, vraiment....troublant. J'ai adoré tous les films du réalisateurs (petit faible pour requiemFAD) mais là, OUTCH, la claque.... Alors le probleme c'est qu'on ne sait pas si c'est une gifle froide ou chaude. si le film est un chef d'oeuvre ou un navet. Border line surement, mais dans tous les cas qui interpelle. Le jeu des acteurs est excellent, meme si parfois (à cause du scenario) on ne sait pas si ils jouent ""faux"". Beaucoup de grilles de lectures, ca monte crescendo (comme requiem, spirale infernale).... bref, bienvenue dans le monde de la schizo, voire...plus ^^ J'ai aimé tout en detestant, bref, c'est le charme du film. "
3.0," Difficile de ne pas sortir de « mother! » avec une impression fortement mitigée.On peut commencer par applaudir la démarche d'un réalisateur tel que Darren Aronofsky dans un paysage cinématographique de plus en plus stéréotypé ou les œuvres ne disent plus grand chose. Mother! est un film plutôt original donc et bénéficie de prestations de grande qualité notamment celles de Jennifer Lawrence qui est de pratiquement tous les plans et de Michelle Pfeiffer qui insuffle un mystère, une méchanceté et une profondeur bienvenus à un personnage pourtant peu écrit et qui disparaît de manière totalement frustrante.Un des principaux problèmes du film provient d’ailleurs du fait que les personnages sont plus des représentations de thématiques que de véritables incarnations. Ils sont des pantins dans les mains du réalisateur qui chercher à faire sa démonstration, et ce de façon assez pataude et lourde d’ailleurs. Heureusement que de grands acteurs les interprètent car ils leur insufflent une épaisseur qui n'est pas dans le scénario car les limites étaient déjà présentes à l’écriture.Le film est scindé en deux parties bien distinctes et autant la première (le thriller psychologique) est très réussie avec une tension de tous les instants autant la deuxième (film d’horreur) vire dans le grand guignolesque et le grand n'importe quoi qui enlèvent beaucoup de force à l'œuvre.On est témoin d'images de plus en plus choquantes qui finissent par faire sortir le spectateur du film qui assiste à ce qui se déroule avec incrédulité tout d'abord avant de sombrer dans l’ennui puis vers une certaine exaspération. Le genre horrifique est un genre passionnant qui parvient parfois et de manière subtile à imprimer dans notre conscience ou inconscient des images indélébiles en ayant recours à des métaphores plus ou moins lointaines du sujet dont il est question. Il suffit de penser à l’Alien de Ridley Scott et de toutes les métaphores sexuelles (viol, grossesse) qui ont laissé leurs empreintes dans l’histoire du cinéma. La démarche de Darren Aronofsky est beaucoup moins efficace car il fait exactement le contraire en créant des images littérales d'une violence rare à partir de métaphores. Ainsi il fait perdre au genre horrifique sa force et son pouvoir d'évocation. Et ce d’autant qu’il se croit très malin en ayant recours à un maximum (trop) de références religieuses alors qu’il manque profondément de subtilité et de finesse psychologique. Toutes les références bibliques y passent : des plaies d'Egypte (les grenouilles), au paradis et pêché originel (la pomme fait une apparition furtive dans le panier que Javier Bardem donne à sa femme), jusqu'à Jésus et son sacrifice expiatoire…On retrouve malheureusement cette misogynie dans le film (scène où le personnage de Jennifer Lawrence subit des violences extrêmes) déjà présente dans la Bible, la femme étant responsable du pêché originel. Or ici on comprend mal la faute du personnage joué par Jennifer Lawrence (incarnation de la Mère, comprendre notre terre nourricière, la Nature). Elle subit les pires traitements et on comprend difficilement pourquoi. Sa faute principale réside dans sa générosité et son amour infini. Le personnage de Michelle Pfeiffer résume bien cette faute quand elle lui dit : « you really love him. God help you ! » (« tu l’aimes vraiment. Que Dieu te vienne en aide ! ») Et effectivement elle a littéralement le cœur sur la main (voir l'affiche américaine). Elle est forte certes et c'est très visible lors d'une scène vers la fin du film mais elle ne l'utilise pas. Au contraire. Sa passivité est aussi grande que sa bonté. D'où l'exaspération que peut ressentir le spectateur à la vue de sa descente aux enfers. C’est ce que Darren Aronofsky cherche à montrer au spectateur : l’Homme doit arrêter son comportement destructeur car la Nature continuera de donner jusqu'à l'infini. Or c’est dans cette vision très simpliste, manichéenne et quelque peu édulcorée que le film montre ses véritables limites. Car la Nature est certes bonne et généreuse mais elle est également terrifiante et rien ne dit qu’elle ne battra pas et ne récupèrera pas ce qu’il lui appartient de droit. "
3.0," Étrange.. Complexe... On part dans un style, puis un autre, enfin un autre. Sans queue ni tête.. La fin nous laisse chaos.. Pourtant le jeu des acteurs est bon, les effets également..Si l'on arrive à une lecture symbolique ou allégorique, on finit par donner un sens... Mais encore faut-il avoir cette explication à temps pour savourer le film et son travail complet. "
2.5," Un couple, elle, jeune oie blanche, lui, écrivain plus âgé, vivent dans une très grande maison  isolée. Elle, amoureuse, retape cette maison, qui a brûlé jadis, afin d'en faire un paradis. Lorsqu'un couple s'invite chez eux, l'équilibre déjà précaire du couple bascule totalement.Le film est construit en deux temps. La première partie joue sur le registre du thriller tenu, intrigant et oppressant. La seconde partie bascule dans le fantastique et l'horreur. La réalisation est très efficace et particulièrement soignée, le récit intrigant est précis sur une première partie qui tient en haleine. On peut être moins impressionné par la réalisation de la suite du film qui de par son parti pris extrême perd en efficacité et en lisibilité. On demeure pourtant interpellé par cette métaphore sur le monde et sa destruction. Sur cette fragile Mère Nature qui tente de faire entendre raison au Créateur qui ne voit pas venir l'apocalypse.SansCrierArt.com "
2.0," Donner un avis sur ce film est extrêmement compliqué, je dirais que je suis sortie de la salle en détestant ce film. Cependant, je lui attribue deux étoiles pour la qualité de la photographie et le jeu d'acteur qui est excellent, ainsi que la maîtrise du son qui est très étudiée et nous plonge dans un univers très anxiogène. Le film prend du temps à démarrer le milieu du film est pas mal, cependant les 40 dernières minutes sont juste incompréhensibles, très violentes et agressives, j'en avais limite la nausée tellement les scènes sont apocalyptiques. Le véritable problème de ce film c'est qu'on ne comprend rien, je pense qu'il demande un deuxième visionnage car si l'on prend ce film au 1er degré c'est juste impossible de comprendre ce qu'il se passe et surtout le message. C'est un film prise de tête alors que on s'attend à un simple thriller. Je suis peut être passée a côté du film mais je pense que pour l'apprécier il faut le regarder en ayant le message ou l'allégorie en tête sinon c'est un fiasco total. J'ai l'habitude des films ""bizarres"", qui sortent de l'ordinaire mais celui-ci est vraiment très particulier... Ce n'est pas un film grand public en tout cas et demande une certaine sensibilité ( je ne sais pas laquelle) pour être apprécié. J'ai donc un avis très mitigé sur ce film. "
2.0," S’affranchissant de tous repères, Darren Aronofsky construit, avec « Mother ! », un thriller en transe à la fois brutal et dantesque, prenant ses comédiens à contre-emploi et dévorant les obsessions au sein d’un univers chaotique. Le fait est que le réalisateur de « Black Swan » pousse ici son cinéma dans ses retranchements, accouchant d’une œuvre singulière mais baignant dans la symbolique. Et le problème n’est pas le recours à la symbolique en lui-même, mais la redondance de cette finalité. Car finalement, Aronofsky confond confusion et mystère, et « Mother ! » semble avoir été uniquement conçu pour être déchiffré, n’échappant pas à son concept étroit. Très influencé par Roman Polanski, Aronofsky colle d’emblée sa caméra à Jennifer Lawrence, qui ne sort presque jamais du cadre, malgré un rôle assez radin de spectatrice des événements et non d’actrice de l’histoire. D’ailleurs, on note rapidement l’insignifiance des personnages du film (Javier Bardem : 😕), ce qui, pour un huis-clos, s’avère profondément dérangeant, voire fatal pour la narration.Aronofsky, comme souvent, tire sur les grosses ficelles. Au lieu d’installer un malaise qui viendrait progressivement englué l’intrigue, il se stoppe à un thriller assez cheap flirtant avec une trame fantastique putassière. Cependant, il a tout de même l’intelligence de ne pas achever son film sur un twist final, ne rationalisant pas les nombreux retournements de situation de son scénario, mais il ne trouve jamais de logique. « Mother ! » nous montre une Jennifer Lawrence oppressée par les gros plans et un capharnaüm de métaphores souvent convenues. Nous retrouvons ici la paranoïa, une ambiance mystique, et de nombreuses allégories du sexe et de la religion. Exploité par les talents de vulgarisateur d’Aronofsky, le tout forme un chaotique simulacre faussement provocateur et boursouflé où s’entremêlent philosophie de comptoir et séquences pseudo-choc « m’as-tu vu ? ». Mais en profondeur, que nous dit « Mother ! » ? Qu’un artiste a besoin de la ferveur d’un public avide, jaloux et cupide, pour exister. Que l’art est obligé de se soumettre au commerce. Que les sentiments sont complexes. Et que tout cela réunit engendre le désordre et la destruction. On remerciera d’ailleurs Aronofsky pour son message final : la guerre, c’est mal, et ça recommence, incessamment, pour les mêmes raison et avec les mêmes desseins.Bref, « Mother ! » n’a rien du film-dont-tu-ne-te-remettras-pas. Au contraire, il s’agit là d’un long-métrage qui laisse particulièrement indifférent, allant partout sans jamais arriver nulle-part. Sur le plan purement cinématographique, c’est une véritable désolation, à l’image du personnage totalement désincarné d’un Ed Harris passé prendre son chèque. Reste tout de même quelques scènes passablement étonnantes et passant outre la lourdeur allégorique. Aucune retenue, vulgaire et dénué d’intensité. Ce qui faisait la beauté d’Aronofsky à ses débuts est en train de le perdre. Original à ses débuts, le voilà désormais en train de livrer le cliché parfait du cinéma d’auteur moderne, à la fois tristement convenu et affolant de prétention. « Mother ! », ou un « Rosemary’s Baby » de fragile. "
2.0," Que dire ?! pour commencer le cadrage bien qu'assez agressif est assez intéressant et sert l'intérêt de Mother !, la mise en scène est impeccable et la présence de Jennifer Lawrence dans chaque scène où presque augmente l'aura de son rôle de femme médusé et perdue dans cet escalade d'événements pour le moins perturbants (comme le spectateur). La distribution brille, Jennifer est stupéfiante, Javier Bardem joue avec recul son rôle de dieu bienveillant porteur du mal puis il y a Michelle Pfieffer, regard glaçant et attitude dépravé et Ed Harris émotif à souhait, un couple assez dérangeant à bien des égards.Malheureusement, cet étalage brusque et massif de violence est trop dérangeant et surtout n'apporte rien de plus qu'une période du film presque hallucinogène, ou la sortie de la salle est aisé pour les moins téméraires. Reste l'ambiance anxiogène à souhait, et ce sentiment d'être devant un film d'horreur à suspense, ambiance profondément accentué par l'absence totale de trame sonore. Un film perturbant,critique d'un monde autodestrucif, d'un regard presque religieux ne laissant pas indifférent, négativement ou positivement. "
2.0," Un chef d'oeuvre si on veut. Ecrit par un génie (quoiqu'un peu prétentieux dans son propos je trouve), c'est complexe, exige au spectateur de s'impliquer intellectuellement. Les acteurs dingues, Jennifer Lawrence impressionnante (même si j'aurais aimé que son jeu porte moins sur la chouineuse de service). Pfeiffer et Harris sont eux incroyable, mes coups de coeur. Harris a une charisme inouï et Pfeiffer glace le sang à tous les regards. Avec ça j'aurais pu mettre 5/5 mais qu'est-ce que je me suis ennuyé c'est dingue ! Je n'ai rien ressenti. Je suis resté extérieur au film du début à la fin, je suis resté de marbre à tout ce qui se passait à l'écran. Gros souci au niveau du cadre, franchement mal de crâne à filmer tout le temps de trop près les personnages. Pareil aussi au niveau des cgi, peut-être est-ce fait exprès pour donner un aspect graphique numérique, je n'en sais rien, mais c'est à revoir selon moi.Donc un chef d'oeuvre complexe, qui divisera, moi je n'ai pas aimé qui ne m'a absolument pas marqué. "
