Note,Commentaire
4.5," ""Tu ne tueras point"" surprend énormément par la différence de ton entre une première partie faussement tendre et un peu fleur bleue, et celle qui s'enchaîne inévitablement parmi des combats insoutenables... C'est d'ailleurs là tout l'intérêt de ce biopic, où tout est fait pour que l'on saisisse dans son entité le personnage de Desmond Doss, aussi bien sur le plan psychologique que sur le plan de ses convictions religieuses...Personnage complexe, à la fois traumatisé par la violence, et pourtant d'apparence insouciante tel un poète amoureux, cet être va devenir particulièrement passionnant à observer et à suivre tout au long de ce parcours obstiné à refuser coûte que coûte le port d'arme...Objecteur de conscience dans l'âme, mais persuadé à fond de l'idée de devoir servir son pays, c'est là tout le paradoxe de Desmond, paradoxe qu'il assumera pour aller jusqu'au bout !La suite parmi les combats le révélera et le magnifiera comme jamais, quand ce soldat infirmier aura réalisé l'étendue de sa tache, voire sa raison d'être sur terre !Alors malgré une réalisation très américaine dans le genre, Mel Gibson a su intelligemment tirer parti de cette histoire vraie afin de brosser le portrait d'un homme hors du commun interprété avec finesse, humour et un certain détachement par Andrew Garfield...Force est de constater que l'on entre dans toute sa dimension humaine, dans tout son ressenti comme rarement...Et pour ce qui est du réalisme incroyable des combats entre les Américains et les Japonais, on resté bouche bée d'autant d'images dures, crues, et même difficiles à regarder dans leur description sans concession aucune !Efficace dans son fonctionnement, émouvant dans la démarche de ce jeune soldat, ce film ne peut que marquer les esprits ! "
4.0," Jusqu’à présent j'étais lassé des films de guerres qui me donnaient l'impression de toujours voir la même chose, sans qu'il y a d'apport neuf par rapport au genre; mais cela c’était avant que je découvre "" Tu ne tueras point"". Mel Gibson a réussi l'exploit de faire un film lumineux sur un sujet des plus tragiques, il a apporté de la foi là ou l'on voyait les pires bassesses des hommes, et cela en suivant le parcours d'un homme qui a préféré sauver la vie de ses camarades plutôt que de tuer l'ennemi sur un champs de bataille. Là ou American Sniper montrait le coté sombre du héros américain, on assiste dans ce film à l'exploit hors norme quasi sur-humain d'un simple mortel qui parcourt le champs de bataille pour venir en aide à ses camarades blessés, et à ce moment est arrivé une chose très rare aux cinéma, que je n'ai pas ressenti depuis très longtemps : ce film m'a ému, m'a ressentir de la sympathie pour ce personnage et c'est toute la richesse qu'a su me prodiguer le film de Mel Gibson. Tout comme ils changent les hommes sur le personnage de Dos magnifiquement incarné par Andrew Gardfield dans le film ( ses camarades, ses supérieurs), il fait de même avec le spectateur. Au final l'acteur aura été plus un véritable super héros dans ce film qu'il ne l'a été dans les deux amazing spider man. Quant aux film, il enterre facilement le soldat ryan, et montre que Mel Gibson tout comme George Miller seront toujours de la mêlée quand il s'agira de faire d'un film un vecteur d’émotion et de sensation. "
5.0," Mon avis en quelques mots: Rarement un film de guerre n'avait été aussi humain. Exceptionnel.C'est dur, c'est puissant, c'est fort, c'est intense, c'est violent, c'est sauvage, c'est sanglant, c'est prenant, c'est vrai... C'est tout ça et bien plus encore. On est submergé d'émotions devant ce film de guerre d'une beauté insoupçonnable, bourré de valeurs et d'humanité, où l'individuel et le collectif finissent par se confondre dans cette histoire vraie. Une véracité qui donne d'autant plus de crédit à ce récit qui raconte comment un homme qu'on voulait changer a changé la guerre. A voir et à revoir.Critique complète pour ce film et bien d'autres sur mon blog au lien suivant: "
5.0," L’internaute AlbertJeanJean a beau avoir assassiné le dernier film de Mel Gibson (et c'est courageux), il a raison sur un point : le cinéaste est un très grand réalisateur. Il l’a prouvé par le passé, mais a fait languir son public après 10 ans d’inactivité à la réalisation. Avec ""Tu ne tueras point"", il opère un retour en grâce remarqué par tous. Soyons honnêtes, il n’a rien perdu de sa superbe pour emmener le spectateur au pays des émotions fortes, et cette capacité a été saluée par une vibrante standing ovation de 10 minutes au festival de Venise. Alors qu’en est-il vraiment ? Eh bien on prend une sacrée paire de baffes. La première gifle reçue concerne l’esthétisme : le réalisateur a mûri, ça se voit. Car il a su donner la pleine mesure de la forte intensité émotionnelle dans les ralentis ; ensuite, il a étoffé son chef-d’œuvre (car ça en est un) d’un brin de poésie, avec des séquences telles que celle où on voit courir les enfants dans un champ de blé, ou encore celle où il filme la tyrolienne comme s’il voulait porter un ange vers les cieux. Mais avant tout, nous savions tous que Mel Gibson sait prendre son temps pour nous présenter la psychologie du personnage phare. ""Tu ne tueras point"" se distingue en deux parties, indissociables. La première dresse un exposé du vécu de Desmond Doss qui va expliquer les choix singuliers (forgés plus par son passé que par ses convictions religieuses) de ce drôle de ce petit homme chétif, des choix que (comme la bande annonce nous l’a annoncé) n’ont fait que lui rapporter railleries, brimades et consorts. Un portrait qui remporte indubitablement l’attachement du public envers ce personnage. La deuxième partie sert de mise en œuvre de ses idéaux, dans un monde de chaos et d’horreur. On ne peut que saluer la prestation toute en nuances d’Andrew Garfield, dont le trait de caractère principal et immuable est l’idéalisme. A la fois benêt avec son sourire un peu gaga sur les bords, naïf, et résolument entêté, il emporte d’abord la sympathie du public, pour ensuite gagner l’adhésion la plus complète. Mais résumer ce film à la seule qualité d’interprétation de l’acteur serait un grave préjudice aux personnages secondaires, tout simplement parce qu’ils contribuent à la construction du personnage d’une part, ensuite parce que le sort de ce Desmond Doss n’aurait pas été ce qu’il est. On pense évidemment au père de Desmond, un vétéran de la Grande Guerre notoirement alcoolique incarné par Hugo Weaving sans être extraordinaire. On pense à Dorothy Schutte (Teresa Palmer), dont le rôle a été réduit à sa plus simple expression alors même qu’il a sa propre importance, tout comme Smitty Ryker (Luke Bracey). Mais on pense surtout au sergent Howell, pour lequel le comédien Vince Vaughn apporte beaucoup de consistance : certes il sert à merveille le cliché du tyrannique sergent chargé de la formation des nouvelles recrues, mais il a le mérite de nous apporter les premiers vrais sourires, si on met de côté ceux qui ont été provoqués par les exquises maladresses de Desmond à l’égard de sa belle. Et puis surtout, c’est Luke Pleger qui va amener des rires bien francs, par le biais de différents entre lui (Milt Zane, dit ""Hollywood"") et le sergent, au prix de situations cocasses parsemées de quelques répliques savoureuses, et tellement… à propos. Donc oui, la phase de construction du personnage est on ne peut plus maîtrisée. Et quand vient la démobilisation, accrochez-vous aux accoudoirs (aïe aïe aïe les pauvres) car ça va secouer ! C’est là que nous avons droit à la deuxième claque : nous avons droit à une immersion subite et totale dans l’horreur de la guerre, et nous comprenons alors l’interdiction faite en salles aux moins de 12 ans. Et encore, c’est un peu limite, avec des bras et/ou des jambes arrachées. Et je ne parle pas des images encore plus gores ! Cela dit, ce ne sont pas que les images qui sont choquantes : le son l'est aussi. Car la répartition du son est excellente : si vous êtes bien placés (de préférence au milieu, voire encore 1 ou 2 rangées devant), ce qui impose de vous rendre à la séance parmi les premiers (attention car le film fait salles combles), vous entendrez certes les explosions, mais aussi tirer tout autour de vous. A gauche, à droite, devant, derrière, avec les projectiles qui fusent de partout, sans compter les bruits d'impact J’avais mis en avant la bande son de ""Deepwater"", mais là… c’est encore plus impressionnant. Impressionnant, mais d’un réalisme à vous en couper le souffle. A côté de cela, on notera la jolie partition de Rupert Gregson-Williams, lui qui a eu la lourde tâche de remplacer le regretté James Horner. Discrète, elle accompagne merveilleusement chaque moment clé du film, et va même jusqu’à renforcer encore un peu plus les moments de tension les plus éprouvants. En plus de ses grandes qualités techniques, qu'elles soient visuelles, acoustiques, artistiques et narratives, ce qui caractérise ""Tu ne tueras point"" est son aspect profondément humain, et c’est là qu’on reconnaît la patte de Mel Gibson. Un trait qu’il a en commun avec un autre grand réalisateur : Clint Eastwood. Cela a pour avantage de nous amener une superbe photographie, à plus forte raison dans une esthétique aussi soignée. Pour moi, ""Tu ne tueras point"" est un grand film, un chef-d’œuvre incontestable, et je défie quiconque n’aimant pas les films de guerre de ne pas apprécier ce film (j’en connais qui en sont sortis bluffés, pour ne pas dire enchantés). D’ailleurs, ""Tu ne tueras point"" n’est pas un film de guerre comme les autres. Le seul regret réside en le fait que le titre version originale n’ait pas été gardé, car c’est bien le lieu de la bataille qui a été le théâtre de ce destin hors du commun, sans compter que l’exposition de sa résolution quant au 6ème commandement est à l’encontre des valeurs du véritable Desmond Doss. A noter, l'incrustation avant le générique de fin de quelques interviews qui confirment la véracité de certains faits. 5/5, mais si je pouvais donner plus... "
5.0," « Les vrais héros sont enterrés là-bas. » Double retour gagnant pour Mel Gibson en cette année 2016, qu'on retrouvait également dans un rôle charismatique devant la caméra dans le film de Richet intitulé Blood Father (pendant l'été) et le voici à la réalisation pour Hacksaw Ridge. Son retour en tant que réalisateur (dix ans après son Apocalypto) était un défi de taille que M. Gibson a su maîtriser avec intelligence et efficacité ! Ce film de guerre risque d'impressionner plusieurs personnes au cinéma dans son traitement édifiant. Une histoire vraie qui célèbre les exploits de Desmond T. Doss, un soldat américain adepte de la non-violence - il a toujours refusé de tuer ou de porter une arme - qui a secouru et soigné plusieurs de ses camarades pendant la Seconde Guerre mondiale. Le développement du récit est plaisant à suivre, et est pratiquement identique à celui de Braveheart. Le film aborde deux parties de manière à inverser la tendance : une première partie  spoiler:  sur l'enfance difficile du personnage principal et une romance assez niaise mais nécessaire (le cinéaste offre quelques airs de Pearl Harbor) , puis vient une deuxième partie où  spoiler:  la guerre ne fait pas de cadeau !  C'est visuellement impressionnant et tellement réaliste dans ces images choquantes et poignantes. L'action se transporte en sol japonais où les affrontements font rage. Cela nous prend aux tripes !! Le public a le souffle coupé face à cette sombre et horrible bataille. Gibson excelle dans les séquences de testostérone et il offre des moments spectaculaires en limitant les fautes de goût  spoiler:  (comme ce lance-flamme qui semble provenir de Lethal Weapon 4).  La chaleur monte n'épargnant rien ni personne sur son passage. Rapporter des soldats avec courage et bravoure peut faire penser à l'oeuvre de Robert Zemeckis  spoiler:  - Forrest Gump - au passage de la guerre du Vietnam quand Forrest retourne sans cesse chercher des compagnons qui sont blessés et abandonnés.  De magnifiques explosions avec un lot de ralentis brillant. Le film devient également intéressant lors des séances d'entraînement qui ne manquent pas d'humour. Une trame sonore saisissante, bien amenée au bon moment de l'histoire. Il n'y a aucune longueur, le rythme est trépidant ! La distribution des acteurs est tout simplement EXCELLENTE !! Avec Andrew Garfield qui peut enfin abandonner son costume de Spider-Man sans se retourner. Le comédien offre enfin un rôle adulte et il est tout à fait à l'aise entre le jeune premier innocent et celui plus courageux qui sauve des soldats de la boucherie et en vivant avec ses propres convictions. Une performance digne des Oscars ! Teresa Palmer (Lights Out) est délicate et bouleversante dans la peau de cette infirmière et compagne de ce soldat. Habitué à jouer dans des rôles comiques, l'acteur Vince Vaughn est très bon en sergent exigeant et Sam Worthington (Avatar) surprend en capitaine... Quel plaisir de revoir Hugo Weaving qui avait interprété l'agent Smith dans la trilogie Matrix, il s'avère épatant en ancien vétéran de la guerre et en faisant le père de Doss. Et puis, Luke Bracey (remake du potable Point Break) est à son tour renversant dans ce personnage à la fois violent et froid. La morale hollywoodienne peut paraître inévitable mais elle est bien rendue avec  spoiler:  des photos et des témoignages de ces proches et de ces camarades de guerre pour Desmond T. Doss.  En conclusion, Tu ne tueras point est LE meilleur film de guerre à ce jour et peut être LE meilleur film de l'année. Mel Gibson est bien de retour ! On ne peut que s'incliner et rendre hommage à cet homme hors du commun qui méritait amplement qu'on lui consacre ce long métrage puissant et terriblement émouvant. Nul doute que le film se présentera aux Oscars ! Chef d'oeuvre du 7e art. "
4.0," C'est vrai que c'est un bon film, malgré un début assez lent et convenu. Mais en même temps si on est a fond avec Andrew Garfield c'est justement parce qu'on s'y attarde. Y'aurai peut être fallu un meilleur traitement pour emporter encore plus le morceau. Mais pour le reste c'est juste monstrueux. Au début du combat quand les soldats arrivent au pied de falaise c'est juste dingue. D'ailleurs pour moi c'est la meilleur scène du film. Les mec montent au paradis, sauf que pour Mel Gibson le paradis c'est l'enfer. Et Andrew Garfield(a ma grande surprise) joue très bien les anges gardiens. C'est assez poignant et virtuose, Mel Gibson a un sacré coup de camera. "
5.0," Une Clac, Du grand Mel comme tout ses films. Des scènes jamais vu au ciné, des émotions à l'image qui perfore même les âmes les plus forte. La boule au ventre, la larme a l'oeil et les doigts crispé au accoudoirs. Merci Mr Gibson tes films sont toujours aussi puissant "
4.0," Basé sur une histoire véridique,se passant pendant la bataille d’Okinawa à Hacksaw Ridge sur la falaise du hachoir, (par ailleurs qui est le titre en VO du film).Tu ne tueras point frappe, de par les choix graphiques de son réalisateur Mel Gibson , que de part ces plans d'une violence cru qui, confirme l’authenticité artistique visuelle du cinéaste qui malgré les nombreuses critiques accumulées sur sa personne ces dernières année ne se laisse pas abattre et continue de nous surprendre .La mise en scène est redoutable et nous plonge facilement dans l'enfer de la guerre avec une rare et forte intensité qui viennent donner un sacré brin de réalisme cruel à cette sauvagerie barbare .Je dois dire qu'il est impossible de rester de marbre devant un tel déferlement de violence et de sacrifice . Je suis rester totalement captivé pendant cette séquences de guerre imparable ou mon coeur ne cessais de bombardé à fond . Mettant en avant une photographie soignée et dans l'optique de rien nous cachés , c'est comme cela que l'on se retrouve vite saccadé face à tout ces soldats criblés de balles des pieds à la tête , mutilés ,décomposés , démembrés ,écartelés, éventrés , désagrégés ... Sa en est tellement violent et réel qu'on à l'impression de sentir les chairs brûlés ainsi que la supure infectieuse de tout ces corps putride gisant sur le champ de bataille .Gibson ne fais pas dans la dentelle ni dans l'avarice et compte bien nous montrés les choses tel que lui les as imaginés .Sa tire à tout va et explose dans tout les sens , les balles fusent de partout , les corps eux explosent , brûlant , tout le monde hurlent , jurent en bref c'est apocalyptique , et en plus on a droit à quelques plan au ralentis histoire d'être sur que vous ne loupiez pas le spectacle . Devant tant de violence l'on est en droit de se demander si le film ne tombe pas dans une violence gratuite laissant aucune autre place que celle de la guerre . Et bien à mon grand étonnement non, car l'élément le plus fort avec ce long métrage c'est que cette violence n'est pas juste gratuite et dénonce au contraire l'absurdité d'un tel déferlement de violence qui prendra la vie à tellement de personnes .Gibson donne une approche émotionnel à l’oeuvre en se basant sur l'innocence du héros plein de conviction paisible confronté à toute cette suranbondance de violence , comme si il voulait crier "" Mais arrêter ne voyez vous pas que tout cela est pure folie !"" Tu ne tuera point se révèle donc poignant et efficace à pas mal de niveau ,surtout dans la séquence ou l'on voit Desmond posséder par un besoin insatiable de sauver tout le monde ; c'est à ce moment la que le héros prendra toute sa valeur et vibrera d’une humanité mystique . Outrepassant sa propre force et sa propre peur en chuchotant constamment "" Juste un de plus"" .Cette séquence qui est de loin ma préféré est magnifiquement développer , le courage humanitaire dont fait preuve Desmond instaure alors une réelle humanité de grandeur qui contraste superbement avec tout le reste et c'est la que le long métrage atteint une épure émotionnelle totale et saisissante . Jusque la il est pour moi évident que Gibson maîtrise son film ,le faisant atteindre alors au moment du sauvetage ultime du héros une grandeur qui finis malheureusement par redescendre vers le bas à cause d'une séquence finale bâcler et également beaucoup trop empreint d'une foi religieuse . Nous voyons tout les soldats abattue alors à ce moment la guider par la foi du héros qui les rends plus fort et les guides vers le champ de bataille .On vois alors les américains battre les Japonnais avec des scènes au ralentis et une couleur d'image qui à changer et qui est devenue plus lumineuse avec un soleil perçant comme si dieu était avec eux . L'ont voit alors les soldats tous remonter à bloque et motivé et posséder par la lumière que dégage Desmond qui les guide vers la victoire , tel un berger qui guide son troupeau , la force est avec eux , dieu est avec eux ... j'ai trouver sa grotesque ! Après tant d'ingéniosité dans son développement comment Gibson à pu réduire son oeuvre à un truc si étriqué et tellement suréaliste voulant tellement mélanger la victoire américaine à la religion . Sa en a réduit le film qui se retrouve rabaisser par ce vulgaire final qui ne dure pas longtemps d'ailleurs . Sa aurait été beaucoup plus intélligent de faire terminer le film sur le fameux sauvetage ,Gibson aurait du faire en sorte que son héros se fasse blesser à la jambe à ce moment la ou aurait alors du s'en tenir à la réalité des évènements . Je tient tout de même à souligner que le mec Desmond Doss , le vrai ,est un grand homme et un héros qui à tout de même sauver 75 vies et tout seul . Enfin Desmond à dit dans la vrai vie qu'il en a sauver 50, l’armée dit qu'il en a sauver une centaine : il a donc été décidé de garder ce nombre de 75 , MDR comment ils ont décidés sa.Bon 50,75 ou 100 , on s'en fou ,car en soit c'est juste énorme car le mec à sauver toute ses vies seul et sans armes en plus ! Ce qu'il a fais est juste extra ordinaire alors pourquoi en avoir tant rajouté sur le final et de façon si grandiose car le héros se blesse en renvoyant 2 grenades une avec sa main et l'autre d'un coup de pied dans un seul saut , pour donner un esprit de grandeur .Je tient à préciser que dans la vrai vie c'est dans le bombardement allié que Desmond c'est fais blesser peu de temps après qu'il est fait son incroyable sauvetage . Bon on le sait c'est le cinéma qui veut sa , les histoires vrai sont souvent grossis et théâtralement exagéré , mais la franchement aux vue de l'histoire vrai qui est quand même déjà incroyable à la base et surtout au vue de ce que Gibson avait déjà fais et mis en avant pour ce film , avait il besoin de partir dans cet aspect divinatoire et exagéré sur son final ?!Bon sa on le sait Mel Gibson, est toujours catégorique avec tout ce qui se rapporte au christique et ce qui touche à l’incarnation du Christ .Je comprend que cette histoire est captivé le réalisateur surtout quand on sait que Desmond était très croyant et refuser justement de porter une arme à cause de ses croyances. Il est donc normal que le film insiste un minimum sur la conviction religieuse du héros mais fallait il tomber dans une telle exagération et catégorisme pour autant sur le final, à glorifier lourdement les croyances catholiques comme seule voie royale vers le Bien.SAM WORTHINGTON : ""Comme tout homme, je crois en la Bible "".Et il y a une autre chose que je trouve vraiment regrettable avec ce film , c'est qu'il coupe net après que le héros descende de la falaise du hachoir et j'ai pas u tout compris ce choix car il y avait plein d'autre point encore ouvert et qui mérité un point final et une concrétisation . Par exemple voir le héros enfin avec sa femme , voir le regard de son père sur lui et s'avoir si il est fier de lui , son frère à t'il survécu ? Et le sergent formateur incarnée par Vaughn qu'est il devenu ? et que pense t'il à présent de Desmond ? Trop d'élément sans réponse et qui aurait pu être clôturé en montrant le moment des décorations du héros qui aurait pu pour le coup mettre tout ses points que j'aborde en avant et les clotûrés proprement , et de la on aurait pu assisté à la fameuse vrai vidéo de la décoration de Desmond . Mais non Gibson à préféré laisser l'image se terminer sur Desmond élever vers les cieux en face du soleil qui l'accueille de sa chaleur divine , vraiment dommage . Andrew Garfield, brille tout du long par une prestation captivante , mais je dois dire que j'ai mis du temps à apprécier ce personnage qui ma surtout agacer dans la première moitié du film à faire constamment ses petit sourires narquois et bête lorsqu'il s'adresse à ses chef . Je trouve sa pour le coup grossièrement utilisé car rien ne justifie qu'il se moque de ses supérieur de la sorte et après il est étonner qu'ils leurs tombent tous dessus , faut dire qu'il na pas aidé à la situation .De plus je trouve pendant la première moitié du long métrage son entêtement plus proche de la bétise que de la conviction .Car sa conviction est contradictoire et surtout égoiste , car il participe malgré tout au carnage et vient même à être directement responsable de la mort de soldat Japonais . Exemple, quand son pote est sur le point de se faire tuer Desmond saute sur un soldat Jap pour le sauver puis le maintient et le tourne volontairement vers son pote pour qu'il le tue . Pour le coup il est directement responsable de la mort du japonnais et à pensais ""il faut le tuer"" , donc sa va à l'encontre de tout ce pourquoi il refuse de porter une arme , après à s'avoir si c'est vrai ou si c'est juste pour le film qu'il a fais sa mais je trouve cela mal élaborer . Car refuser de porter une arme et vouloir tout de même suivre un entraînement militaire et participer au combat , je veux pas dire mais il est pour ma part facilement discutable de faire la description d'un contestateur de conscience tout en tenant un discours militariste , sa fais assez contradictoire . C'est un peu comme parler d'une personne à fond gauchiste qui vanterais les mérites du front national . Sinon , une fois sur le champ de bataille , je dois dire que c'est la que le personnage de Garfield (Desmond) , va se révélé aux yeux de tous et nous surprendre de part son incroyable ténacité et sa valeur humaine . Il prendra la pleine mesure de sa conviction mais n'y reviendras malheureusement pas dessus , car le réalisateur lui donne obligatoirement raison ,comme si il n'avait rien appris de cette terrible expérience , alors que chacun aurait pu apprendre des autres . Les soldats apprennent la tolérance et Desmond lui aurait pu apprendre que quelques fois pour protéger ceux qui nous sont cher il faut s'avoir dépasser ses convictions pour défendre les gens qu'on aime , mais c'est sa foi qui lui donne raison et non l'expérience de la vie . Mais je tient à saluer le personnage qu'incarne Garfield . Hugo Weaving ,ah la la la , bon sang qu'est ce qu'il a pu me faire frémir . Sa prestation est juste la meilleure de tout le film ; j'ai rarement vu une telle crédibilité , ils est complètement habité par son personnage (le père de Desmond) . En ancien soldat traumatisé par la guerre il est devenu alcoolique et violent , et se reproche d'être toujours en vie alors que ses camarades sont eux tous morts . Hugo Weaving est un acteur que j'aime énormément aussi fort et crédible en héros (V for Vendetta) qu'en méchant ( Matrix) , il est juste incroyable . Toutefois je regrette amèrement que son personnage ne soit pas plus exploité que sa , car la première partie du film repose sur lui et la relation ambigue qu'il entretient avec son fils , mais au final tout cela est mis de côté et n'est à aucun moment clôturé , je trouve sa dommage .Le sergent instructeur incarnée par Vince Vaughn est impeccable , j'adore son personnage d'instructeur sévère et gueulard mais juste . Cela fais depuis un moment que l'acteur Vince Vaughn à quitter la comédie pour ce laisser aller à des films ou série (Voir sa performance dans True Detective saison 2) plus sérieux , et je dois dire que cela lui va comme un gant qu'il continue comme sa , je répondrais à chaque fois présent . Alors la aussi j'ai un problème avec ce personnage qui est tout simplement abandonner et laisser de côté à la fin , la aussi il manque une scène pour clôturé sa relation avec le protagoniste principal . Sam Worthington le capitaine de la brigade est un personnage que j'ai pas mal apprécier qui est on peut le dire présenter durant la première moitié comme le salaud de l'unité vu qu'il veut faire dégager Desmond de son régiment . Mais le truc est que je comprend totalement son attitude , car en bon capitaine prêt à se sacrifier pour ses hommes et à tout faire pour préserver la vie de ses soldats , avoir dans ses rangs un homme qui refuse de porter une arme peut s'avérer fatal pour votre groupe . Au départ il tente la manière explicative lui faisant comprendre que sans arme il ne peut pas continuer l'armée .Puis voyant que cela ne fonctionne pas , passe à la manière sévère et pénale pour faire dégager Desmond . Puis finis par reconnaître la valeur de celui ci et en vient à un discours de paix et réfléchis d'homme à homme , perso j'adore . Teresa Palmer que j'ai pu découvrir pour la première fois dans le rôle principal du film d'horreur Dans le Noir , campe la petite amie de Desmond Ross . Alors je dois dire que j'ai trouver son rôle quasiment inutile , j'ai pas trop compris l'intérêt de l'insertion de ce personnage qui ne sert vraiment pas à grand chose car peu utilisé , et qui la aussi est complètement délaisser par le réalisateur . je pense que son personnage aurait pu être beaucoup mieux employer et développer comme étant par exemple celle qui aurait réussi à refaire le lien entre le père et le fils ...CONCLUSION :Tu ne tuera point et sans équivoque un grand film du genre qui tombe malheureusement dans la maladresse christique addictive de Gibson . Pour ma part le film prenait des allures de chef d'oeuvre jusqu'à ce que le final viennent me faire retomber sur terre .Impressionnant de violence et de réalisme suivie techniquement d'une mise en scène surprenante. Tu ne tuera point restera une grande leçon humaine et un superbe monument au mort appuyer par des acteurs de qualité .Je ne sais plus ou j'ai lu sa mais sa ma interpeller et je dois dire que je suis d'accord avec cette déclaration :  """"Visuellement redoutable, humainement fort, religieusement lourd."""" 4/5 Très bien !!! "
5.0," Un très grand film !! 9 ans après Apocalypto, Mel Gibson revient avec un nouveau chef-d'oeuvre, traitant de l'histoire vraie de Desmond Doss,unjeune infirmier qui voulut aller sur le front d'Okinawa mais refusant de commettre le péché ultime : ôter la vie à autrui.La première heure on s'intéresse vraiment au personnage de Desmond Doss, sa relation avec son père, sa liaison amoureuse, le fait qu'il décide de s'engager, ainsi que la vie à Fort Jackson.Puis vient la deuxième partie du film à Hacksaw Ridge, absolument incroyable et dotée des scènes de guerre les plus hallucinantes de l'histoire du cinéma (oui en terme d'affrontement brut y aura un avant et un après ce film je pense).Profondément humaniste, le film est caractérisé par cette dualité entre l'innocence et la foi de Desmond, et la cruauté et la sauvagerie de la guerre.Cette dualité est présente dès la première heure, avec un Desmond insouciant avec quelques touches par ci par là pour nous montrer que l'appel du front est bien là.Le cast est excellent, m'étonnerait pas que Garfield soit nommé aux Oscars, ainsi que le film et son réalisateur pour tout plein de raisons !Teresa Palmer, Vince Vaughn, Saw Worthington, Hugo Weaving... tous excellents.La réalisation est vraiment exemplaire, et la BO est vraiment géniale(surtout dans les 20 dernières minutes du film :love2: ).Le perso de Desmond, à l'instar de tous les persos principaux de la filmo de Mel Gibson, est vraiment représenté comme une figure Christique, le héros salvateur, présenté comme différent de par ses convictions et ses agissements, mais ayant foi en une humanité quise déchire, et là pour montrer la voix.ça plaira pas à certains détracteurs du real, mais ici c'est complètement justifié car le vrai Desmond Doss était très croyant, et c'est réellement représenté dans le film.C'est la première fois que je vois cette dualité autant représentée dans un film de guerre, en fait pas depuis La Ligne Rouge (ça veut tout dire).Bref foncez le voir, le meilleur film de l'année selon moi :love2: "
5.0," Juste un chef d'œuvre !!! Mise en scène parfaite, acteurs incroyables, histoire magnifique (et vraie!) et les décors sont d'un réalisme bluffant. J'ai été submergé de la première à la dernière minute du film par une avalanche d'émotions comme rarement j'en ai eu devant un film...Merci Mel Gibson pour ce grand moment de cinéma ! "
